,tmdb_id,imdb_id,film,year,budget,revenue,oscar_cat,oscar_win,oscar_nominations,oscar_win_count,total_wins,total_nominations,cast_popularity,crew_popularity,tmdb_vote_average,tmdb_vote_count,imdb_rating,imdb_votes,rotten_tomatoes,metascore,director,genre_id_0,genre_id_1,cast_0,cast_1,cast_2,cast_3,producer_0,producer_1,screenplay_0
210,10633,tt0061811,In the Heat of the Night,1967,2000000.0,27379978.0,Best Actor,True,7,5,17,15,47.676,34.343000000000025,77,613,79,68412,95.0,75.0,Norman Jewison,80,18,Sidney Poitier,Rod Steiger,Warren Oates,Lee Grant,Walter Mirisch,,Stirling Silliphant
211,1879,tt0061735,Guess Who's Coming to Dinner,1967,4000000.0,56666667.0,Best Actor,False,10,2,9,24,27.535000000000004,22.646000000000008,76,525,78,40139,70.0,63.0,Stanley Kramer,18,,Spencer Tracy,Sidney Poitier,Katharine Hepburn,Katharine Houghton,Stanley Kramer,,
212,37247,tt0061722,The Graduate,1967,3000000.0,104945305.0,Best Actress,False,7,1,20,21,48.51199999999999,22.71400000000001,77,2277,80,255168,87.0,83.0,Mike Nichols,35,18,Dustin Hoffman,Anne Bancroft,Katharine Ross,Murray Hamilton,,,Buck Henry
213,475,tt0061418,Bonnie and Clyde,1967,2500000.0,50700000.0,Best Actress,False,10,2,21,30,30.97900000000001,37.961000000000034,75,1022,78,103437,88.0,86.0,Arthur Penn,80,18,Warren Beatty,Faye Dunaway,Michael J. Pollard,Gene Hackman,Warren Beatty,,
214,70635,tt0061180,The Whisperers,1967,11092163.186666667,65290865.15,Best Actress,False,1,0,9,3,37.339000000000034,12.525999999999998,64,18,71,1113,67.0,75.06008583690988,Bryan Forbes,18,53,Edith Evans,Eric Portman,Ronald Fraser,Nanette Newman,Michael Laughlin,Ronald Shedlo,Bryan Forbes
215,11206,tt0062467,Wait until Dark,1967,4000000.0,11000000.0,Best Actress,False,1,0,9,4,31.340999999999998,19.967,74,304,78,27821,96.0,81.0,Terence Young,80,53,Audrey Hepburn,Alan Arkin,Richard Crenna,Efrem Zimbalist Jr.,Mel Ferrer,,Robert Carrington
216,1879,tt0061735,Guess Who's Coming to Dinner,1967,4000000.0,56666667.0,Best Actress,True,10,2,9,24,27.535000000000004,22.646000000000008,76,525,78,40139,70.0,63.0,Stanley Kramer,18,,Spencer Tracy,Sidney Poitier,Katharine Hepburn,Katharine Houghton,Stanley Kramer,,
217,475,tt0061418,Bonnie and Clyde,1967,2500000.0,50700000.0,Best Director,False,10,2,21,30,30.97900000000001,37.961000000000034,75,1022,78,103437,88.0,86.0,Arthur Penn,80,18,Warren Beatty,Faye Dunaway,Michael J. Pollard,Gene Hackman,Warren Beatty,,
218,37247,tt0061722,The Graduate,1967,3000000.0,104945305.0,Best Director,True,7,1,20,21,48.51199999999999,22.71400000000001,77,2277,80,255168,87.0,83.0,Mike Nichols,35,18,Dustin Hoffman,Anne Bancroft,Katharine Ross,Murray Hamilton,,,Buck Henry
219,1879,tt0061735,Guess Who's Coming to Dinner,1967,4000000.0,56666667.0,Best Director,False,10,2,9,24,27.535000000000004,22.646000000000008,76,525,78,40139,70.0,63.0,Stanley Kramer,18,,Spencer Tracy,Sidney Poitier,Katharine Hepburn,Katharine Houghton,Stanley Kramer,,
220,18900,tt0061809,In Cold Blood,1967,3500000.0,13007551.0,Best Director,False,4,0,4,7,26.292,16.49,76,217,79,24229,83.0,89.0,Richard Brooks,80,18,Robert Blake,Scott Wilson,John Forsythe,Paul Stewart,,,Richard Brooks
221,10633,tt0061811,In the Heat of the Night,1967,2000000.0,27379978.0,Best Director,False,7,5,17,15,47.676,34.343000000000025,77,613,79,68412,95.0,75.0,Norman Jewison,80,18,Sidney Poitier,Rod Steiger,Warren Oates,Lee Grant,Walter Mirisch,,Stirling Silliphant
222,475,tt0061418,Bonnie and Clyde,1967,2500000.0,50700000.0,Best Picture,False,10,2,21,30,30.97900000000001,37.961000000000034,75,1022,78,103437,88.0,86.0,Arthur Penn,80,18,Warren Beatty,Faye Dunaway,Michael J. Pollard,Gene Hackman,Warren Beatty,,
223,16081,tt0061584,Doctor Dolittle,1967,18000000.0,9000000.0,Best Picture,False,9,2,4,14,37.660000000000025,15.829999999999995,62,115,62,8613,29.0,34.0,Richard Fleischer,35,10751,Rex Harrison,Samantha Eggar,Anthony Newley,Richard Attenborough,Arthur P. Jacobs,,Leslie Bricusse
224,37247,tt0061722,The Graduate,1967,3000000.0,104945305.0,Best Picture,False,7,1,20,21,48.51199999999999,22.71400000000001,77,2277,80,255168,87.0,83.0,Mike Nichols,35,18,Dustin Hoffman,Anne Bancroft,Katharine Ross,Murray Hamilton,,,Buck Henry
225,1879,tt0061735,Guess Who's Coming to Dinner,1967,4000000.0,56666667.0,Best Picture,False,10,2,9,24,27.535000000000004,22.646000000000008,76,525,78,40139,70.0,63.0,Stanley Kramer,18,,Spencer Tracy,Sidney Poitier,Katharine Hepburn,Katharine Houghton,Stanley Kramer,,
226,10633,tt0061811,In the Heat of the Night,1967,2000000.0,27379978.0,Best Picture,True,7,5,17,15,47.676,34.343000000000025,77,613,79,68412,95.0,75.0,Norman Jewison,80,18,Sidney Poitier,Rod Steiger,Warren Oates,Lee Grant,Walter Mirisch,,Stirling Silliphant
227,903,tt0061512,Cool Hand Luke,1967,3200000.0,16217773.0,Best Adapted Screenplay,False,4,1,3,10,64.47200000000001,23.395000000000003,78,918,81,163341,10.0,92.0,Stuart Rosenberg,80,18,Paul Newman,George Kennedy,Luke Askew,Morgan Woodward,Gordon Carroll,Carter De Haven Jr.,Donn Pearce
228,37247,tt0061722,The Graduate,1967,3000000.0,104945305.0,Best Adapted Screenplay,False,7,1,20,21,48.51199999999999,22.71400000000001,77,2277,80,255168,87.0,83.0,Mike Nichols,35,18,Dustin Hoffman,Anne Bancroft,Katharine Ross,Murray Hamilton,,,Buck Henry
229,18900,tt0061809,In Cold Blood,1967,3500000.0,13007551.0,Best Adapted Screenplay,False,4,0,4,7,26.292,16.49,76,217,79,24229,83.0,89.0,Richard Brooks,80,18,Robert Blake,Scott Wilson,John Forsythe,Paul Stewart,,,Richard Brooks
230,10633,tt0061811,In the Heat of the Night,1967,2000000.0,27379978.0,Best Adapted Screenplay,True,7,5,17,15,47.676,34.343000000000025,77,613,79,68412,95.0,75.0,Norman Jewison,80,18,Sidney Poitier,Rod Steiger,Warren Oates,Lee Grant,Walter Mirisch,,Stirling Silliphant
231,119183,tt0062414,Ulysses,1967,17194711.416666668,89910163.27666667,Best Adapted Screenplay,False,1,0,17,6,22.03500000000001,6.839999999999999,66,12,66,807,10.0,79.88306451612904,Joseph Strick,18,,Barbara Jefford,Milo O’Shea,Maurice Roeves,T. P. McKenna,Joseph Strick,,Joseph Strick
232,475,tt0061418,Bonnie and Clyde,1967,2500000.0,50700000.0,Best Original Screenplay,False,10,2,21,30,30.97900000000001,37.961000000000034,75,1022,78,103437,88.0,86.0,Arthur Penn,80,18,Warren Beatty,Faye Dunaway,Michael J. Pollard,Gene Hackman,Warren Beatty,,
233,102057,tt0061581,Divorce American Style,1967,15385526.386440678,97660240.8,Best Original Screenplay,False,1,0,21,2,43.144,18.25,58,12,63,1444,10.0,79.88306451612904,Bud Yorkin,35,,Dick Van Dyke,Debbie Reynolds,Jason Robards,Jean Simmons,,,Norman Lear
234,1879,tt0061735,Guess Who's Coming to Dinner,1967,4000000.0,56666667.0,Best Original Screenplay,True,10,2,9,24,27.535000000000004,22.646000000000008,76,525,78,40139,70.0,63.0,Stanley Kramer,18,,Spencer Tracy,Sidney Poitier,Katharine Hepburn,Katharine Houghton,Stanley Kramer,,
235,4781,tt0060481,La Guerre Est Finie,1967,15385526.386440678,97660240.8,Best Original Screenplay,False,1,0,4,3,42.100000000000016,12.994999999999996,65,26,74,2035,85.0,79.88306451612904,Alain Resnais,18,53,Yves Montand,Ingrid Thulin,Geneviève Bujold,Jean Dasté,Anatole Dauman,Gisèle Rebillon,Jorge Semprún
236,5767,tt0062407,Two for the Road,1967,15385526.386440678,97660240.8,Best Original Screenplay,False,1,0,4,7,27.10700000000001,6.4979999999999976,72,142,75,12333,81.0,78.0,Stanley Donen,35,18,Audrey Hepburn,Albert Finney,Georges Descrières,Claude Dauphin,Stanley Donen,,Frederic Raphael
237,22176,tt0063050,The Heart Is a Lonely Hunter,1968,17323630.07,91033070.26,Best Actor,False,2,0,3,9,25.98000000000001,17.341000000000005,77,28,76,3634,10.0,76.89494163424125,Robert Ellis Miller,18,,Alan Arkin,Sondra Locke,Laurinda Barrett,Stacy Keach,Marc Merson,Thomas C. Ryan,Thomas C. Ryan
238,87267,tt0062977,The Fixer,1968,17323630.07,91033070.26,Best Actor,False,1,0,3,6,22.163,9.268999999999998,61,11,68,1183,56.0,76.89494163424125,John Frankenheimer,80,18,Alan Bates,Dirk Bogarde,Georgia Brown,Ian Holm,Edward Lewis,,Dalton Trumbo
239,17917,tt0063385,Oliver!,1968,10000000.0,37402877.0,Best Actor,False,11,5,7,25,38.68600000000002,33.232000000000035,70,260,74,35052,82.0,74.0,Carol Reed,18,10751,Ron Moody,Shani Wallis,Oliver Reed,Harry Secombe,John Woolf,,Vernon Harris
240,18988,tt0063227,The Lion in Winter,1968,17323630.07,91033070.26,Best Actor,False,7,3,12,18,41.172,19.770000000000003,75,208,79,29248,90.0,76.89494163424125,Anthony Harvey,18,36,Peter O'Toole,Katharine Hepburn,Anthony Hopkins,John Castle,Martin Poll,,James Goldman
241,29146,tt0062794,Charly,1968,950000.0,814666.0,Best Actor,True,1,1,3,6,16.749000000000002,6.167000000000002,66,65,70,6265,63.0,50.0,Ralph Nelson,18,10749,Cliff Robertson,Claire Bloom,Lilia Skala,Leon Janney,Ralph Nelson,,Stirling Silliphant
242,18988,tt0063227,The Lion in Winter,1968,11092163.186666667,65290865.15,Best Actress,True,7,3,12,18,41.172,19.770000000000003,75,208,79,29248,90.0,75.06008583690988,Anthony Harvey,18,36,Peter O'Toole,Katharine Hepburn,Anthony Hopkins,John Castle,Martin Poll,,James Goldman
243,118872,tt0063654,The Subject Was Roses,1968,11092163.186666667,65290865.15,Best Actress,False,2,1,12,3,12.835999999999999,8.073999999999998,67,10,70,1370,10.0,75.06008583690988,Ulu Grosbard,18,,Patricia Neal,Jack Albertson,Martin Sheen,Don Saxon,Edgar Lansbury,,Frank D. Gilroy
244,42626,tt0063141,Isadora,1968,11092163.186666667,65290865.15,Best Actress,False,1,0,3,5,29.38200000000001,20.013000000000005,67,18,70,2140,75.0,75.06008583690988,Karel Reisz,18,36,Vanessa Redgrave,John Fraser,James Fox,Jason Robards,Raymond Hakim,Robert Hakim,Clive Exton
245,16085,tt0062994,Funny Girl,1968,14000000.0,52223306.0,Best Actress,True,8,1,7,16,44.16299999999998,19.082,73,258,74,20130,93.0,89.0,William Wyler,35,18,Barbra Streisand,Omar Sharif,Kay Medford,Anne Francis,Ray Stark,,Isobel Lennart
246,42635,tt0063483,"Rachel, Rachel",1968,11092163.186666667,65290865.15,Best Actress,False,4,0,7,6,14.822000000000001,13.978,64,32,73,3055,86.0,75.06008583690988,Paul Newman,18,10749,Joanne Woodward,James Olson,Kate Harrington,Estelle Parsons,Paul Newman,,Stewart Stern
247,17295,tt0058946,The Battle of Algiers,1966,800000.0,921548.0,Best Director,False,3,0,9,6,5.204,21.65600000000001,80,447,81,53711,99.0,96.0,Gillo Pontecorvo,18,10752,Brahim Hadjadj,Jean Martin,Yacef Saadi,Samia Kerbash,Yacef Saadi,Antonio Musu,
248,18988,tt0063227,The Lion in Winter,1968,21492389.0,136493238.82666665,Best Director,False,7,3,12,18,41.172,19.770000000000003,75,208,79,29248,90.0,81.62773722627738,Anthony Harvey,18,36,Peter O'Toole,Katharine Hepburn,Anthony Hopkins,John Castle,Martin Poll,,James Goldman
249,17917,tt0063385,Oliver!,1968,10000000.0,37402877.0,Best Director,True,11,5,7,25,38.68600000000002,33.232000000000035,70,260,74,35052,82.0,74.0,Carol Reed,18,10751,Ron Moody,Shani Wallis,Oliver Reed,Harry Secombe,John Woolf,,Vernon Harris
250,6003,tt0063518,Romeo and Juliet,1968,21492389.0,38901218.0,Best Director,False,4,2,14,15,34.559999999999995,29.417000000000023,74,447,76,29626,95.0,69.0,Franco Zeffirelli,18,10749,Leonard Whiting,Olivia Hussey,John McEnery,Michael York,Anthony Havelock-Allan,John Brabourne,Franco Zeffirelli
251,62,tt0062622,2001: A Space Odyssey,1968,12000000.0,71923560.0,Best Director,False,4,1,15,11,53.920000000000044,41.30800000000002,81,8284,83,607841,92.0,84.0,Stanley Kubrick,878,9648,Keir Dullea,Gary Lockwood,William Sylvester,Douglas Rain,Stanley Kubrick,Victor Lyndon,Stanley Kubrick
252,16085,tt0062994,Funny Girl,1968,14000000.0,52223306.0,Best Picture,False,8,1,7,16,44.16299999999998,19.082,73,258,74,20130,93.0,89.0,William Wyler,35,18,Barbra Streisand,Omar Sharif,Kay Medford,Anne Francis,Ray Stark,,Isobel Lennart
253,18988,tt0063227,The Lion in Winter,1968,26532620.19825073,168352727.30612245,Best Picture,False,7,3,12,18,41.172,19.770000000000003,75,208,79,29248,90.0,79.534375,Anthony Harvey,18,36,Peter O'Toole,Katharine Hepburn,Anthony Hopkins,John Castle,Martin Poll,,James Goldman
254,17917,tt0063385,Oliver!,1968,10000000.0,37402877.0,Best Picture,True,11,5,7,25,38.68600000000002,33.232000000000035,70,260,74,35052,82.0,74.0,Carol Reed,18,10751,Ron Moody,Shani Wallis,Oliver Reed,Harry Secombe,John Woolf,,Vernon Harris
255,42635,tt0063483,"Rachel, Rachel",1968,26532620.19825073,168352727.30612245,Best Picture,False,4,0,7,6,14.822000000000001,13.978,64,32,73,3055,86.0,79.534375,Paul Newman,18,10749,Joanne Woodward,James Olson,Kate Harrington,Estelle Parsons,Paul Newman,,Stewart Stern
256,6003,tt0063518,Romeo and Juliet,1968,26532620.19825073,38901218.0,Best Picture,False,4,2,14,15,34.559999999999995,29.417000000000023,74,447,76,29626,95.0,69.0,Franco Zeffirelli,18,10749,Leonard Whiting,Olivia Hussey,John McEnery,Michael York,Anthony Havelock-Allan,John Brabourne,Franco Zeffirelli
257,18988,tt0063227,The Lion in Winter,1968,17194711.416666668,89910163.27666667,Best Adapted Screenplay,True,7,3,12,18,41.172,19.770000000000003,75,208,79,29248,90.0,79.88306451612904,Anthony Harvey,18,36,Peter O'Toole,Katharine Hepburn,Anthony Hopkins,John Castle,Martin Poll,,James Goldman
258,11356,tt0063374,The Odd Couple,1968,1200000.0,44527234.0,Best Adapted Screenplay,False,2,0,3,7,24.842,19.034000000000006,76,331,77,31832,97.0,86.0,Gene Saks,35,,Jack Lemmon,Walter Matthau,John Fiedler,Herb Edelman,Howard W. Koch,,Neil Simon
259,17917,tt0063385,Oliver!,1968,10000000.0,37402877.0,Best Adapted Screenplay,False,11,5,7,25,38.68600000000002,33.232000000000035,70,260,74,35052,82.0,74.0,Carol Reed,18,10751,Ron Moody,Shani Wallis,Oliver Reed,Harry Secombe,John Woolf,,Vernon Harris
260,42635,tt0063483,"Rachel, Rachel",1968,17194711.416666668,89910163.27666667,Best Adapted Screenplay,False,4,0,7,6,14.822000000000001,13.978,64,32,73,3055,86.0,79.88306451612904,Paul Newman,18,10749,Joanne Woodward,James Olson,Kate Harrington,Estelle Parsons,Paul Newman,,Stewart Stern
261,805,tt0063522,Rosemary's Baby,1968,3200000.0,33395426.0,Best Adapted Screenplay,False,2,1,10,12,42.91,21.06,78,2682,80,196355,96.0,96.0,Roman Polanski,18,27,Mia Farrow,John Cassavetes,Ruth Gordon,Sidney Blackmer,William Castle,,Roman Polanski
262,17295,tt0058946,The Battle of Algiers,1966,800000.0,921548.0,Best Original Screenplay,False,3,0,9,6,5.204,21.65600000000001,80,447,81,53711,99.0,96.0,Gillo Pontecorvo,18,10752,Brahim Hadjadj,Jean Martin,Yacef Saadi,Samia Kerbash,Yacef Saadi,Antonio Musu,
263,753,tt0062952,Faces,1968,275000.0,97660240.8,Best Original Screenplay,False,3,0,5,6,33.60500000000002,24.67200000000001,73,115,76,9644,83.0,88.0,John Cassavetes,18,,John Marley,Gena Rowlands,Lynn Carlin,Fred Draper,John Cassavetes,Maurice McEndree,John Cassavetes
264,26186,tt0063094,Hot Millions,1968,15385526.386440678,97660240.8,Best Original Screenplay,False,1,0,5,6,27.171,14.672999999999995,69,15,69,1878,67.0,79.88306451612904,Eric Till,35,,Peter Ustinov,Maggie Smith,Karl Malden,Bob Newhart,Mildred Freed Alberg,,
265,30197,tt0063462,The Producers,1968,947000.0,97660240.8,Best Original Screenplay,True,2,1,2,5,29.50900000000001,11.239999999999998,72,463,76,50633,90.0,96.0,Mel Brooks,35,,Zero Mostel,Gene Wilder,Dick Shawn,Kenneth Mars,Jack Grossberg,Sidney Glazier,
266,62,tt0062622,2001: A Space Odyssey,1968,12000000.0,71923560.0,Best Original Screenplay,False,4,1,15,11,53.920000000000044,41.30800000000002,81,8284,83,607841,92.0,84.0,Stanley Kubrick,878,9648,Keir Dullea,Gary Lockwood,William Sylvester,Douglas Rain,Stanley Kubrick,Victor Lyndon,Stanley Kubrick
267,22522,tt0064030,Anne of the Thousand Days,1969,17323630.07,91033070.26,Best Actor,False,10,1,5,16,33.08300000000001,12.142999999999995,70,72,75,6766,38.0,76.89494163424125,Charles Jarrott,18,36,Richard Burton,Geneviève Bujold,Irene Papas,Anthony Quayle,Hal B. Wallis,,Bridget Boland
268,3116,tt0064665,Midnight Cowboy,1969,3600000.0,44785053.0,Best Actor,False,7,3,25,16,61.51600000000004,25.88200000000002,75,829,78,101968,88.0,79.0,John Schlesinger,18,,Jon Voight,Dustin Hoffman,Sylvia Miles,John McGiver,Jerome Hellman,,Waldo Salt
269,42607,tt0064382,"Goodbye, Mr. Chips",1969,9000000.0,91033070.26,Best Actor,False,2,0,6,3,33.63000000000001,12.535,70,27,69,3149,10.0,76.89494163424125,Herbert Ross,18,10402,Peter O'Toole,Petula Clark,Michael Redgrave,Alison Leggatt,Arthur P. Jacobs,,Terence Rattigan
270,3116,tt0064665,Midnight Cowboy,1969,3600000.0,44785053.0,Best Actor,False,7,3,25,16,61.51600000000004,25.88200000000002,75,829,78,101968,88.0,79.0,John Schlesinger,18,,Jon Voight,Dustin Hoffman,Sylvia Miles,John McGiver,Jerome Hellman,,Waldo Salt
271,17529,tt0065126,True Grit,1969,17323630.07,31132592.0,Best Actor,True,12,1,5,7,44.93700000000001,15.957999999999995,74,496,74,42647,89.0,83.0,Henry Hathaway,37,18,John Wayne,Glen Campbell,Kim Darby,Jeremy Slate,Hal B. Wallis,Joseph H. Hazen,Marguerite Roberts
272,22522,tt0064030,Anne of the Thousand Days,1969,11092163.186666667,65290865.15,Best Actress,False,10,1,5,16,33.08300000000001,12.142999999999995,70,72,75,6766,38.0,75.06008583690988,Charles Jarrott,18,36,Richard Burton,Geneviève Bujold,Irene Papas,Anthony Quayle,Hal B. Wallis,,Bridget Boland
273,28145,tt0065088,"They Shoot Horses, Don't They?",1969,11092163.186666667,65290865.15,Best Actress,False,9,1,9,25,36.50900000000001,14.732000000000005,78,182,79,16367,84.0,72.0,Sydney Pollack,18,,Jane Fonda,Michael Sarrazin,Susannah York,Gig Young,Irwin Winkler,Robert Chartoff,James Poe
274,54494,tt0065037,The Sterile Cuckoo,1969,11092163.186666667,65290865.15,Best Actress,False,2,0,3,5,4.495,10.072000000000001,49,16,68,1870,88.0,75.06008583690988,Alan J. Pakula,35,18,Liza Minnelli,Wendell Burton,Tim McIntire,Austin Green,,,Alvin Sargent
275,94608,tt0064405,The Happy Ending,1969,11092163.186666667,65290865.15,Best Actress,False,2,0,3,3,22.84300000000001,5.792999999999998,63,15,63,981,33.0,75.06008583690988,Richard Brooks,18,,Jean Simmons,John Forsythe,Shirley Jones,Teresa Wright,,,
276,5179,tt0064840,The Prime of Miss Jean Brodie,1969,11092163.186666667,65290865.15,Best Actress,True,2,1,5,10,21.60200000000001,12.314999999999998,69,68,76,8516,84.0,75.06008583690988,Ronald Neame,18,,Maggie Smith,Robert Stephens,Pamela Franklin,Celia Johnson,Robert Fryer,,Jay Presson Allen
277,5638,tt0064002,Alice's Restaurant,1969,21492389.0,136493238.82666665,Best Director,False,1,0,5,3,29.89000000000001,35.202000000000034,65,42,63,3967,63.0,81.62773722627738,Arthur Penn,18,35,Arlo Guthrie,Pat Quinn,James Broderick,Tina Chen,Hillard Elkins,Joseph Manduke,Arthur Penn
278,642,tt0064115,Butch Cassidy and the Sundance Kid,1969,6000000.0,102308889.0,Best Director,False,7,4,17,15,53.81699999999999,32.096000000000004,76,1476,80,202665,90.0,66.0,George Roy Hill,37,18,Paul Newman,Robert Redford,Katharine Ross,Strother Martin,John Foreman,,William Goldman
279,3116,tt0064665,Midnight Cowboy,1969,3600000.0,44785053.0,Best Director,True,7,3,25,16,61.51600000000004,25.88200000000002,75,829,78,101968,88.0,79.0,John Schlesinger,18,,Jon Voight,Dustin Hoffman,Sylvia Miles,John McGiver,Jerome Hellman,,Waldo Salt
280,28145,tt0065088,"They Shoot Horses, Don't They?",1969,21492389.0,136493238.82666665,Best Director,False,9,1,9,25,36.50900000000001,14.732000000000005,78,182,79,16367,84.0,72.0,Sydney Pollack,18,,Jane Fonda,Michael Sarrazin,Susannah York,Gig Young,Irwin Winkler,Robert Chartoff,James Poe
281,2721,tt0065234,Z,1969,21492389.0,83305.0,Best Director,False,5,2,10,13,46.413000000000004,17.953000000000007,79,245,83,24131,94.0,86.0,Costa-Gavras,18,36,Yves Montand,Irene Papas,Jean-Louis Trintignant,Jacques Perrin,Jacques Perrin,Ahmed Rachedi,
282,22522,tt0064030,Anne of the Thousand Days,1969,26532620.19825073,168352727.30612245,Best Picture,False,10,1,5,16,33.08300000000001,12.142999999999995,70,72,75,6766,38.0,79.534375,Charles Jarrott,18,36,Richard Burton,Geneviève Bujold,Irene Papas,Anthony Quayle,Hal B. Wallis,,Bridget Boland
283,642,tt0064115,Butch Cassidy and the Sundance Kid,1969,6000000.0,102308889.0,Best Picture,False,7,4,17,15,53.81699999999999,32.096000000000004,76,1476,80,202665,90.0,66.0,George Roy Hill,37,18,Paul Newman,Robert Redford,Katharine Ross,Strother Martin,John Foreman,,William Goldman
284,14030,tt0064418,"Hello, Dolly!",1969,24000000.0,33208099.0,Best Picture,False,7,3,17,13,26.289,15.131999999999998,69,201,71,13748,43.0,51.0,Gene Kelly,35,10751,Barbra Streisand,Walter Matthau,Michael Crawford,Louis Armstrong,Ernest Lehman,,
285,3116,tt0064665,Midnight Cowboy,1969,3600000.0,44785053.0,Best Picture,True,7,3,25,16,61.51600000000004,25.88200000000002,75,829,78,101968,88.0,79.0,John Schlesinger,18,,Jon Voight,Dustin Hoffman,Sylvia Miles,John McGiver,Jerome Hellman,,Waldo Salt
286,2721,tt0065234,Z,1969,26532620.19825073,83305.0,Best Picture,False,5,2,10,13,46.413000000000004,17.953000000000007,79,245,83,24131,94.0,86.0,Costa-Gavras,18,36,Yves Montand,Irene Papas,Jean-Louis Trintignant,Jacques Perrin,Jacques Perrin,Ahmed Rachedi,
287,22522,tt0064030,Anne of the Thousand Days,1969,17194711.416666668,89910163.27666667,Best Adapted Screenplay,False,10,1,5,16,33.08300000000001,12.142999999999995,70,72,75,6766,38.0,79.88306451612904,Charles Jarrott,18,36,Richard Burton,Geneviève Bujold,Irene Papas,Anthony Quayle,Hal B. Wallis,,Bridget Boland
288,42604,tt0064381,"Goodbye, Columbus",1969,17194711.416666668,89910163.27666667,Best Adapted Screenplay,False,1,0,4,8,22.68700000000001,16.287999999999997,55,13,65,1787,92.0,79.88306451612904,Larry Peerce,35,18,Richard Benjamin,Ali MacGraw,Jack Klugman,Nan Martin,Stanley R. Jaffe,,Arnold Schulman
289,3116,tt0064665,Midnight Cowboy,1969,3600000.0,44785053.0,Best Adapted Screenplay,True,7,3,25,16,61.51600000000004,25.88200000000002,75,829,78,101968,88.0,79.0,John Schlesinger,18,,Jon Voight,Dustin Hoffman,Sylvia Miles,John McGiver,Jerome Hellman,,Waldo Salt
290,28145,tt0065088,"They Shoot Horses, Don't They?",1969,17194711.416666668,89910163.27666667,Best Adapted Screenplay,False,9,1,9,25,36.50900000000001,14.732000000000005,78,182,79,16367,84.0,72.0,Sydney Pollack,18,,Jane Fonda,Michael Sarrazin,Susannah York,Gig Young,Irwin Winkler,Robert Chartoff,James Poe
291,2721,tt0065234,Z,1969,17194711.416666668,83305.0,Best Adapted Screenplay,False,5,2,10,13,46.413000000000004,17.953000000000007,79,245,83,24131,94.0,86.0,Costa-Gavras,18,36,Yves Montand,Irene Papas,Jean-Louis Trintignant,Jacques Perrin,Jacques Perrin,Ahmed Rachedi,
292,26520,tt0064100,Bob & Carol & Ted & Alice,1969,2000000.0,30000000.0,Best Original Screenplay,False,4,0,4,8,36.38500000000001,14.274,67,62,68,6127,79.0,72.0,Paul Mazursky,35,18,Natalie Wood,Robert Culp,Elliott Gould,Dyan Cannon,Larry Tucker,,
293,642,tt0064115,Butch Cassidy and the Sundance Kid,1969,6000000.0,102308889.0,Best Original Screenplay,True,7,4,17,15,53.81699999999999,32.096000000000004,76,1476,80,202665,90.0,66.0,George Roy Hill,37,18,Paul Newman,Robert Redford,Katharine Ross,Strother Martin,John Foreman,,William Goldman
294,624,tt0064276,Easy Rider,1969,360000.0,97660240.8,Best Original Screenplay,False,2,0,8,12,44.37,21.073000000000008,71,1364,73,100713,83.0,85.0,Dennis Hopper,12,18,Peter Fonda,Dennis Hopper,Antonio Mendoza,Phil Spector,Peter Fonda,William Hayward,Dennis Hopper
295,576,tt0065214,The Wild Bunch,1969,6244087.0,638641.0,Best Original Screenplay,False,2,0,6,6,65.69700000000002,32.18000000000001,77,740,79,77837,90.0,97.0,Sam Peckinpah,12,37,William Holden,Ernest Borgnine,Robert Ryan,Edmond O'Brien,Roy N. Sickner,Phil Feldman,Walon Green
296,92283,tt0065872,I Never Sang for My Father,1970,17323630.07,91033070.26,Best Actor,False,3,0,2,4,21.068,8.927999999999997,65,20,75,2438,81.0,76.89494163424125,Gilbert Cates,18,10751,Gene Hackman,Melvyn Douglas,Dorothy Stickney,Estelle Parsons,Gilbert Cates,,Robert Anderson
297,17978,tt0065797,The Great White Hope,1970,17323630.07,91033070.26,Best Actor,False,2,0,2,5,35.88800000000001,14.15,64,17,69,2362,43.0,53.0,Martin Ritt,18,,James Earl Jones,Jane Alexander,Lou Gilbert,Joel Fluellen,Lawrence Turman,,Howard Sackler
298,26617,tt0065724,Five Easy Pieces,1970,17323630.07,18099091.0,Best Actor,False,4,0,9,17,29.933000000000003,25.29000000000001,72,307,75,33717,88.0,85.0,Bob Rafelson,18,,Jack Nicholson,Karen Black,Susan Anspach,Billy Green Bush,Bob Rafelson,Richard Wechsler,Carole Eastman
299,9062,tt0066011,Love Story,1970,2200000.0,136400000.0,Best Actor,False,7,1,9,16,30.69700000000001,10.384999999999998,68,462,69,31435,68.0,84.0,Arthur Hiller,18,10749,Ali MacGraw,Ryan O'Neal,John Marley,Ray Milland,Howard G. Minsky,,Erich Segal
300,11202,tt0066206,Patton,1970,12000000.0,89800000.0,Best Actor,True,10,7,17,8,53.83600000000002,33.535000000000025,75,708,79,94168,94.0,91.0,Franklin J. Schaffner,18,36,George C. Scott,Stephen Young,Frank Latimore,Karl Michael Vogler,Frank McCarthy,,Francis Ford Coppola
301,17978,tt0065797,The Great White Hope,1970,11092163.186666667,65290865.15,Best Actress,False,2,0,2,5,35.88800000000001,14.15,64,17,69,2362,43.0,53.0,Martin Ritt,18,,James Earl Jones,Jane Alexander,Lou Gilbert,Joel Fluellen,Lawrence Turman,,Howard Sackler
