,tmdb_id,imdb_id,year_film,year_ceremony,film,oscar_category,nominee,oscar_win,no_oscar_wins,no_oscar_nominations,staring_casts,casts_popularity,director,producers,screenplay,crew_popularity,budget,revenue,runtime,tmdb_vote_average,tmdb_vote_count,imdb_rating,imdb_votes,rotten_tomatoes_rating,metascore,total_wins,total_nominations,Action,Adventure,Animation,Comedy,Crime,Drama,Family,Fantasy,History,Horror,Music,Mystery,Romance,Science Fiction,Thriller,War,Western
814,32054,tt0093209,1987,1988,Hope and Glory,Best Director,John Boorman,False,0.0,5,"['Sebastian Rice-Edwards', 'Geraldine Muir', 'Sarah Miles', 'David Hayman']",46.87700000000001,John Boorman,[],[],19.413000000000007,10.0,9.0,113,68,120,73,12463,95.0,86.0,16,24,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0
815,746,tt0093389,1987,1988,The Last Emperor,Best Director,Bernardo Bertolucci,True,9.0,9,"['John Lone', ""Peter O'Toole"", 'Joan Chen', 'Vivian Wu']",63.333999999999996,Bernardo Bertolucci,"['John Daly', 'Jeremy Thomas', 'Franco Giovale', 'Joyce Herlihy']","['Bernardo Bertolucci', 'Mark Peploe', 'Enzo Ungari']",35.548000000000016,23000000.0,43984230.0,163,76,1068,77,95474,89.0,76.0,51,22,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
816,2039,tt0093565,1987,1988,Moonstruck,Best Director,Norman Jewison,False,3.0,6,"['Cher', 'Nicolas Cage', 'Vincent Gardenia', 'Olympia Dukakis']",96.76099999999994,Norman Jewison,"['Norman Jewison', 'Patrick J. Palmer']",['John Patrick Shanley'],40.174000000000035,21584336.78929766,80640528.0,102,68,546,71,51087,94.0,83.0,15,19,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0
817,8816,tt0089606,1987,1988,My Life as a Dog,Best Director,Lasse Hallström,False,0.0,2,"['Anton Glanzelius', 'Tomas von Brömssen', 'Anki Lidén', 'Melinda Kinnaman']",22.82700000000001,Lasse Hallström,['Waldemar Bergendahl'],"['Lasse Hallström', 'Reidar Jönsson', 'Per Berglund', 'Brasse Brännström']",13.316,21584336.78929766,137372592.5050167,102,73,155,75,18487,10.0,82.0,15,3,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
818,12626,tt0092699,1987,1988,Broadcast News,Best Picture,"James L. Brooks, Producer",False,0.0,7,"['William Hurt', 'Albert Brooks', 'Holly Hunter', 'Robert Prosky']",71.03999999999998,James L. Brooks,['James L. Brooks'],['James L. Brooks'],30.05600000000002,20000000.0,67330500.0,133,68,255,72,27497,98.0,84.0,15,17,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
819,10998,tt0093010,1987,1988,Fatal Attraction,Best Picture,"Stanley R. Jaffe and Sherry Lansing, Producers",False,0.0,6,"['Michael Douglas', 'Glenn Close', 'Anne Archer', 'Ellen Hamilton Latzen']",84.92599999999996,Adrian Lyne,"['Stanley R. Jaffe', 'Sherry Lansing']",['James Dearden'],22.097000000000005,14000000.0,320145693.0,119,68,921,69,78004,76.0,67.0,7,16,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
820,32054,tt0093209,1987,1988,Hope and Glory,Best Picture,"John Boorman, Producer",False,0.0,5,"['Sebastian Rice-Edwards', 'Geraldine Muir', 'Sarah Miles', 'David Hayman']",46.87700000000001,John Boorman,[],[],19.413000000000007,10.0,9.0,113,68,120,73,12463,95.0,86.0,16,24,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0
821,746,tt0093389,1987,1988,The Last Emperor,Best Picture,"Jeremy Thomas, Producer",True,9.0,9,"['John Lone', ""Peter O'Toole"", 'Joan Chen', 'Vivian Wu']",63.333999999999996,Bernardo Bertolucci,"['John Daly', 'Jeremy Thomas', 'Franco Giovale', 'Joyce Herlihy']","['Bernardo Bertolucci', 'Mark Peploe', 'Enzo Ungari']",35.548000000000016,23000000.0,43984230.0,163,76,1068,77,95474,89.0,76.0,51,22,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
822,2039,tt0093565,1987,1988,Moonstruck,Best Picture,"Patrick Palmer and Norman Jewison, Producers",False,3.0,6,"['Cher', 'Nicolas Cage', 'Vincent Gardenia', 'Olympia Dukakis']",96.76099999999994,Norman Jewison,"['Norman Jewison', 'Patrick J. Palmer']",['John Patrick Shanley'],40.174000000000035,26550112.909620993,80640528.0,102,68,546,71,51087,94.0,83.0,15,19,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0
823,39507,tt0092843,1987,1988,The Dead,Best Adapted Screenplay,Tony Huston,False,0.0,2,"['Anjelica Huston', 'Donal McCann', ""Dan O'Herlihy"", 'Helena Carroll']",24.971999999999998,John Huston,"['Chris Sievernich', 'Wieland Schulz-Keil']",[],21.930999999999997,17214711.416666668,90331608.31333333,83,69,81,73,7224,93.0,79.88306451612904,11,17,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
824,10998,tt0093010,1987,1988,Fatal Attraction,Best Adapted Screenplay,James Dearden,False,0.0,6,"['Michael Douglas', 'Glenn Close', 'Anne Archer', 'Ellen Hamilton Latzen']",84.92599999999996,Adrian Lyne,"['Stanley R. Jaffe', 'Sherry Lansing']",['James Dearden'],22.097000000000005,14000000.0,320145693.0,119,68,921,69,78004,76.0,67.0,7,16,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
825,600,tt0093058,1987,1988,Full Metal Jacket,Best Adapted Screenplay,"Stanley Kubrick, Michael Herr, Gustav Hasford",False,0.0,1,"['Matthew Modine', 'Adam Baldwin', ""Vincent D'Onofrio"", 'R. Lee Ermey']",82.26799999999999,Stanley Kubrick,['Stanley Kubrick'],"['Stanley Kubrick', 'Gustav Hasford', 'Michael Herr']",57.87400000000002,30000000.0,46357676.0,117,81,7530,83,680538,92.0,76.0,8,14,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
826,746,tt0093389,1987,1988,The Last Emperor,Best Adapted Screenplay,"Mark Peploe, Bernardo Bertolucci",True,9.0,9,"['John Lone', ""Peter O'Toole"", 'Joan Chen', 'Vivian Wu']",63.333999999999996,Bernardo Bertolucci,"['John Daly', 'Jeremy Thomas', 'Franco Giovale', 'Joyce Herlihy']","['Bernardo Bertolucci', 'Mark Peploe', 'Enzo Ungari']",35.548000000000016,23000000.0,43984230.0,163,76,1068,77,95474,89.0,76.0,51,22,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
827,8816,tt0089606,1987,1988,My Life as a Dog,Best Adapted Screenplay,"Lasse Hallström, Reidar Jönsson, Brasse Brännström, Per Berglund",False,0.0,2,"['Anton Glanzelius', 'Tomas von Brömssen', 'Anki Lidén', 'Melinda Kinnaman']",22.82700000000001,Lasse Hallström,['Waldemar Bergendahl'],"['Lasse Hallström', 'Reidar Jönsson', 'Per Berglund', 'Brasse Brännström']",13.316,17214711.416666668,90331608.31333333,102,73,155,75,18487,10.0,82.0,15,3,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
828,1786,tt0092593,1987,1988,Au Revoir Les Enfants,Best Original Screenplay,Louis Malle,False,0.0,1,"['Gaspard Manesse', 'Raphael Fejtö', 'Francine Racette', 'Stanislas Carré de Malberg']",33.788000000000025,Louis Malle,['Louis Malle'],['Louis Malle'],41.707000000000036,15388238.250847457,97660251.58644068,105,75,423,80,31627,97.0,88.0,28,11,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
829,12626,tt0092699,1987,1988,Broadcast News,Best Original Screenplay,James L. Brooks,False,0.0,7,"['William Hurt', 'Albert Brooks', 'Holly Hunter', 'Robert Prosky']",71.03999999999998,James L. Brooks,['James L. Brooks'],['James L. Brooks'],30.05600000000002,20000000.0,67330500.0,133,68,255,72,27497,98.0,84.0,15,17,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
830,32054,tt0093209,1987,1988,Hope and Glory,Best Original Screenplay,John Boorman,False,0.0,5,"['Sebastian Rice-Edwards', 'Geraldine Muir', 'Sarah Miles', 'David Hayman']",46.87700000000001,John Boorman,[],[],19.413000000000007,10.0,9.0,113,68,120,73,12463,95.0,86.0,16,24,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0
831,2039,tt0093565,1987,1988,Moonstruck,Best Original Screenplay,John Patrick Shanley,True,3.0,6,"['Cher', 'Nicolas Cage', 'Vincent Gardenia', 'Olympia Dukakis']",96.76099999999994,Norman Jewison,"['Norman Jewison', 'Patrick J. Palmer']",['John Patrick Shanley'],40.174000000000035,15388238.250847457,80640528.0,102,68,546,71,51087,94.0,83.0,15,19,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0
832,30890,tt0093818,1987,1988,Radio Days,Best Original Screenplay,Woody Allen,False,0.0,2,"['Danny Aiello', 'Jeff Daniels', 'Mia Farrow', 'Seth Green']",148.03499999999974,Woody Allen,['Robert Greenhut'],[],80.48899999999989,16000000.0,97660251.58644068,90,71,355,75,31890,90.0,74.0,3,9,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0
833,1632,tt0095647,1988,1989,Mississippi Burning,Best Actor,Gene Hackman,False,1.0,7,"['Gene Hackman', 'Willem Dafoe', 'Frances McDormand', 'Brad Dourif']",129.5329999999999,Alan Parker,"['Robert F. Colesberry', 'Frederick Zollo']",['Chris Gerolmo'],27.15700000000001,15000000.0,34604000.0,128,77,1057,78,89508,84.0,65.0,16,24,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0
834,2280,tt0094737,1988,1989,Big,Best Actor,Tom Hanks,False,0.0,2,"['Tom Hanks', 'Elizabeth Perkins', 'Robert Loggia', 'John Heard']",106.2929999999999,Penny Marshall,"['James L. Brooks', 'Robert Greenhut']","['Gary Ross', 'Anne Spielberg']",29.54300000000001,18000000.0,151927281.0,104,71,2564,73,201848,97.0,73.0,11,12,0,0,0,1,0,1,1,1,0,0,0,0,1,0,0,0,0
835,380,tt0095953,1988,1989,Rain Man,Best Actor,Dustin Hoffman,True,4.0,8,"['Dustin Hoffman', 'Tom Cruise', 'Valeria Golino', 'Gerald R. Molen']",96.166,Barry Levinson,['Mark Johnson'],"['Barry Morrow', 'Ronald Bass']",56.59100000000003,25000000.0,354825435.0,134,78,4474,80,478272,89.0,65.0,22,23,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
836,29154,tt0094027,1988,1989,Stand and Deliver,Best Actor,Edward James Olmos,False,0.0,1,"['Edward James Olmos', 'Lou Diamond Phillips', 'Rosanna DeSoto', 'Andy García']",40.36,Ramón Menéndez,[],[],5.24,17310296.73666667,13994920.0,103,75,189,73,17088,82.0,77.0,11,6,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
837,11174,tt0093713,1988,1989,Pelle the Conqueror,Best Actor,Max von Sydow,False,1.0,2,"['Pelle Hvenegaard', 'Max von Sydow', 'Erik Paaske', 'Björn Granath']",49.46700000000005,Bille August,['Per Holst'],"['Bille August', 'Per Olov Enquist', 'Bjarne Reuter']",15.620999999999999,17310296.73666667,91562476.49333334,157,72,95,78,10277,88.0,77.06614785992218,21,9,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
838,859,tt0094947,1988,1989,Dangerous Liaisons,Best Actress,Glenn Close,False,3.0,7,"['Glenn Close', 'John Malkovich', 'Michelle Pfeiffer', 'Swoosie Kurtz']",104.27599999999997,Stephen Frears,"['Norma Heyman', 'Hank Moonjean']","['Choderlos de Laclos', 'Christopher Hampton']",49.743000000000066,14000000.0,34670720.0,119,73,774,76,65238,93.0,74.0,18,21,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
839,10868,tt0094608,1988,1989,The Accused,Best Actress,Jodie Foster,True,1.0,1,"['Kelly McGillis', 'Jodie Foster', 'Bernie Coulson', 'Leo Rossi']",93.36699999999996,Jonathan Kaplan,"['Stanley R. Jaffe', 'Sherry Lansing']",['Tom Topor'],23.16700000000001,11162705.538461538,65400906.97658863,111,71,350,71,32017,91.0,65.0,5,5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
840,3525,tt0096463,1988,1989,Working Girl,Best Actress,Melanie Griffith,False,1.0,6,"['Melanie Griffith', 'Harrison Ford', 'Sigourney Weaver', 'Alec Baldwin']",108.589,Mike Nichols,['Douglas Wick'],['Kevin Wade'],34.83000000000002,28000000.0,103173635.0,114,66,628,68,52323,84.0,73.0,8,17,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
841,35119,tt0094924,1988,1989,A Cry in the Dark,Best Actress,Meryl Streep,False,0.0,1,"['Meryl Streep', 'Sam Neill', 'Dale Reeves', 'David Hoflin']",109.08199999999981,Fred Schepisi,['Verity Lambert'],"['Fred Schepisi', 'Robert Caswell']",16.104999999999997,15000000.0,6908797.0,120,67,132,69,9366,93.0,75.34913793103448,8,11,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
842,10130,tt0095243,1988,1989,Gorillas in the Mist,Best Actress,Sigourney Weaver,False,0.0,5,"['Sigourney Weaver', 'Bryan Brown', 'Julie Harris', 'John Omirah Miluwi']",38.657,Michael Apted,"['Arne Glimcher', 'Terence A. Clegg']",['Anna Hamilton Phelan'],18.439000000000004,22000000.0,65400906.97658863,129,70,391,70,24260,84.0,75.34913793103448,6,4,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
843,623,tt0095159,1988,1989,A Fish Called Wanda,Best Director,Charles Crichton,False,1.0,3,"['John Cleese', 'Jamie Lee Curtis', 'Kevin Kline', 'Michael Palin']",57.664,Charles Crichton,['Michael Shamberg'],[],33.07400000000002,7500000.0,62493712.0,109,72,1456,75,132407,95.0,80.0,8,18,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
844,11051,tt0095497,1988,1989,The Last Temptation of Christ,Best Director,Martin Scorsese,False,0.0,1,"['Willem Dafoe', 'Harvey Keitel', 'Barbara Hershey', 'Harry Dean Stanton']",101.431,Martin Scorsese,['Barbara De Fina'],"['Martin Scorsese', 'Paul Schrader', 'Jay Cocks']",65.12200000000004,7000000.0,8373585.0,164,72,664,75,53210,81.0,80.0,2,6,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
845,1632,tt0095647,1988,1989,Mississippi Burning,Best Director,Alan Parker,False,1.0,7,"['Gene Hackman', 'Willem Dafoe', 'Frances McDormand', 'Brad Dourif']",129.5329999999999,Alan Parker,"['Robert F. Colesberry', 'Frederick Zollo']",['Chris Gerolmo'],27.15700000000001,15000000.0,34604000.0,128,77,1057,78,89508,84.0,65.0,16,24,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0
846,380,tt0095953,1988,1989,Rain Man,Best Director,Barry Levinson,True,4.0,8,"['Dustin Hoffman', 'Tom Cruise', 'Valeria Golino', 'Gerald R. Molen']",96.166,Barry Levinson,['Mark Johnson'],"['Barry Morrow', 'Ronald Bass']",56.59100000000003,25000000.0,354825435.0,134,78,4474,80,478272,89.0,65.0,22,23,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
847,3525,tt0096463,1988,1989,Working Girl,Best Director,Mike Nichols,False,1.0,6,"['Melanie Griffith', 'Harrison Ford', 'Sigourney Weaver', 'Alec Baldwin']",108.589,Mike Nichols,['Douglas Wick'],['Kevin Wade'],34.83000000000002,28000000.0,103173635.0,114,66,628,68,52323,84.0,73.0,8,17,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
848,31052,tt0094606,1988,1989,The Accidental Tourist,Best Picture,"Lawrence Kasdan, Charles Okun and Michael Grillo, Producers",False,1.0,4,"['William Hurt', 'Kathleen Turner', 'Geena Davis', 'Amy Wright']",58.03100000000001,Lawrence Kasdan,"['Lawrence Kasdan', 'Charles Okun']","['Lawrence Kasdan', 'Frank Galati']",28.91800000000001,26550112.909620993,32632093.0,121,62,144,68,14858,81.0,53.0,3,11,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0
849,859,tt0094947,1988,1989,Dangerous Liaisons,Best Picture,"Norma Heyman and Hank Moonjean, Producers",False,3.0,7,"['Glenn Close', 'John Malkovich', 'Michelle Pfeiffer', 'Swoosie Kurtz']",104.27599999999997,Stephen Frears,"['Norma Heyman', 'Hank Moonjean']","['Choderlos de Laclos', 'Christopher Hampton']",49.743000000000066,14000000.0,34670720.0,119,73,774,76,65238,93.0,74.0,18,21,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
850,1632,tt0095647,1988,1989,Mississippi Burning,Best Picture,"Frederick Zollo and Robert F. Colesberry, Producers",False,1.0,7,"['Gene Hackman', 'Willem Dafoe', 'Frances McDormand', 'Brad Dourif']",129.5329999999999,Alan Parker,"['Robert F. Colesberry', 'Frederick Zollo']",['Chris Gerolmo'],27.15700000000001,15000000.0,34604000.0,128,77,1057,78,89508,84.0,65.0,16,24,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0
851,380,tt0095953,1988,1989,Rain Man,Best Picture,"Mark Johnson, Producer",True,4.0,8,"['Dustin Hoffman', 'Tom Cruise', 'Valeria Golino', 'Gerald R. Molen']",96.166,Barry Levinson,['Mark Johnson'],"['Barry Morrow', 'Ronald Bass']",56.59100000000003,25000000.0,354825435.0,134,78,4474,80,478272,89.0,65.0,22,23,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
852,3525,tt0096463,1988,1989,Working Girl,Best Picture,"Douglas Wick, Producer",False,1.0,6,"['Melanie Griffith', 'Harrison Ford', 'Sigourney Weaver', 'Alec Baldwin']",108.589,Mike Nichols,['Douglas Wick'],['Kevin Wade'],34.83000000000002,28000000.0,103173635.0,114,66,628,68,52323,84.0,73.0,8,17,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
853,31052,tt0094606,1988,1989,The Accidental Tourist,Best Adapted Screenplay,"Frank Galati, Lawrence Kasdan",False,1.0,4,"['William Hurt', 'Kathleen Turner', 'Geena Davis', 'Amy Wright']",58.03100000000001,Lawrence Kasdan,"['Lawrence Kasdan', 'Charles Okun']","['Lawrence Kasdan', 'Frank Galati']",28.91800000000001,17214711.416666668,32632093.0,121,62,144,68,14858,81.0,53.0,3,11,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0
854,859,tt0094947,1988,1989,Dangerous Liaisons,Best Adapted Screenplay,Christopher Hampton,True,3.0,7,"['Glenn Close', 'John Malkovich', 'Michelle Pfeiffer', 'Swoosie Kurtz']",104.27599999999997,Stephen Frears,"['Norma Heyman', 'Hank Moonjean']","['Choderlos de Laclos', 'Christopher Hampton']",49.743000000000066,14000000.0,34670720.0,119,73,774,76,65238,93.0,74.0,18,21,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
855,10130,tt0095243,1988,1989,Gorillas in the Mist,Best Adapted Screenplay,"Screenplay by Anna Hamilton Phelan;  Story by Anna Hamilton Phelan, Tab Murphy",False,0.0,5,"['Sigourney Weaver', 'Bryan Brown', 'Julie Harris', 'John Omirah Miluwi']",38.657,Michael Apted,"['Arne Glimcher', 'Terence A. Clegg']",['Anna Hamilton Phelan'],18.439000000000004,22000000.0,90331608.31333333,129,70,391,70,24260,84.0,79.88306451612904,6,4,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
856,47282,tt0095530,1988,1989,Little Dorrit,Best Adapted Screenplay,Christine Edzard,False,0.0,2,"['Derek Jacobi', 'Joan Greenwood', 'Max Wall', 'Patricia Hayes']",50.426,Christine Edzard,[],[],4.747999999999998,17214711.416666668,90331608.31333333,357,64,10,73,1034,83.36610169491526,79.88306451612904,3,6,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
857,10644,tt0096332,1988,1989,The Unbearable Lightness of Being,Best Adapted Screenplay,"Jean-Claude Carrière, Philip Kaufman",False,0.0,2,"['Daniel Day-Lewis', 'Juliette Binoche', 'Lena Olin', 'Derek de Lint']",45.32300000000001,Philip Kaufman,"['Saul Zaentz', 'Paul Zaentz']","['Philip Kaufman', 'Jean-Claude Carrière']",20.533,17000000.0,10006806.0,171,72,279,73,34091,85.0,73.0,7,11,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0
858,2280,tt0094737,1988,1989,Big,Best Original Screenplay,"Gary Ross, Anne Spielberg",False,0.0,2,"['Tom Hanks', 'Elizabeth Perkins', 'Robert Loggia', 'John Heard']",106.2929999999999,Penny Marshall,"['James L. Brooks', 'Robert Greenhut']","['Gary Ross', 'Anne Spielberg']",29.54300000000001,18000000.0,151927281.0,104,71,2564,73,201848,97.0,73.0,11,12,0,0,0,1,0,1,1,1,0,0,0,0,1,0,0,0,0
859,287,tt0094812,1988,1989,Bull Durham,Best Original Screenplay,Ron Shelton,False,0.0,1,"['Kevin Costner', 'Susan Sarandon', 'Tim Robbins', 'Trey Wilson']",39.832000000000015,Ron Shelton,"['Mark Burg', 'Thom Mount', 'Charles Hirschhorn']",[],38.12300000000003,7000000.0,50888000.0,108,67,371,71,48093,97.0,73.0,7,5,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
860,623,tt0095159,1988,1989,A Fish Called Wanda,Best Original Screenplay,"Screenplay by John Cleese;  Story by John Cleese, Charles Crichton",False,1.0,3,"['John Cleese', 'Jamie Lee Curtis', 'Kevin Kline', 'Michael Palin']",57.664,Charles Crichton,['Michael Shamberg'],[],33.07400000000002,7500000.0,62493712.0,109,72,1456,75,132407,95.0,80.0,8,18,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
861,380,tt0095953,1988,1989,Rain Man,Best Original Screenplay,"Screenplay by Ronald Bass, Barry Morrow;  Story by Barry Morrow",True,4.0,8,"['Dustin Hoffman', 'Tom Cruise', 'Valeria Golino', 'Gerald R. Molen']",96.166,Barry Levinson,['Mark Johnson'],"['Barry Morrow', 'Ronald Bass']",56.59100000000003,25000000.0,354825435.0,134,78,4474,80,478272,89.0,65.0,22,23,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
862,18197,tt0096018,1988,1989,Running on Empty,Best Original Screenplay,Naomi Foner,False,0.0,2,"['Christine Lahti', 'Judd Hirsch', 'River Phoenix', 'Martha Plimpton']",47.76900000000001,Sidney Lumet,"['Griffin Dunne', 'Amy Robinson']",[],15.216,15388238.250847457,2835116.0,116,77,179,77,14351,85.0,67.0,5,6,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0
863,10705,tt0097499,1989,1990,Henry V,Best Actor,Kenneth Branagh,False,1.0,3,"['Kenneth Branagh', 'Derek Jacobi', 'Brian Blessed', 'James Larkin']",91.66599999999998,Kenneth Branagh,['Bruce Sharman'],['Kenneth Branagh'],24.209000000000003,9000000.0,91562476.49333334,137,73,227,75,28380,10.0,83.0,10,13,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0
864,2604,tt0096969,1989,1990,Born on the Fourth of July,Best Actor,Tom Cruise,False,2.0,8,"['Tom Cruise', 'Raymond J. Barry', 'Caroline Kava', 'Holly Marie Combs']",277.83299999999997,Oliver Stone,"['Oliver Stone', 'A. Kitman Ho', 'Clayton Townsend', 'Joseph P. Reidy', 'Lope V. Juban Jr.']","['Oliver Stone', 'Ron Kovic']",45.18800000000002,14000000.0,161001698.0,145,70,1137,72,99030,85.0,75.0,13,26,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
865,10161,tt0097937,1989,1990,My Left Foot,Best Actor,Daniel Day Lewis,True,2.0,5,"['Daniel Day-Lewis', 'Brenda Fricker', 'Alison Whelan', 'Declan Croghan']",36.616,Jim Sheridan,['Noel Pearson'],"['Shane Connaughton', 'Jim Sheridan']",30.745000000000022,645180.0,14743391.0,103,76,591,79,68767,98.0,97.0,21,20,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
866,403,tt0097239,1989,1990,Driving Miss Daisy,Best Actor,Morgan Freeman,False,4.0,9,"['Morgan Freeman', 'Jessica Tandy', 'Dan Aykroyd', 'Patti LuPone']",52.29100000000002,Bruce Beresford,"['Richard D. Zanuck', 'Alfred Uhry', 'Robert Doudell', 'Lili Fini Zanuck']",['Alfred Uhry'],33.63000000000001,7500000.0,145793296.0,99,73,1046,73,100542,82.0,81.0,17,24,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
867,207,tt0097165,1989,1990,Dead Poets Society,Best Actor,Robin Williams,False,1.0,4,"['Robin Williams', 'Ethan Hawke', 'Robert Sean Leonard', 'Gale Hansen']",62.917000000000016,Peter Weir,"['Steven Haft', 'Paul Junger Witt', 'Tony Thomas']",['Tom Schulman'],11.889000000000001,16400000.0,235860116.0,128,83,8079,81,433392,84.0,79.0,19,19,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
868,11709,tt0094828,1989,1990,Camille Claudel,Best Actress,Isabelle Adjani,False,0.0,2,"['Isabelle Adjani', 'Gérard Depardieu', 'Laurent Grévill', 'Alain Cuny']",28.67400000000001,Bruno Nuytten,"['Isabelle Adjani', 'Christian Fechner']","['Marilyn Goldin', 'Bruno Nuytten']",16.581999999999994,11162705.538461538,201055.0,175,68,76,73,6262,10.0,75.34913793103448,7,12,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0
869,18683,tt0098319,1989,1990,Shirley Valentine,Best Actress,Pauline Collins,False,0.0,2,"['Pauline Collins', 'Tom Conti', 'Julia McKenzie', 'Alison Steadman']",44.82100000000002,Lewis Gilbert,['Lewis Gilbert'],['Willy Russell'],29.38600000000002,11162705.538461538,65400906.97658863,108,66,53,72,7284,73.0,52.0,4,7,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0
870,2263,tt0100211,1989,1990,Music Box,Best Actress,Jessica Lange,False,0.0,1,"['Jessica Lange', 'Armin Mueller-Stahl', 'Donald Moffat', 'Lukas Haas']",47.96600000000001,Costa-Gavras,['Irwin Winkler'],['Joe Eszterhas'],15.275999999999994,11162705.538461538,6263883.0,124,72,86,74,7041,72.0,75.34913793103448,4,2,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0
871,10875,tt0097322,1989,1990,The Fabulous Baker Boys,Best Actress,Michelle Pfeiffer,False,0.0,4,"['Michelle Pfeiffer', 'Jeff Bridges', 'Beau Bridges', 'Jennifer Tilly']",76.21499999999997,Steve Kloves,"['Paula Weinstein', 'Mark Rosenberg']",['Steve Kloves'],16.839000000000002,13000000.0,18428904.0,114,66,220,69,22052,96.0,85.0,14,13,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0
872,403,tt0097239,1989,1990,Driving Miss Daisy,Best Actress,Jessica Tandy,True,4.0,9,"['Morgan Freeman', 'Jessica Tandy', 'Dan Aykroyd', 'Patti LuPone']",52.29100000000002,Bruce Beresford,"['Richard D. Zanuck', 'Alfred Uhry', 'Robert Doudell', 'Lili Fini Zanuck']",['Alfred Uhry'],33.63000000000001,7500000.0,145793296.0,99,73,1046,73,100542,82.0,81.0,17,24,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
873,2604,tt0096969,1989,1990,Born on the Fourth of July,Best Director,Oliver Stone,True,2.0,8,"['Tom Cruise', 'Raymond J. Barry', 'Caroline Kava', 'Holly Marie Combs']",277.83299999999997,Oliver Stone,"['Oliver Stone', 'A. Kitman Ho', 'Clayton Townsend', 'Joseph P. Reidy', 'Lope V. Juban Jr.']","['Oliver Stone', 'Ron Kovic']",45.18800000000002,14000000.0,161001698.0,145,70,1137,72,99030,85.0,75.0,13,26,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
