,year_film,nominee,oscar_category,index,oscar_win,film,movie_id,genre_id,vote_average,budget,revenue,release_date,runtime
835,2007,"Tim Bevan, Eric Fellner and Paul Webster, Producers",Best Pictre,8866,False,Atonement,4347,"[18, 10749]",7.7,30000000.0,131016624.0,2007-09-07,123.0
836,2007,"Lianne Halfon, Mason Novick and Russell Smith, Producers",Best Pictre,8867,False,Juno,7326,"[35, 18, 10749]",7.0,7500000.0,231411584.0,2007-12-05,96.0
837,2007,"Sydney Pollack, Jennifer Fox and Kerry Orent, Producers",Best Pictre,8868,False,Michael Clayton,4566,"[18, 53]",6.7,25000000.0,92991835.0,2007-07-12,119.0
838,2007,"Scott Rudin, Ethan Coen and Joel Coen, Producers",Best Pictre,8869,True,No Country for Old Men,6977,"[80, 18, 53]",7.9,25000000.0,171627166.0,2007-11-08,122.0
839,2007,"JoAnne Sellar, Paul Thomas Anderson and Daniel Lupi, Producers",Best Pictre,8870,False,There Will Be Blood,7345,[18],8.1,25000000.0,77208711.0,2007-12-28,158.0
840,2007,Screenplay by Christopher Hampton,Best Adapted Screenplay,8894,False,Atonement,4347,"[18, 10749]",7.7,30000000.0,131016624.0,2007-09-07,123.0
841,2007,Written by Sarah Polley,Best Adapted Screenplay,8895,False,Away from Her,1919,"[18, 10749]",7.1,0.0,0.0,2007-05-04,110.0
842,2007,Screenplay by Ronald Harwood,Best Adapted Screenplay,8896,False,The Diving Bell and the Butterfly,2013,[18],7.6,14000020.0,19777647.0,2007-05-23,112.0
843,2007,Written for the screen by Joel Coen & Ethan Coen,Best Adapted Screenplay,8897,True,No Country for Old Men,6977,"[80, 18, 53]",7.9,25000000.0,171627166.0,2007-11-08,122.0
844,2007,Written for the Screen by Paul Thomas Anderson,Best Adapted Screenplay,8898,False,There Will Be Blood,7345,[18],8.1,25000000.0,77208711.0,2007-12-28,158.0
845,2007,Written by Diablo Cody,Best Original Screenplay,8899,True,Juno,7326,"[35, 18, 10749]",7.0,7500000.0,231411584.0,2007-12-05,96.0
846,2007,Written by Nancy Oliver,Best Original Screenplay,8900,False,Lars and the Real Girl,6615,"[35, 18, 10749]",7.1,12000000.0,11293663.0,2007-10-12,106.0
847,2007,Written by Tony Gilroy,Best Original Screenplay,8901,False,Michael Clayton,4566,"[18, 53]",6.7,25000000.0,92991835.0,2007-07-12,119.0
848,2007,"Screenplay by Brad Bird; Story by Jan Pinkava, Jim Capobianco, Brad Bird",Best Original Screenplay,8902,False,Ratatouille,2062,"[16, 35, 10751, 14]",7.7,150000000.0,623722818.0,2007-06-22,111.0
849,2007,Written by Tamara Jenkins,Best Original Screenplay,8903,False,The Savages,8272,[18],6.9,0.0,0.0,2007-01-19,114.0
850,2008,Richard Jenkins,Best Actor,8905,False,The Visitor,12473,"[80, 18, 10402]",7.1,0.0,9234510.0,2007-09-07,104.0
851,2008,Frank Langella,Best Actor,8906,False,Frost/Nixon,11499,"[18, 36]",7.3,25000000.0,18593156.0,2008-10-15,122.0
852,2008,Sean Penn,Best Actor,8907,True,Milk,10139,"[36, 18]",7.3,20000000.0,54586584.0,2008-11-05,128.0
853,2008,Brad Pitt,Best Actor,8908,False,The Curious Case of Benjamin Button,4922,"[18, 14, 10749]",7.6,150000000.0,333932083.0,2008-12-25,166.0
854,2008,Mickey Rourke,Best Actor,8909,False,The Wrestler,12163,"[18, 10749]",7.5,6000000.0,44703995.0,2008-09-07,109.0
855,2008,Josh Brolin,Best Supporting Actor,8910,False,Milk,10139,"[36, 18]",7.3,20000000.0,54586584.0,2008-11-05,128.0
856,2008,Robert Downey Jr.,Best Supporting Actor,8911,False,Tropic Thunder,7446,"[28, 35, 12, 10752]",6.6,92000000.0,195702811.0,2008-08-09,107.0
857,2008,Philip Seymour Hoffman,Best Supporting Actor,8912,False,Doubt,14359,[18],7.2,20000000.0,50907234.0,2008-02-27,104.0
858,2008,Heath Ledger,Best Supporting Actor,8913,True,The Dark Knight,155,"[18, 28, 80, 53]",8.5,185000000.0,1004558444.0,2008-07-16,152.0
859,2008,Michael Shannon,Best Supporting Actor,8914,False,Revolutionary Road,4148,"[18, 10749]",6.9,35000000.0,75981180.0,2008-12-19,119.0
860,2008,Anne Hathaway,Best Actress,8915,False,Rachel Getting Married,14976,[18],6.2,0.0,0.0,2008-10-03,113.0
861,2008,Angelina Jolie,Best Actress,8916,False,Changeling,3580,"[80, 18, 9648]",7.6,55000000.0,113020255.0,2008-01-30,141.0
862,2008,Melissa Leo,Best Actress,8917,False,Frozen River,10183,[18],6.6,0.0,0.0,2008-08-01,97.0
863,2008,Meryl Streep,Best Actress,8918,False,Doubt,14359,[18],7.2,20000000.0,50907234.0,2008-02-27,104.0
864,2008,Kate Winslet,Best Actress,8919,True,The Reader,8055,"[18, 10749]",7.4,32000000.0,113019290.0,2008-01-02,124.0
865,2008,Amy Adams,Best Supporting Actress,8920,False,Doubt,14359,[18],7.2,20000000.0,50907234.0,2008-02-27,104.0
866,2008,Penélope Cruz,Best Supporting Actress,8921,True,Vicky Cristina Barcelona,5038,"[18, 10749]",6.8,15000000.0,96408652.0,2008-08-15,96.0
867,2008,Viola Davis,Best Supporting Actress,8922,False,Doubt,14359,[18],7.2,20000000.0,50907234.0,2008-02-27,104.0
868,2008,Taraji P. Henson,Best Supporting Actress,8923,False,The Curious Case of Benjamin Button,4922,"[18, 14, 10749]",7.6,150000000.0,333932083.0,2008-12-25,166.0
869,2008,Marisa Tomei,Best Supporting Actress,8924,False,The Wrestler,12163,"[18, 10749]",7.5,6000000.0,44703995.0,2008-09-07,109.0
870,2008,Tom Stern,Best Cinematography,8933,False,Changeling,3580,"[80, 18, 9648]",7.6,55000000.0,113020255.0,2008-01-30,141.0
871,2008,Claudio Miranda,Best Cinematography,8934,False,The Curious Case of Benjamin Button,4922,"[18, 14, 10749]",7.6,150000000.0,333932083.0,2008-12-25,166.0
872,2008,Wally Pfister,Best Cinematography,8935,False,The Dark Knight,155,"[18, 28, 80, 53]",8.5,185000000.0,1004558444.0,2008-07-16,152.0
873,2008,Chris Menges and Roger Deakins,Best Cinematography,8936,False,The Reader,8055,"[18, 10749]",7.4,32000000.0,113019290.0,2008-01-02,124.0
874,2008,Anthony Dod Mantle,Best Cinematography,8937,True,Slumdog Millionaire,12405,"[18, 10749]",7.7,15000000.0,377910544.0,2008-05-12,120.0
875,2008,David Fincher,Best Director,8943,False,The Curious Case of Benjamin Button,4922,"[18, 14, 10749]",7.6,150000000.0,333932083.0,2008-12-25,166.0
876,2008,Ron Howard,Best Director,8944,False,Frost/Nixon,11499,"[18, 36]",7.3,25000000.0,18593156.0,2008-10-15,122.0
877,2008,Gus Van Sant,Best Director,8945,False,Milk,10139,"[36, 18]",7.3,20000000.0,54586584.0,2008-11-05,128.0
878,2008,Stephen Daldry,Best Director,8946,False,The Reader,8055,"[18, 10749]",7.4,32000000.0,113019290.0,2008-01-02,124.0
879,2008,Danny Boyle,Best Director,8947,True,Slumdog Millionaire,12405,"[18, 10749]",7.7,15000000.0,377910544.0,2008-05-12,120.0
880,2008,Kirk Baxter and Angus Wall,Best Film Editing,8957,False,The Curious Case of Benjamin Button,4922,"[18, 14, 10749]",7.6,150000000.0,333932083.0,2008-12-25,166.0
881,2008,Lee Smith,Best Film Editing,8958,False,The Dark Knight,155,"[18, 28, 80, 53]",8.5,185000000.0,1004558444.0,2008-07-16,152.0
882,2008,Mike Hill and Dan Hanley,Best Film Editing,8959,False,Frost/Nixon,11499,"[18, 36]",7.3,25000000.0,18593156.0,2008-10-15,122.0
883,2008,Elliot Graham,Best Film Editing,8960,False,Milk,10139,"[36, 18]",7.3,20000000.0,54586584.0,2008-11-05,128.0
884,2008,Chris Dickens,Best Film Editing,8961,True,Slumdog Millionaire,12405,"[18, 10749]",7.7,15000000.0,377910544.0,2008-05-12,120.0
885,2008,Alexandre Desplat,Best Original Score,8970,False,The Curious Case of Benjamin Button,4922,"[18, 14, 10749]",7.6,150000000.0,333932083.0,2008-12-25,166.0
886,2008,James Newton Howard,Best Original Score,8971,False,Defiance,13813,"[28, 18, 36, 10752]",6.9,32000000.0,51155219.0,2008-12-31,137.0
887,2008,Danny Elfman,Best Original Score,8972,False,Milk,10139,"[36, 18]",7.3,20000000.0,54586584.0,2008-11-05,128.0
888,2008,A.R. Rahman,Best Original Score,8973,True,Slumdog Millionaire,12405,"[18, 10749]",7.7,15000000.0,377910544.0,2008-05-12,120.0
889,2008,Thomas Newman,Best Original Score,8974,False,WALL-E,10681,"[16, 10751, 878]",8.0,180000000.0,521311860.0,2008-06-22,98.0
890,2008,"Kathleen Kennedy, Frank Marshall and Ceán Chaffin, Producers",Best Pictre,8978,False,The Curious Case of Benjamin Button,4922,"[18, 14, 10749]",7.6,150000000.0,333932083.0,2008-12-25,166.0
891,2008,"Brian Grazer, Ron Howard and Eric Fellner, Producers",Best Pictre,8979,False,Frost/Nixon,11499,"[18, 36]",7.3,25000000.0,18593156.0,2008-10-15,122.0
892,2008,"Dan Jinks and Bruce Cohen, Producers",Best Pictre,8980,False,Milk,10139,"[36, 18]",7.3,20000000.0,54586584.0,2008-11-05,128.0
893,2008,"Anthony Minghella, Sydney Pollack, Donna Gigliotti and Redmond Morris, Producers",Best Pictre,8981,False,The Reader,8055,"[18, 10749]",7.4,32000000.0,113019290.0,2008-01-02,124.0
894,2008,"Christian Colson, Producer",Best Pictre,8982,True,Slumdog Millionaire,12405,"[18, 10749]",7.7,15000000.0,377910544.0,2008-05-12,120.0
895,2008,Screenplay by Eric Roth; Screen story by Eric Roth and Robin Swicord,Best Adapted Screenplay,9006,False,The Curious Case of Benjamin Button,4922,"[18, 14, 10749]",7.6,150000000.0,333932083.0,2008-12-25,166.0
896,2008,Written by John Patrick Shanley,Best Adapted Screenplay,9007,False,Doubt,14359,[18],7.2,20000000.0,50907234.0,2008-02-27,104.0
897,2008,Screenplay by Peter Morgan,Best Adapted Screenplay,9008,False,Frost/Nixon,11499,"[18, 36]",7.3,25000000.0,18593156.0,2008-10-15,122.0
898,2008,Screenplay by David Hare,Best Adapted Screenplay,9009,False,The Reader,8055,"[18, 10749]",7.4,32000000.0,113019290.0,2008-01-02,124.0
899,2008,Screenplay by Simon Beaufoy,Best Adapted Screenplay,9010,True,Slumdog Millionaire,12405,"[18, 10749]",7.7,15000000.0,377910544.0,2008-05-12,120.0
900,2008,Written by Courtney Hunt,Best Original Screenplay,9011,False,Frozen River,10183,[18],6.6,0.0,0.0,2008-08-01,97.0
901,2008,Written by Mike Leigh,Best Original Screenplay,9012,False,Happy-Go-Lucky,10503,"[18, 35]",6.6,0.0,18130888.0,2008-04-18,118.0
902,2008,Written by Martin McDonagh,Best Original Screenplay,9013,False,In Bruges,8321,"[35, 18, 80]",7.5,15000000.0,34533783.0,2008-02-08,108.0
903,2008,Written by Dustin Lance Black,Best Original Screenplay,9014,True,Milk,10139,"[36, 18]",7.3,20000000.0,54586584.0,2008-11-05,128.0
904,2008,"Screenplay by Andrew Stanton, Jim Reardon; Original story by Andrew Stanton, Pete Docter",Best Original Screenplay,9015,False,WALL-E,10681,"[16, 10751, 878]",8.0,180000000.0,521311860.0,2008-06-22,98.0
905,2009,Jeff Bridges,Best Actor,9017,True,Crazy Heart,25196,"[18, 10402, 10749]",6.9,7000000.0,47405566.0,2009-12-16,112.0
906,2009,George Clooney,Best Actor,9018,False,Up in the Air,22947,"[18, 10749]",6.8,25000000.0,163670000.0,2009-09-05,110.0
907,2009,Colin Firth,Best Actor,9019,False,A Single Man,34653,"[10749, 18]",7.4,7000000.0,24964890.0,2009-10-19,97.0
908,2009,Morgan Freeman,Best Actor,9020,False,Invictus,22954,"[18, 36]",7.2,60000000.0,122233971.0,2009-12-10,134.0
909,2009,Jeremy Renner,Best Actor,9021,False,The Hurt Locker,12162,"[18, 53, 10752]",7.3,15000000.0,49230772.0,2008-10-10,131.0
910,2009,Matt Damon,Best Supporting Actor,9022,False,Invictus,22954,"[18, 36]",7.2,60000000.0,122233971.0,2009-12-10,134.0
911,2009,Woody Harrelson,Best Supporting Actor,9023,False,The Messenger,28089,[18],6.8,6500000.0,1595417.0,2009-11-13,113.0
912,2009,Christopher Plummer,Best Supporting Actor,9024,False,The Last Station,36811,"[18, 10749]",6.4,0.0,0.0,2009-09-04,112.0
913,2009,Stanley Tucci,Best Supporting Actor,9025,False,The Lovely Bones,7980,"[14, 18]",7.0,65000000.0,93621340.0,2009-02-19,136.0
914,2009,Christoph Waltz,Best Supporting Actor,9026,True,Inglourious Basterds,16869,"[18, 28, 53, 10752]",8.2,70000000.0,321455689.0,2009-08-18,153.0
915,2009,Sandra Bullock,Best Actress,9027,True,The Blind Side,22881,[18],7.6,29000000.0,309208309.0,2009-11-20,129.0
916,2009,Helen Mirren,Best Actress,9028,False,The Last Station,36811,"[18, 10749]",6.4,0.0,0.0,2009-09-04,112.0
917,2009,Carey Mulligan,Best Actress,9029,False,An Education,24684,"[18, 10749]",6.9,7500000.0,26096852.0,2009-10-29,100.0
918,2009,Gabourey Sidibe,Best Actress,9030,False,Precious: Based on the Novel 'Push' by Sapphire,25793,[18],7.3,10000000.0,47536959.0,2009-11-06,110.0
919,2009,Meryl Streep,Best Actress,9031,False,Julie & Julia,24803,"[10749, 18]",6.7,40000000.0,129540499.0,2009-08-06,123.0
920,2009,Penélope Cruz,Best Supporting Actress,9032,False,Nine,10197,"[18, 10402, 10749]",5.6,80000000.0,53825515.0,2009-12-03,112.0
921,2009,Vera Farmiga,Best Supporting Actress,9033,False,Up in the Air,22947,"[18, 10749]",6.8,25000000.0,163670000.0,2009-09-05,110.0
922,2009,Maggie Gyllenhaal,Best Supporting Actress,9034,False,Crazy Heart,25196,"[18, 10402, 10749]",6.9,7000000.0,47405566.0,2009-12-16,112.0
923,2009,Anna Kendrick,Best Supporting Actress,9035,False,Up in the Air,22947,"[18, 10749]",6.8,25000000.0,163670000.0,2009-09-05,110.0
924,2009,Mo'Nique,Best Supporting Actress,9036,True,Precious: Based on the Novel 'Push' by Sapphire,25793,[18],7.3,10000000.0,47536959.0,2009-11-06,110.0
925,2009,Mauro Fiore,Best Cinematography,9047,True,Avatar,19995,"[28, 12, 14, 878]",7.5,237000000.0,2787965087.0,2009-12-10,162.0
926,2009,Bruno Delbonnel,Best Cinematography,9048,False,Harry Potter and the Half-Blood Prince,767,"[12, 14]",7.7,250000000.0,933959197.0,2009-07-07,153.0
927,2009,Barry Ackroyd,Best Cinematography,9049,False,The Hurt Locker,12162,"[18, 53, 10752]",7.3,15000000.0,49230772.0,2008-10-10,131.0
928,2009,Robert Richardson,Best Cinematography,9050,False,Inglourious Basterds,16869,"[18, 28, 53, 10752]",8.2,70000000.0,321455689.0,2009-08-18,153.0
929,2009,Christian Berger,Best Cinematography,9051,False,The White Ribbon,37903,"[18, 9648]",7.5,15238800.0,0.0,2009-10-06,144.0
930,2009,James Cameron,Best Director,9057,False,Avatar,19995,"[28, 12, 14, 878]",7.5,237000000.0,2787965087.0,2009-12-10,162.0
931,2009,Kathryn Bigelow,Best Director,9058,True,The Hurt Locker,12162,"[18, 53, 10752]",7.3,15000000.0,49230772.0,2008-10-10,131.0
932,2009,Quentin Tarantino,Best Director,9059,False,Inglourious Basterds,16869,"[18, 28, 53, 10752]",8.2,70000000.0,321455689.0,2009-08-18,153.0
933,2009,Lee Daniels,Best Director,9060,False,Precious: Based on the Novel 'Push' by Sapphire,25793,[18],7.3,10000000.0,47536959.0,2009-11-06,110.0
934,2009,Jason Reitman,Best Director,9061,False,Up in the Air,22947,"[18, 10749]",6.8,25000000.0,163670000.0,2009-09-05,110.0
935,2009,"Stephen Rivkin, John Refoua and James Cameron",Best Film Editing,9072,False,Avatar,19995,"[28, 12, 14, 878]",7.5,237000000.0,2787965087.0,2009-12-10,162.0
936,2009,Julian Clarke,Best Film Editing,9073,False,District 9,17654,[878],7.4,30000000.0,210819611.0,2009-08-05,112.0
937,2009,Bob Murawski and Chris Innis,Best Film Editing,9074,True,The Hurt Locker,12162,"[18, 53, 10752]",7.3,15000000.0,49230772.0,2008-10-10,131.0
938,2009,Sally Menke,Best Film Editing,9075,False,Inglourious Basterds,16869,"[18, 28, 53, 10752]",8.2,70000000.0,321455689.0,2009-08-18,153.0
939,2009,Joe Klotz,Best Film Editing,9076,False,Precious: Based on the Novel 'Push' by Sapphire,25793,[18],7.3,10000000.0,47536959.0,2009-11-06,110.0
940,2009,James Horner,Best Original Score,9085,False,Avatar,19995,"[28, 12, 14, 878]",7.5,237000000.0,2787965087.0,2009-12-10,162.0
941,2009,Alexandre Desplat,Best Original Score,9086,False,Fantastic Mr. Fox,10315,"[12, 16, 35, 10751]",7.7,40000000.0,46471023.0,2009-10-23,87.0
942,2009,Marco Beltrami and Buck Sanders,Best Original Score,9087,False,The Hurt Locker,12162,"[18, 53, 10752]",7.3,15000000.0,49230772.0,2008-10-10,131.0
943,2009,Hans Zimmer,Best Original Score,9088,False,Sherlock Holmes,10528,"[28, 12, 80, 9648]",7.2,90000000.0,524028679.0,2009-12-23,129.0
944,2009,Michael Giacchino,Best Original Score,9089,True,Up,14160,"[16, 35, 10751, 12]",7.9,175000000.0,735099082.0,2009-05-28,96.0
945,2009,"James Cameron and Jon Landau, Producers",Best Pictre,9095,False,Avatar,19995,"[28, 12, 14, 878]",7.5,237000000.0,2787965087.0,2009-12-10,162.0
946,2009,"Gil Netter, Andrew A. Kosove and Broderick Johnson, Producers",Best Pictre,9096,False,The Blind Side,22881,[18],7.6,29000000.0,309208309.0,2009-11-20,129.0
947,2009,"Peter Jackson and Carolynne Cunningham, Producers",Best Pictre,9097,False,District 9,17654,[878],7.4,30000000.0,210819611.0,2009-08-05,112.0
948,2009,"Finola Dwyer and Amanda Posey, Producers",Best Pictre,9098,False,An Education,24684,"[18, 10749]",6.9,7500000.0,26096852.0,2009-10-29,100.0
949,2009,"Kathryn Bigelow, Mark Boal, Nicolas Chartier and Greg Shapiro, Producers",Best Pictre,9099,True,The Hurt Locker,12162,"[18, 53, 10752]",7.3,15000000.0,49230772.0,2008-10-10,131.0
950,2009,"Lawrence Bender, Producer",Best Pictre,9100,False,Inglourious Basterds,16869,"[18, 28, 53, 10752]",8.2,70000000.0,321455689.0,2009-08-18,153.0
951,2009,"Lee Daniels, Sarah Siegel-Magness and Gary Magness, Producers",Best Pictre,9101,False,Precious: Based on the Novel 'Push' by Sapphire,25793,[18],7.3,10000000.0,47536959.0,2009-11-06,110.0
952,2009,"Joel Coen and Ethan Coen, Producers",Best Pictre,9102,False,A Serious Man,12573,"[35, 18]",6.8,7000000.0,31430334.0,2009-09-30,106.0
953,2009,"Jonas Rivera, Producer",Best Pictre,9103,False,Up,14160,"[16, 35, 10751, 12]",7.9,175000000.0,735099082.0,2009-05-28,96.0
954,2009,"Daniel Dubiecki, Ivan Reitman and Jason Reitman, Producers",Best Pictre,9104,False,Up in the Air,22947,"[18, 10749]",6.8,25000000.0,163670000.0,2009-09-05,110.0
955,2009,Written by Neill Blomkamp and Terri Tatchell,Best Adapted Screenplay,9128,False,District 9,17654,[878],7.4,30000000.0,210819611.0,2009-08-05,112.0
956,2009,Screenplay by Nick Hornby,Best Adapted Screenplay,9129,False,An Education,24684,"[18, 10749]",6.9,7500000.0,26096852.0,2009-10-29,100.0
957,2009,"Screenplay by Jesse Armstrong, Simon Blackwell, Armando Iannucci, Tony Roche",Best Adapted Screenplay,9130,False,In the Loop,19833,[35],7.1,0.0,6149791.0,2009-01-22,106.0
958,2009,Screenplay by Geoffrey Fletcher,Best Adapted Screenplay,9131,True,Precious: Based on the Novel 'Push' by Sapphire,25793,[18],7.3,10000000.0,47536959.0,2009-11-06,110.0
959,2009,Screenplay by Jason Reitman and Sheldon Turner,Best Adapted Screenplay,9132,False,Up in the Air,22947,"[18, 10749]",6.8,25000000.0,163670000.0,2009-09-05,110.0
960,2009,Written by Mark Boal,Best Original Screenplay,9133,True,The Hurt Locker,12162,"[18, 53, 10752]",7.3,15000000.0,49230772.0,2008-10-10,131.0
961,2009,Written by Quentin Tarantino,Best Original Screenplay,9134,False,Inglourious Basterds,16869,"[18, 28, 53, 10752]",8.2,70000000.0,321455689.0,2009-08-18,153.0
962,2009,Written by Alessandro Camon & Oren Moverman,Best Original Screenplay,9135,False,The Messenger,28089,[18],6.8,6500000.0,1595417.0,2009-11-13,113.0
963,2009,Written by Joel Coen & Ethan Coen,Best Original Screenplay,9136,False,A Serious Man,12573,"[35, 18]",6.8,7000000.0,31430334.0,2009-09-30,106.0
964,2009,"Screenplay by Bob Peterson, Pete Docter; Story by Pete Docter, Bob Peterson, Tom McCarthy",Best Original Screenplay,9137,False,Up,14160,"[16, 35, 10751, 12]",7.9,175000000.0,735099082.0,2009-05-28,96.0
965,2010,Javier Bardem,Best Actor,9142,False,Biutiful,45958,[18],7.3,0.0,25147786.0,2010-10-20,148.0
966,2010,Jeff Bridges,Best Actor,9143,False,True Grit,44264,"[18, 12, 37]",7.3,38000000.0,252276927.0,2010-12-22,110.0
967,2010,Jesse Eisenberg,Best Actor,9144,False,The Social Network,37799,[18],7.3,40000000.0,224920315.0,2010-10-01,121.0
968,2010,Colin Firth,Best Actor,9145,True,The King's Speech,45269,"[18, 36]",7.7,15000000.0,414211549.0,2010-09-06,118.0
969,2010,James Franco,Best Actor,9146,False,127 Hours,44115,"[12, 18, 53]",7.0,18000000.0,35692920.0,2010-11-05,94.0
970,2010,Christian Bale,Best Supporting Actor,9147,True,The Fighter,45317,[18],7.4,25000000.0,93617009.0,2010-12-17,116.0
971,2010,John Hawkes,Best Supporting Actor,9148,False,Winter's Bone,39013,[18],6.8,2000000.0,13831503.0,2010-06-11,101.0
972,2010,Jeremy Renner,Best Supporting Actor,9149,False,The Town,23168,"[80, 18, 53]",7.2,37000000.0,154026136.0,2010-09-15,125.0
973,2010,Mark Ruffalo,Best Supporting Actor,9150,False,The Kids Are All Right,39781,"[35, 18]",6.6,3500000.0,34705850.0,2010-07-09,106.0
974,2010,Geoffrey Rush,Best Supporting Actor,9151,False,The King's Speech,45269,"[18, 36]",7.7,15000000.0,414211549.0,2010-09-06,118.0
975,2010,Annette Bening,Best Actress,9152,False,The Kids Are All Right,39781,"[35, 18]",6.6,3500000.0,34705850.0,2010-07-09,106.0
976,2010,Nicole Kidman,Best Actress,9153,False,Rabbit Hole,27585,[18],6.7,5000000.0,5132850.0,2010-12-16,91.0
977,2010,Jennifer Lawrence,Best Actress,9154,False,Winter's Bone,39013,[18],6.8,2000000.0,13831503.0,2010-06-11,101.0
978,2010,Natalie Portman,Best Actress,9155,True,Black Swan,44214,"[18, 53, 27]",7.6,13000000.0,329398046.0,2010-12-03,108.0
979,2010,Michelle Williams,Best Actress,9156,False,Blue Valentine,46705,"[18, 10749]",6.9,3500000.0,16566240.0,2010-12-16,112.0
980,2010,Amy Adams,Best Supporting Actress,9157,False,The Fighter,45317,[18],7.4,25000000.0,93617009.0,2010-12-17,116.0
981,2010,Helena Bonham Carter,Best Supporting Actress,9158,False,The King's Speech,45269,"[18, 36]",7.7,15000000.0,414211549.0,2010-09-06,118.0
982,2010,Melissa Leo,Best Supporting Actress,9159,True,The Fighter,45317,[18],7.4,25000000.0,93617009.0,2010-12-17,116.0
983,2010,Hailee Steinfeld,Best Supporting Actress,9160,False,True Grit,44264,"[18, 12, 37]",7.3,38000000.0,252276927.0,2010-12-22,110.0
984,2010,Jacki Weaver,Best Supporting Actress,9161,False,Animal Kingdom,44629,"[18, 53, 80, 9648]",6.8,5000000.0,1000000.0,2010-06-03,113.0
985,2010,Matthew Libatique,Best Cinematography,9170,False,Black Swan,44214,"[18, 53, 27]",7.6,13000000.0,329398046.0,2010-12-03,108.0
986,2010,Wally Pfister,Best Cinematography,9171,True,Inception,27205,"[28, 878, 12]",8.3,160000000.0,825532764.0,2010-07-15,148.0
987,2010,Danny Cohen,Best Cinematography,9172,False,The King's Speech,45269,"[18, 36]",7.7,15000000.0,414211549.0,2010-09-06,118.0
988,2010,Jeff Cronenweth,Best Cinematography,9173,False,The Social Network,37799,[18],7.3,40000000.0,224920315.0,2010-10-01,121.0
989,2010,Roger Deakins,Best Cinematography,9174,False,True Grit,44264,"[18, 12, 37]",7.3,38000000.0,252276927.0,2010-12-22,110.0
990,2010,Darren Aronofsky,Best Director,9180,False,Black Swan,44214,"[18, 53, 27]",7.6,13000000.0,329398046.0,2010-12-03,108.0
991,2010,David O. Russell,Best Director,9181,False,The Fighter,45317,[18],7.4,25000000.0,93617009.0,2010-12-17,116.0
992,2010,Tom Hooper,Best Director,9182,True,The King's Speech,45269,"[18, 36]",7.7,15000000.0,414211549.0,2010-09-06,118.0
993,2010,David Fincher,Best Director,9183,False,The Social Network,37799,[18],7.3,40000000.0,224920315.0,2010-10-01,121.0
994,2010,Joel Coen and Ethan Coen,Best Director,9184,False,True Grit,44264,"[18, 12, 37]",7.3,38000000.0,252276927.0,2010-12-22,110.0
995,2010,Andrew Weisblum,Best Film Editing,9195,False,Black Swan,44214,"[18, 53, 27]",7.6,13000000.0,329398046.0,2010-12-03,108.0
996,2010,Pamela Martin,Best Film Editing,9196,False,The Fighter,45317,[18],7.4,25000000.0,93617009.0,2010-12-17,116.0
997,2010,Tariq Anwar,Best Film Editing,9197,False,The King's Speech,45269,"[18, 36]",7.7,15000000.0,414211549.0,2010-09-06,118.0
998,2010,Jon Harris,Best Film Editing,9198,False,127 Hours,44115,"[12, 18, 53]",7.0,18000000.0,35692920.0,2010-11-05,94.0
999,2010,Angus Wall and Kirk Baxter,Best Film Editing,9199,True,The Social Network,37799,[18],7.3,40000000.0,224920315.0,2010-10-01,121.0
1000,2010,John Powell,Best Original Score,9208,False,How to Train Your Dragon,10191,"[14, 12, 16, 10751]",7.8,165000000.0,494878759.0,2010-03-10,98.0
1001,2010,Hans Zimmer,Best Original Score,9209,False,Inception,27205,"[28, 878, 12]",8.3,160000000.0,825532764.0,2010-07-15,148.0
1002,2010,Alexandre Desplat,Best Original Score,9210,False,The King's Speech,45269,"[18, 36]",7.7,15000000.0,414211549.0,2010-09-06,118.0
1003,2010,A.R. Rahman,Best Original Score,9211,False,127 Hours,44115,"[12, 18, 53]",7.0,18000000.0,35692920.0,2010-11-05,94.0
1004,2010,Trent Reznor and Atticus Ross,Best Original Score,9212,True,The Social Network,37799,[18],7.3,40000000.0,224920315.0,2010-10-01,121.0
1005,2010,"Mike Medavoy, Brian Oliver and Scott Franklin, Producers",Best Pictre,9217,False,Black Swan,44214,"[18, 53, 27]",7.6,13000000.0,329398046.0,2010-12-03,108.0
1006,2010,"David Hoberman, Todd Lieberman and Mark Wahlberg, Producers",Best Pictre,9218,False,The Fighter,45317,[18],7.4,25000000.0,93617009.0,2010-12-17,116.0
1007,2010,"Emma Thomas and Christopher Nolan, Producers",Best Pictre,9219,False,Inception,27205,"[28, 878, 12]",8.3,160000000.0,825532764.0,2010-07-15,148.0
1008,2010,"Gary Gilbert, Jeffrey Levy-Hinte and Celine Rattray, Producers",Best Pictre,9220,False,The Kids Are All Right,39781,"[35, 18]",6.6,3500000.0,34705850.0,2010-07-09,106.0
1009,2010,"Iain Canning, Emile Sherman and Gareth Unwin, Producers",Best Pictre,9221,True,The King's Speech,45269,"[18, 36]",7.7,15000000.0,414211549.0,2010-09-06,118.0
1010,2010,"Christian Colson, Danny Boyle and John Smithson, Producers",Best Pictre,9222,False,127 Hours,44115,"[12, 18, 53]",7.0,18000000.0,35692920.0,2010-11-05,94.0
1011,2010,"Scott Rudin, Dana Brunetti, Michael De Luca and Ceán Chaffin, Producers",Best Pictre,9223,False,The Social Network,37799,[18],7.3,40000000.0,224920315.0,2010-10-01,121.0
