,tmdb_id,imdb_id,film,year,nomination_count,oscar_cat,oscar_win,casts_popularity,crew_popularity,tmdb_vote_average,tmdb_vote_count,director,genre_id_0,genre_id_1,starring_0,starring_1,starring_2,starring_3,producer_0,producer_1,screenplay_0
30,990,tt0054997,The Hustler,1961,9,Best Actor,False,31.41500000000001,10.451999999999998,7.8,621,Robert Rossen,18,,Paul Newman,Jackie Gleason,Piper Laurie,George C. Scott,Robert Rossen,,Robert Rossen
31,821,tt0055031,Judgment at Nuremberg,1961,11,Best Actor,True,79.389,19.904000000000003,8.0,466,Stanley Kramer,18,36,Spencer Tracy,Burt Lancaster,Richard Widmark,Marlene Dietrich,Stanley Kramer,Philip Langner,Abby Mann
32,821,tt0055031,Judgment at Nuremberg,1961,11,Best Actor,False,79.389,19.904000000000003,8.0,466,Stanley Kramer,18,36,Spencer Tracy,Burt Lancaster,Richard Widmark,Marlene Dietrich,Stanley Kramer,Philip Langner,Abby Mann
33,153652,tt0055146,The Mark,1961,1,Best Actor,False,16.654,10.387999999999998,6.2,10,Guy Green,18,,Maria Schell,Stuart Whitman,Rod Steiger,Brenda De Banzie,Raymond Stross,,Sidney Buchman
34,164,tt0054698,Breakfast at Tiffany's,1961,5,Best Actress,False,44.30200000000001,23.914,7.7,3152,Blake Edwards,35,18,Audrey Hepburn,George Peppard,Patricia Neal,Buddy Ebsen,Martin Jurow,Richard Shepherd,George Axelrod
35,990,tt0054997,The Hustler,1961,9,Best Actress,False,31.41500000000001,10.451999999999998,7.8,621,Robert Rossen,18,,Paul Newman,Jackie Gleason,Piper Laurie,George C. Scott,Robert Rossen,,Robert Rossen
36,24167,tt0054749,Two Women,1961,1,Best Actress,True,24.789,12.260999999999996,7.9,342,Vittorio De Sica,18,10752,Sophia Loren,Jean-Paul Belmondo,Raf Vallone,Eleonora Brown,Carlo Ponti,,Vittorio De Sica
37,94917,tt0055489,Summer and Smoke,1961,4,Best Actress,False,27.738,12.812999999999995,6.7,15,Peter Glenville,18,10749,Laurence Harvey,Geraldine Page,Rita Moreno,John McIntire,Hal B. Wallis,,James Poe
38,28569,tt0055471,Splendor in the Grass,1961,2,Best Actress,False,24.352999999999994,15.604000000000001,7.6,151,Elia Kazan,18,10749,Natalie Wood,Warren Beatty,Pat Hingle,Audrey Christie,Elia Kazan,Charles H. Maguire,
39,10911,tt0054953,The Guns of Navarone,1961,7,Best Director,False,47.284000000000006,32.721000000000025,7.4,473,J. Lee Thompson,10752,28,Gregory Peck,David Niven,Anthony Quinn,Stanley Baker,Carl Foreman,,Carl Foreman
40,990,tt0054997,The Hustler,1961,9,Best Director,False,31.41500000000001,10.451999999999998,7.8,621,Robert Rossen,18,,Paul Newman,Jackie Gleason,Piper Laurie,George C. Scott,Robert Rossen,,Robert Rossen
41,821,tt0055031,Judgment at Nuremberg,1961,11,Best Director,False,79.389,19.904000000000003,8.0,466,Stanley Kramer,18,36,Spencer Tracy,Burt Lancaster,Richard Widmark,Marlene Dietrich,Stanley Kramer,Philip Langner,Abby Mann
42,439,tt0053779,La Dolce Vita,1961,4,Best Director,False,159.68799999999953,52.48800000000002,8.2,1195,Federico Fellini,35,18,Marcello Mastroianni,Anita Ekberg,Anouk Aimée,Yvonne Furneaux,Giuseppe Amato,Angelo Rizzoli,Federico Fellini
43,1725,tt0055614,West Side Story,1961,11,Best Director,True,43.14800000000003,43.649000000000036,7.3,1231,Jerome Robbins,80,18,Natalie Wood,Richard Beymer,Russ Tamblyn,Rita Moreno,Robert Wise,,Ernest Lehman
44,84050,tt0054866,Fanny,1961,5,Best Picture,False,16.936,14.773999999999996,6.9,21,Joshua Logan,18,10749,Leslie Caron,Maurice Chevalier,Charles Boyer,Horst Buchholz,Joshua Logan,,Julius J. Epstein
45,10911,tt0054953,The Guns of Navarone,1961,7,Best Picture,False,47.284000000000006,32.721000000000025,7.4,473,J. Lee Thompson,10752,28,Gregory Peck,David Niven,Anthony Quinn,Stanley Baker,Carl Foreman,,Carl Foreman
46,990,tt0054997,The Hustler,1961,9,Best Picture,False,31.41500000000001,10.451999999999998,7.8,621,Robert Rossen,18,,Paul Newman,Jackie Gleason,Piper Laurie,George C. Scott,Robert Rossen,,Robert Rossen
47,821,tt0055031,Judgment at Nuremberg,1961,11,Best Picture,False,79.389,19.904000000000003,8.0,466,Stanley Kramer,18,36,Spencer Tracy,Burt Lancaster,Richard Widmark,Marlene Dietrich,Stanley Kramer,Philip Langner,Abby Mann
48,1725,tt0055614,West Side Story,1961,11,Best Picture,True,43.14800000000003,43.649000000000036,7.3,1231,Jerome Robbins,80,18,Natalie Wood,Richard Beymer,Russ Tamblyn,Rita Moreno,Robert Wise,,Ernest Lehman
49,164,tt0054698,Breakfast at Tiffany's,1961,5,Best Adapted Screenplay,False,44.30200000000001,23.914,7.7,3152,Blake Edwards,35,18,Audrey Hepburn,George Peppard,Patricia Neal,Buddy Ebsen,Martin Jurow,Richard Shepherd,George Axelrod
50,10911,tt0054953,The Guns of Navarone,1961,7,Best Adapted Screenplay,False,47.284000000000006,32.721000000000025,7.4,473,J. Lee Thompson,10752,28,Gregory Peck,David Niven,Anthony Quinn,Stanley Baker,Carl Foreman,,Carl Foreman
51,990,tt0054997,The Hustler,1961,9,Best Adapted Screenplay,False,31.41500000000001,10.451999999999998,7.8,621,Robert Rossen,18,,Paul Newman,Jackie Gleason,Piper Laurie,George C. Scott,Robert Rossen,,Robert Rossen
52,821,tt0055031,Judgment at Nuremberg,1961,11,Best Adapted Screenplay,True,79.389,19.904000000000003,8.0,466,Stanley Kramer,18,36,Spencer Tracy,Burt Lancaster,Richard Widmark,Marlene Dietrich,Stanley Kramer,Philip Langner,Abby Mann
53,1725,tt0055614,West Side Story,1961,11,Best Adapted Screenplay,False,43.14800000000003,43.649000000000036,7.3,1231,Jerome Robbins,80,18,Natalie Wood,Richard Beymer,Russ Tamblyn,Rita Moreno,Robert Wise,,Ernest Lehman
54,439,tt0053779,La Dolce Vita,1961,4,Best Original Screenplay,False,159.68799999999953,52.48800000000002,8.2,1195,Federico Fellini,35,18,Marcello Mastroianni,Anita Ekberg,Anouk Aimée,Yvonne Furneaux,Giuseppe Amato,Angelo Rizzoli,Federico Fellini
55,40894,tt0055100,Lover Come Back,1961,1,Best Original Screenplay,False,26.438,10.562000000000001,7.0,79,Delbert Mann,35,18,Rock Hudson,Doris Day,Tony Randall,Edie Adams,Stanley Shapiro,Martin Melcher,Stanley Shapiro
56,28569,tt0055471,Splendor in the Grass,1961,2,Best Original Screenplay,True,24.352999999999994,15.604000000000001,7.6,151,Elia Kazan,18,10749,Natalie Wood,Warren Beatty,Pat Hingle,Audrey Christie,Elia Kazan,Charles H. Maguire,
57,13671,tt0056262,The Music Man,1962,7,Best Actor,False,37.463,12.855999999999998,7.1,113,Morton DaCosta,35,10751,Robert Preston,Shirley Jones,Buddy Hackett,Ron Howard,Morton DaCosta,,Marion Hargrove
58,32488,tt0055895,Days of Wine and Roses,1962,5,Best Actor,False,56.17800000000001,14.023999999999996,7.6,103,Blake Edwards,18,10749,Jack Lemmon,Lee Remick,Charles Bickford,Jack Klugman,Martin Manulis,,
59,20271,tt0055913,Divorce--Italian Style,1961,3,Best Actor,False,22.931000000000008,11.473,8.0,261,Pietro Germi,35,,Marcello Mastroianni,Daniela Rocca,Stefania Sandrelli,Lando Buzzanca,Franco Cristaldi,,
60,947,tt0056172,Lawrence of Arabia,1962,10,Best Actor,False,75.50999999999998,35.10600000000004,8.0,1994,David Lean,10752,36,Peter O'Toole,Omar Sharif,Alec Guinness,Jack Hawkins,Sam Spiegel,Robert A. Harris,Michael Wilson
61,595,tt0056592,To Kill a Mockingbird,1962,8,Best Actor,True,82.25199999999998,34.04900000000002,8.0,1809,Robert Mulligan,18,80,Gregory Peck,John Megna,Frank Overton,Rosemary Murphy,Alan J. Pakula,Robert Mulligan,Horton Foote
62,1162,tt0056241,The Miracle Worker,1962,5,Best Actress,True,20.889000000000006,25.79300000000001,7.8,176,Arthur Penn,18,,Anne Bancroft,Patty Duke,Victor Jory,Inga Swenson,Fred Coe,,William Gibson
63,10242,tt0056687,What Ever Happened to Baby Jane?,1962,5,Best Actress,False,42.35400000000002,39.98600000000004,8.0,655,Robert Aldrich,18,27,Bette Davis,Joan Crawford,Victor Buono,Wesley Addy,Robert Aldrich,,Lukas Heller
64,43004,tt0056196,Long Day's Journey into Night,1962,1,Best Actress,False,13.749,12.673999999999996,6.8,37,Sidney Lumet,18,36,Katharine Hepburn,Ralph Richardson,Jason Robards,Dean Stockwell,Ely A. Landau,,
65,33632,tt0056541,Sweet Bird of Youth,1962,3,Best Actress,False,37.667,18.336000000000006,6.9,68,Richard Brooks,18,10749,Paul Newman,Geraldine Page,Shirley Knight,Ed Begley,Pandro S. Berman,,Richard Brooks
66,32488,tt0055895,Days of Wine and Roses,1962,5,Best Actress,False,56.17800000000001,14.023999999999996,7.6,103,Blake Edwards,18,10749,Jack Lemmon,Lee Remick,Charles Bickford,Jack Klugman,Martin Manulis,,
67,109667,tt0055892,David and Lisa,1962,2,Best Director,False,15.586999999999994,11.415999999999995,7.7,28,Frank Perry,10749,18,Keir Dullea,Janet Margolin,Howard Da Silva,Neva Patterson,Paul M. Heller,,Eleanor Perry
68,20271,tt0055913,Divorce--Italian Style,1961,3,Best Director,False,22.931000000000008,11.473,8.0,261,Pietro Germi,35,,Marcello Mastroianni,Daniela Rocca,Stefania Sandrelli,Lando Buzzanca,Franco Cristaldi,,
69,947,tt0056172,Lawrence of Arabia,1962,10,Best Director,True,75.50999999999998,35.10600000000004,8.0,1994,David Lean,10752,36,Peter O'Toole,Omar Sharif,Alec Guinness,Jack Hawkins,Sam Spiegel,Robert A. Harris,Michael Wilson
70,1162,tt0056241,The Miracle Worker,1962,5,Best Director,False,20.889000000000006,25.79300000000001,7.8,176,Arthur Penn,18,,Anne Bancroft,Patty Duke,Victor Jory,Inga Swenson,Fred Coe,,William Gibson
71,595,tt0056592,To Kill a Mockingbird,1962,8,Best Director,False,82.25199999999998,34.04900000000002,8.0,1809,Robert Mulligan,18,80,Gregory Peck,John Megna,Frank Overton,Rosemary Murphy,Alan J. Pakula,Robert Mulligan,Horton Foote
72,947,tt0056172,Lawrence of Arabia,1962,10,Best Picture,True,75.50999999999998,35.10600000000004,8.0,1994,David Lean,10752,36,Peter O'Toole,Omar Sharif,Alec Guinness,Jack Hawkins,Sam Spiegel,Robert A. Harris,Michael Wilson
73,9289,tt0056197,The Longest Day,1962,5,Best Picture,False,183.02799999999988,39.018000000000036,7.6,628,Andrew Marton,18,36,John Wayne,Henry Fonda,Robert Mitchum,Richard Burton,Darryl F. Zanuck,,Cornelius Ryan
74,13671,tt0056262,The Music Man,1962,7,Best Picture,False,37.463,12.855999999999998,7.1,113,Morton DaCosta,35,10751,Robert Preston,Shirley Jones,Buddy Hackett,Ron Howard,Morton DaCosta,,Marion Hargrove
75,11085,tt0056264,Mutiny on the Bounty,1962,7,Best Picture,False,45.481000000000016,11.353999999999996,6.9,180,Carol Reed,12,18,Marlon Brando,Trevor Howard,Richard Harris,Hugh Griffith,Aaron Rosenberg,,Charles Lederer
76,595,tt0056592,To Kill a Mockingbird,1962,8,Best Picture,False,82.25199999999998,34.04900000000002,8.0,1809,Robert Mulligan,18,80,Gregory Peck,John Megna,Frank Overton,Rosemary Murphy,Alan J. Pakula,Robert Mulligan,Horton Foote
77,109667,tt0055892,David and Lisa,1962,2,Best Adapted Screenplay,False,15.586999999999994,11.415999999999995,7.7,28,Frank Perry,10749,18,Keir Dullea,Janet Margolin,Howard Da Silva,Neva Patterson,Paul M. Heller,,Eleanor Perry
78,947,tt0056172,Lawrence of Arabia,1962,10,Best Adapted Screenplay,False,75.50999999999998,35.10600000000004,8.0,1994,David Lean,10752,36,Peter O'Toole,Omar Sharif,Alec Guinness,Jack Hawkins,Sam Spiegel,Robert A. Harris,Michael Wilson
79,802,tt0056193,Lolita,1962,1,Best Adapted Screenplay,False,26.66800000000001,24.47700000000001,7.4,1362,Stanley Kubrick,80,18,James Mason,Shelley Winters,Sue Lyon,Gary Cockrell,James B. Harris,,Vladimir Nabokov
80,1162,tt0056241,The Miracle Worker,1962,5,Best Adapted Screenplay,False,20.889000000000006,25.79300000000001,7.8,176,Arthur Penn,18,,Anne Bancroft,Patty Duke,Victor Jory,Inga Swenson,Fred Coe,,William Gibson
81,595,tt0056592,To Kill a Mockingbird,1962,8,Best Adapted Screenplay,True,82.25199999999998,34.04900000000002,8.0,1809,Robert Mulligan,18,80,Gregory Peck,John Megna,Frank Overton,Rosemary Murphy,Alan J. Pakula,Robert Mulligan,Horton Foote
82,20271,tt0055913,Divorce--Italian Style,1961,3,Best Original Screenplay,True,22.931000000000008,11.473,8.0,261,Pietro Germi,35,,Marcello Mastroianni,Daniela Rocca,Stefania Sandrelli,Lando Buzzanca,Franco Cristaldi,,
83,35806,tt0055998,Freud,1962,2,Best Original Screenplay,False,34.815999999999995,12.492999999999995,6.7,35,John Huston,18,,Montgomery Clift,Susannah York,Larry Parks,Susan Kohner,Wolfgang Reinhardt,,Wolfgang Reinhardt
84,4024,tt0054632,Last Year at Marienbad,1962,1,Best Original Screenplay,False,12.793999999999995,30.650000000000034,7.6,303,Alain Resnais,18,10749,Delphine Seyrig,Giorgio Albertazzi,Sacha Pitoëff,Françoise Bertin,Anatole Dauman,Pierre Courau,Alain Robbe-Grillet
85,12708,tt0056575,That Touch of Mink,1962,3,Best Original Screenplay,False,33.437000000000005,8.186,6.6,99,Delbert Mann,35,10749,Cary Grant,Doris Day,Gig Young,Audrey Meadows,Stanley Shapiro,Martin Melcher,Stanley Shapiro
86,11602,tt0055499,Through a Glass Darkly,1962,2,Best Original Screenplay,False,16.552,18.690000000000005,7.9,294,Ingmar Bergman,18,,Harriet Andersson,Gunnar Björnstrand,Max von Sydow,Lars Passgård,Allan Ekelund,,Ingmar Bergman
87,5769,tt0057590,Tom Jones,1963,10,Best Actor,False,40.01900000000001,12.663999999999998,6.3,116,Tony Richardson,12,35,Albert Finney,Susannah York,Hugh Griffith,Edith Evans,Tony Richardson,,John Osborne
88,18774,tt0057578,This Sporting Life,1963,2,Best Actor,False,35.96800000000001,8.559999999999999,7.2,56,Lindsay Anderson,18,,Richard Harris,Rachel Roberts,Alan Badel,William Hartnell,Karel Reisz,,David Storey
89,8095,tt0056937,Cleopatra,1963,9,Best Actor,False,64.419,32.35100000000002,7.0,439,Joseph L. Mankiewicz,18,36,Elizabeth Taylor,Richard Burton,Rex Harrison,Pamela Brown,Walter Wanger,,Joseph L. Mankiewicz
90,24748,tt0057163,Hud,1963,7,Best Actor,False,23.524000000000008,19.257,7.4,173,Martin Ritt,18,37,Paul Newman,Melvyn Douglas,Patricia Neal,Brandon De Wilde,Martin Ritt,Irving Ravetch,
91,38805,tt0057251,Lilies of the Field,1963,5,Best Actor,True,9.161,14.551999999999996,7.3,83,Ralph Nelson,35,18,Sidney Poitier,Lilia Skala,Isa Crino,Lisa Mann,Ralph Nelson,,James Poe
92,76000,tt0057239,The L-Shaped Room,1963,1,Best Actress,False,29.15300000000001,15.610999999999995,7.0,21,Bryan Forbes,18,,Leslie Caron,Tom Bell,Brock Peters,Bernard Lee,Richard Attenborough,John Woolf,
93,2690,tt0057187,Irma La Douce,1963,3,Best Actress,False,40.106,27.410000000000004,7.5,238,Billy Wilder,35,10749,Jack Lemmon,Shirley MacLaine,Lou Jacobi,Bruce Yarnell,Billy Wilder,I. A. L. Diamond,Billy Wilder
94,24748,tt0057163,Hud,1963,7,Best Actress,True,23.524000000000008,19.257,7.4,173,Martin Ritt,18,37,Paul Newman,Melvyn Douglas,Patricia Neal,Brandon De Wilde,Martin Ritt,Irving Ravetch,
95,18774,tt0057578,This Sporting Life,1963,2,Best Actress,False,35.96800000000001,8.559999999999999,7.2,56,Lindsay Anderson,18,,Richard Harris,Rachel Roberts,Alan Badel,William Hartnell,Karel Reisz,,David Storey
96,39495,tt0057263,Love with the Proper Stranger,1963,5,Best Actress,False,27.552000000000003,16.939999999999998,6.8,37,Robert Mulligan,35,18,Natalie Wood,Steve McQueen,Edie Adams,Herschel Bernardi,Alan J. Pakula,Robert Mulligan,
97,47249,tt0056825,America America,1963,4,Best Director,False,10.69,6.781999999999999,6.8,46,Elia Kazan,18,36,Stathis Giallelis,Frank Wolff,Elena Karam,John Marley,,,
98,3010,tt0056907,The Cardinal,1963,6,Best Director,False,63.79800000000001,9.379999999999997,6.6,29,Otto Preminger,18,36,Tom Tryon,Romy Schneider,John Huston,Carol Lynley,Otto Preminger,,Robert Dozier
99,422,tt0056801,Federico Fellini's 8-1/2,1963,5,Best Director,False,46.98200000000005,23.06100000000001,8.3,1493,Federico Fellini,14,18,Marcello Mastroianni,Claudia Cardinale,Anouk Aimée,Sandra Milo,Angelo Rizzoli,,Federico Fellini
100,24748,tt0057163,Hud,1963,7,Best Director,False,23.524000000000008,19.257,7.4,173,Martin Ritt,18,37,Paul Newman,Melvyn Douglas,Patricia Neal,Brandon De Wilde,Martin Ritt,Irving Ravetch,
101,5769,tt0057590,Tom Jones,1963,10,Best Director,True,40.01900000000001,12.663999999999998,6.3,116,Tony Richardson,12,35,Albert Finney,Susannah York,Hugh Griffith,Edith Evans,Tony Richardson,,John Osborne
102,47249,tt0056825,America America,1963,4,Best Picture,False,10.69,6.781999999999999,6.8,46,Elia Kazan,18,36,Stathis Giallelis,Frank Wolff,Elena Karam,John Marley,,,
103,8095,tt0056937,Cleopatra,1963,9,Best Picture,False,64.419,32.35100000000002,7.0,439,Joseph L. Mankiewicz,18,36,Elizabeth Taylor,Richard Burton,Rex Harrison,Pamela Brown,Walter Wanger,,Joseph L. Mankiewicz
104,11897,tt0056085,How the West Was Won,1963,8,Best Picture,False,95.045,34.16200000000002,7.1,261,Henry Hathaway,37,,Carroll Baker,Lee J. Cobb,Henry Fonda,Carolyn Jones,Bernard Smith,,John Gay
105,38805,tt0057251,Lilies of the Field,1963,5,Best Picture,False,9.161,14.551999999999996,7.3,83,Ralph Nelson,35,18,Sidney Poitier,Lilia Skala,Isa Crino,Lisa Mann,Ralph Nelson,,James Poe
106,5769,tt0057590,Tom Jones,1963,10,Best Picture,True,40.01900000000001,12.663999999999998,6.3,116,Tony Richardson,12,35,Albert Finney,Susannah York,Hugh Griffith,Edith Evans,Tony Richardson,,John Osborne
107,33728,tt0056903,"Captain Newman, M.D.",1963,3,Best Adapted Screenplay,False,48.15700000000001,10.695999999999998,6.5,11,David Miller,35,18,Gregory Peck,Tony Curtis,Angie Dickinson,Eddie Albert,Robert Arthur,,Richard L. Breen
108,24748,tt0057163,Hud,1963,7,Best Adapted Screenplay,False,23.524000000000008,19.257,7.4,173,Martin Ritt,18,37,Paul Newman,Melvyn Douglas,Patricia Neal,Brandon De Wilde,Martin Ritt,Irving Ravetch,
109,38805,tt0057251,Lilies of the Field,1963,5,Best Adapted Screenplay,False,9.161,14.551999999999996,7.3,83,Ralph Nelson,35,18,Sidney Poitier,Lilia Skala,Isa Crino,Lisa Mann,Ralph Nelson,,James Poe
110,43001,tt0055910,Sundays and Cybele,1963,3,Best Adapted Screenplay,False,21.267000000000003,8.901999999999997,7.1,32,Serge Bourguignon,18,,Hardy Krüger,Nicole Courcel,Patricia Gozzi,Daniel Ivernel,Romain Pinès,,
111,5769,tt0057590,Tom Jones,1963,10,Best Adapted Screenplay,True,40.01900000000001,12.663999999999998,6.3,116,Tony Richardson,12,35,Albert Finney,Susannah York,Hugh Griffith,Edith Evans,Tony Richardson,,John Osborne
112,47249,tt0056825,America America,1963,4,Best Original Screenplay,False,10.69,6.781999999999999,6.8,46,Elia Kazan,18,36,Stathis Giallelis,Frank Wolff,Elena Karam,John Marley,,,
113,422,tt0056801,Federico Fellini's 8-1/2,1963,5,Best Original Screenplay,False,46.98200000000005,23.06100000000001,8.3,1493,Federico Fellini,14,18,Marcello Mastroianni,Claudia Cardinale,Anouk Aimée,Sandra Milo,Angelo Rizzoli,,Federico Fellini
114,65048,tt0056389,The Four Days of Naples,1963,2,Best Original Screenplay,False,35.096000000000004,7.640999999999999,7.5,24,Nanni Loy,18,10752,Gian Maria Volonté,Aldo Giuffrè,Jean Sorel,Lea Massari,Goffredo Lombardo,,Massimo Franciosa
115,11897,tt0056085,How the West Was Won,1963,8,Best Original Screenplay,True,95.045,34.16200000000002,7.1,261,Henry Hathaway,37,,Carroll Baker,Lee J. Cobb,Henry Fonda,Carolyn Jones,Bernard Smith,,John Gay
116,39495,tt0057263,Love with the Proper Stranger,1963,5,Best Original Screenplay,False,27.552000000000003,16.939999999999998,6.8,37,Robert Mulligan,35,18,Natalie Wood,Steve McQueen,Edie Adams,Herschel Bernardi,Alan J. Pakula,Robert Mulligan,
117,15421,tt0057877,Becket,1964,12,Best Actor,False,38.926,8.229,7.2,114,Peter Glenville,36,18,Richard Burton,Peter O'Toole,John Gielgud,Gino Cervi,Hal B. Wallis,,Edward Anhalt
118,11113,tt0058385,My Fair Lady,1964,12,Best Actor,True,35.604000000000006,20.875999999999998,7.6,858,George Cukor,18,10749,Audrey Hepburn,Rex Harrison,Stanley Holloway,Wilfrid Hyde-White,Jack L. Warner,James C. Katz,Alan Jay Lerner
119,15421,tt0057877,Becket,1964,12,Best Actor,False,38.926,8.229,7.2,114,Peter Glenville,36,18,Richard Burton,Peter O'Toole,John Gielgud,Gino Cervi,Hal B. Wallis,,Edward Anhalt
120,10604,tt0057831,Zorba the Greek,1964,7,Best Actor,False,25.109,10.076999999999998,7.5,215,Mihalis Kakogiannis,18,35,Anthony Quinn,Alan Bates,Irene Papas,Lila Kedrova,Mihalis Kakogiannis,,Mihalis Kakogiannis
121,935,tt0057012,Dr. Strangelove or: How I Learned to Stop Worrying and Love the Bomb,1964,4,Best Actor,False,34.683,36.34700000000002,8.1,3943,Stanley Kubrick,18,35,Peter Sellers,George C. Scott,Sterling Hayden,Keenan Wynn,Stanley Kubrick,Victor Lyndon,Stanley Kubrick
122,433,tt0058331,Mary Poppins,1964,13,Best Actress,True,91.42899999999992,39.52800000000004,7.6,3590,Robert Stevenson,35,10751,Julie Andrews,Dick Van Dyke,David Tomlinson,Glynis Johns,Walt Disney,Bill Walsh,Bill Walsh
123,69557,tt0058500,The Pumpkin Eater,1964,1,Best Actress,False,42.48400000000002,6.726999999999999,7.0,20,Jack Clayton,18,,Anne Bancroft,Peter Finch,James Mason,Janine Gray,James Woolf,,Harold Pinter
124,49687,tt0058335,Marriage Italian Style,1964,2,Best Actress,False,25.56600000000001,11.403,7.8,329,Vittorio De Sica,18,35,Sophia Loren,Marcello Mastroianni,Aldo Puglisi,Tecla Scarano,Carlo Ponti,,Leonardo Benvenuti
125,42797,tt0058708,The Unsinkable Molly Brown,1964,6,Best Actress,False,38.40600000000001,15.417999999999996,5.8,29,Charles Walters,35,10402,Debbie Reynolds,Harve Presnell,Ed Begley,Jack Kruschen,Lawrence Weingarten,Roger Edens,Helen Deutsch
126,3092,tt0058557,Seance on a Wet Afternoon,1964,1,Best Actress,False,22.902000000000005,15.366,7.3,58,Bryan Forbes,80,18,Kim Stanley,Richard Attenborough,Nanette Newman,Patrick Magee,Richard Attenborough,Bryan Forbes,Bryan Forbes
127,15421,tt0057877,Becket,1964,12,Best Director,False,38.926,8.229,7.2,114,Peter Glenville,36,18,Richard Burton,Peter O'Toole,John Gielgud,Gino Cervi,Hal B. Wallis,,Edward Anhalt
128,935,tt0057012,Dr. Strangelove or: How I Learned to Stop Worrying and Love the Bomb,1964,4,Best Director,False,34.683,36.34700000000002,8.1,3943,Stanley Kubrick,18,35,Peter Sellers,George C. Scott,Sterling Hayden,Keenan Wynn,Stanley Kubrick,Victor Lyndon,Stanley Kubrick
129,433,tt0058331,Mary Poppins,1964,13,Best Director,False,91.42899999999992,39.52800000000004,7.6,3590,Robert Stevenson,35,10751,Julie Andrews,Dick Van Dyke,David Tomlinson,Glynis Johns,Walt Disney,Bill Walsh,Bill Walsh
130,11113,tt0058385,My Fair Lady,1964,12,Best Director,True,35.604000000000006,20.875999999999998,7.6,858,George Cukor,18,10749,Audrey Hepburn,Rex Harrison,Stanley Holloway,Wilfrid Hyde-White,Jack L. Warner,James C. Katz,Alan Jay Lerner
131,10604,tt0057831,Zorba the Greek,1964,7,Best Director,False,25.109,10.076999999999998,7.5,215,Mihalis Kakogiannis,18,35,Anthony Quinn,Alan Bates,Irene Papas,Lila Kedrova,Mihalis Kakogiannis,,Mihalis Kakogiannis
132,15421,tt0057877,Becket,1964,12,Best Picture,False,38.926,8.229,7.2,114,Peter Glenville,36,18,Richard Burton,Peter O'Toole,John Gielgud,Gino Cervi,Hal B. Wallis,,Edward Anhalt
133,935,tt0057012,Dr. Strangelove or: How I Learned to Stop Worrying and Love the Bomb,1964,4,Best Picture,False,34.683,36.34700000000002,8.1,3943,Stanley Kubrick,18,35,Peter Sellers,George C. Scott,Sterling Hayden,Keenan Wynn,Stanley Kubrick,Victor Lyndon,Stanley Kubrick
134,433,tt0058331,Mary Poppins,1964,13,Best Picture,False,91.42899999999992,39.52800000000004,7.6,3590,Robert Stevenson,35,10751,Julie Andrews,Dick Van Dyke,David Tomlinson,Glynis Johns,Walt Disney,Bill Walsh,Bill Walsh
135,11113,tt0058385,My Fair Lady,1964,12,Best Picture,True,35.604000000000006,20.875999999999998,7.6,858,George Cukor,18,10749,Audrey Hepburn,Rex Harrison,Stanley Holloway,Wilfrid Hyde-White,Jack L. Warner,James C. Katz,Alan Jay Lerner
136,10604,tt0057831,Zorba the Greek,1964,7,Best Picture,False,25.109,10.076999999999998,7.5,215,Mihalis Kakogiannis,18,35,Anthony Quinn,Alan Bates,Irene Papas,Lila Kedrova,Mihalis Kakogiannis,,Mihalis Kakogiannis
137,15421,tt0057877,Becket,1964,12,Best Adapted Screenplay,True,38.926,8.229,7.2,114,Peter Glenville,36,18,Richard Burton,Peter O'Toole,John Gielgud,Gino Cervi,Hal B. Wallis,,Edward Anhalt
138,935,tt0057012,Dr. Strangelove or: How I Learned to Stop Worrying and Love the Bomb,1964,4,Best Adapted Screenplay,False,34.683,36.34700000000002,8.1,3943,Stanley Kubrick,18,35,Peter Sellers,George C. Scott,Sterling Hayden,Keenan Wynn,Stanley Kubrick,Victor Lyndon,Stanley Kubrick
139,433,tt0058331,Mary Poppins,1964,13,Best Adapted Screenplay,False,91.42899999999992,39.52800000000004,7.6,3590,Robert Stevenson,35,10751,Julie Andrews,Dick Van Dyke,David Tomlinson,Glynis Johns,Walt Disney,Bill Walsh,Bill Walsh
140,11113,tt0058385,My Fair Lady,1964,12,Best Adapted Screenplay,False,35.604000000000006,20.875999999999998,7.6,858,George Cukor,18,10749,Audrey Hepburn,Rex Harrison,Stanley Holloway,Wilfrid Hyde-White,Jack L. Warner,James C. Katz,Alan Jay Lerner
141,10604,tt0057831,Zorba the Greek,1964,7,Best Adapted Screenplay,False,25.109,10.076999999999998,7.5,215,Mihalis Kakogiannis,18,35,Anthony Quinn,Alan Bates,Irene Papas,Lila Kedrova,Mihalis Kakogiannis,,Mihalis Kakogiannis
142,30295,tt0058092,Father Goose,1964,3,Best Original Screenplay,True,23.611000000000004,9.465999999999998,6.9,108,Ralph Nelson,12,35,Cary Grant,Leslie Caron,Trevor Howard,Jack Good,Robert Arthur,,
143,704,tt0058182,A Hard Day's Night,1964,2,Best Original Screenplay,False,61.32,7.139999999999999,7.5,439,Richard Lester,10402,35,John Lennon,Paul McCartney,George Harrison,Ringo Starr,Walter Shenson,Denis O'Dell,Alun Owen
144,143841,tt0058429,"One Potato, Two Potato",1964,1,Best Original Screenplay,False,11.394999999999998,9.923999999999998,6.8,8,Larry Peerce,18,,Barbara Barrie,Bernie Hamilton,Richard Mulligan,Harry Bellaver,Anthony Spinelli,,Orville H. Hampton
