,adult,backdrop_path,genre_ids,id,original_language,original_title,overview,popularity,poster_path,release_date,title,video,vote_average,vote_count
637,False,/AwbiKGoOXC8VVWi0KeZwkT14hTR.jpg,"[80, 53, 18]",433501,en,City of Lies,"Los Angeles Police Department detective Russell Poole has spent years trying to solve his biggest case -- the murders of The Notorious B.I.G. and Tupac Shakur -- but after two decades, the investigation remains open. Jack Jackson, a reporter desperate to save his reputation and career, is determined to find out why. In search of the truth, the two team up and unravel a growing web of institutional corruption and lies.",14.611,/pK7IYQdtdWtMDBJZfMqDxgMjXEt.jpg,2018-09-06,City of Lies,False,6.4,270
638,False,,[],720516,en,Just Noise,"How the citizens of Malta fought for independence from Britain in 1919. When the Army was sent to quell the riots and the British government covered up the bloody encounter, more than 100 Maltese were accused of instigating the violence and jailed.",17.728,/phRro83CasIo2ruUqMWYUXx2cZs.jpg,2021-03-09,Just Noise,False,6.5,2
639,False,/knYXryj3073w9fBMD5Xatk0ECiS.jpg,"[18, 10749, 35]",7520,en,Cocktail,"After being discharged from the Army, Brian Flanagan moves back to Queens and takes a job in a bar run by Doug Coughlin, who teaches Brian the fine art of bar-tending. Brian quickly becomes a patron favorite with his flashy drink-mixing style, and Brian adopts his mentor's cynical philosophy on life and goes for the money.",15.587,/k9bYgwRANK3JHJQQQxOj1PYxGXF.jpg,1988-07-29,Cocktail,False,6.0,956
640,False,,[],804225,en,Wired Shut.,A teenage boy breaks his jaw and has to have his mouth wired shut.,9.545,,2021-03-20,Wired Shut.,False,0.0,0
641,False,/wlP3Sjw5WVvjsi2CGFp84QwrZZC.jpg,[18],228970,en,Wild,A woman with a tragic past decides to start her new life by hiking for one thousand miles on the Pacific Crest Trail.,12.638,/wdqFCEAwQNi2Ze5pIBGVsgKLLmy.jpg,2014-01-16,Wild,False,7.0,1844
642,False,/oCWyPKCR142Uwe7yyagAaHtKvCs.jpg,[35],57431,en,The Sitter,"Noah, is not your typical entertain-the-kids-no-matter-how-boring-it-is kind of sitter. He's reluctant to take a sitting gig; he'd rather, well, be doing anything else, especially if it involves slacking. When Noah is watching the neighbor's kid he gets a booty call from his girlfriend in the city. To hook up with her, Noah takes to the streets, but his urban adventure spins out of control as he finds himself on the run from a maniacal drug lord.",14.382,/rOVS11iGQsFKRPzjXQPfyTmwtDr.jpg,2011-12-09,The Sitter,False,5.5,665
643,False,/97aoG9EsExPflrUO8eEbnARaeZH.jpg,"[18, 10749]",710356,en,2 Hearts,"When illness strikes two people who are polar opposites, life and death bring them together in surprising ways.",17.911,/a7bW3uKOMPBnmHs8gnlpfhTD8YQ.jpg,2020-10-16,2 Hearts,False,8.5,89
644,False,/m0dMEnjAOfKxkLRRmpKdXR4z0d0.jpg,"[18, 80, 53]",7442,en,Sleeping with the Enemy,"A young woman fakes her own death in an attempt to escape her nightmarish marriage, but discovers it is impossible to elude her controlling husband.",14.872,/jWbb8qCJX8Su1p90xFSG5kOAyC9.jpg,1991-01-13,Sleeping with the Enemy,False,6.5,683
645,False,,[99],804925,es,Crónicas de un exilio,"Director Octavio Getino is exiled in Lima. Through letters, archive footage and the protagonist’s voice, the feel tells of the director’s vast life experience in an in-depth study where the biographical outline is offered as a footnote to recent Argentine history.",9.421,/nHwZaF9gDJ6CSDZYeTmhAwSEmiV.jpg,2021-03-20,Crónicas de un exilio,False,0.0,0
646,False,,[],804228,en,Metamorphism,"Under great pressure, humans undergo similar steps of metamorphism.",9.468,,2021-03-20,Metamorphism,False,0.0,0
647,False,/mTM3pPRPrP9LRRQyknSvgg4670A.jpg,"[28, 35, 14]",615678,en,Thunder Force,"In a world where supervillains are commonplace, two estranged childhood best friends reunite after one devises a treatment that gives them powers to protect their city.",12.956,/eK57azV2cy28NyziNhGFYwTAtNX.jpg,2021-04-09,Thunder Force,False,0.0,0
648,False,/kXB7UhPxNP7AwfArqPqcCr7bw5L.jpg,"[27, 9648]",516329,en,Antlers,"A young teacher discovers that her troubled student's father and younger brother harbor a deadly supernatural secret. Taking the boy into her care, the teacher must fight for their survival against horrors beyond imagination.",14.937,/klsDRXM68wV7vZTTaAOuu62VNA1.jpg,2021-10-28,Antlers,False,0.0,0
649,False,/3H1yUIL1KxIuIMRwNMSL9cvifby.jpg,[35],628917,en,An American Pickle,"An immigrant worker at a pickle factory is accidentally preserved for 100 years and wakes up in modern day Brooklyn. He learns his only surviving relative is his great grandson, a computer coder who he can’t connect with.",14.43,/8ziUp2q71vCmMgYY2MRCwI3mSs5.jpg,2020-08-07,An American Pickle,False,5.8,171
650,False,/9bn60BiyiQFfnkLvRPZsVsOfl4v.jpg,[28],661227,en,I Am Vengeance: Retaliation,"Former special-forces soldier John Gold is given the opportunity to bring Sean Teague - the man who betrayed his team on their final mission in Eastern Europe several years ago - to justice. Gold would cheerfully see Teague dead, but he is convinced to help transport him to a military prison to pay for his crimes. Along the way, Gold will have to fight off Teague's team who are attempting to extract him, as well as a sniper seemingly hell-bent on killing Teague before he can be secured.",13.534,/fshqvFBihzipvA5l9hwHQVuZCNG.jpg,2020-02-29,I Am Vengeance: Retaliation,False,5.3,13
651,False,/axmxVeX5R1FfN7w4LNFehskDxW1.jpg,"[10751, 16, 35, 12]",366668,en,Playmobil: The Movie,Marla is forced to abandon her carefully structured life to embark on an epic journey to find her younger brother Charlie who has disappeared into the vast and wondrous animated world of Playmobil toys.,15.871,/zPQzLZnfVw9fbXyxxglyOsmQBlu.jpg,2019-06-10,Playmobil: The Movie,False,5.7,174
652,False,/pk1zexoUCtjFs761W48QyIPzwCj.jpg,"[12, 80, 10751, 35]",425148,en,Show Dogs,"Max, a macho, solitary Rottweiler police dog is ordered to go undercover as a primped show dog in a prestigious Dog Show, along with his human partner, to avert a disaster from happening.",15.355,/2dvxCBUfDG2cAdkA921rERxhtcp.jpg,2018-05-18,Show Dogs,False,5.8,147
653,False,/vmbVR3jBveVDYWYSs0RY4eyNAR0.jpg,[35],799573,en,Nate Bargatze: The Greatest Average American,"Tennessee-born comedian, actor, and podcast host Nate Bargatze is back with his second hour-long Netflix original comedy special, Nate Bargatze: The Greatest Average American. Nate reflects on being part of the Oregon Trail generation, meeting his wife while working at Applebee's and the hilariously relatable moments of being a father and husband.",15.816,/yE6Oe9FxR6Qj1BKmEadIVfzO8gD.jpg,2021-03-18,Nate Bargatze: The Greatest Average American,False,5.5,6
654,False,/kgP4YOUWKhJZWL0Z8LJ6G6LBMEM.jpg,"[18, 10752]",581577,de,Persian Lessons,"1942, occupied Europe. Gilles Cremieux, a Belgian of Jewish origin, once in a concentration camp, pretends to be a Persian - for him this is the only opportunity to stay alive. This lie, indeed, saves him from being shot, but Gilles does not yet know what price he will have to pay for this salvation. German soldiers bring Gilles to Klaus Koch, a cook in a concentration camp who wants to leave for Iran and open a restaurant there as soon as the war ends. Koch is looking for a real Persian who will teach him how to speak Farsi. Thus begins the story of Gilles Cremier and Klaus Koch - a Jew and a German, a prisoner and a jailer, student and teacher.",14.752,/iRuyXANJJ7AMrFOdmzGrk3jEifr.jpg,2020-04-17,Persian Lessons,False,7.5,37
655,False,/65FX0nga7LCG8vATFNEBGkKiMLg.jpg,[35],679989,fr,Tout simplement noir,A failed 40 year old comedian wants to organize the first Black protests in France but meeting with other French celebrities of the Black community will make it a whole new adventure.,13.557,/hYzYdsZJyBp3Rd6aLaTo5bp47iq.jpg,2020-07-08,Simply Black,False,5.9,178
656,False,/9j7VovzODcb1xQ1kKm68i8XC2bj.jpg,"[28, 53, 80, 878]",727097,en,Archenemy,"Max Fist claims he’s a hero from another dimension who has somehow landed on Earth and been stripped of his powers. Instead of treating him like a powerful champion, no one believes Max’s claims — except for a teenager named Hamster and his sister Indigo. The siblings convince Max to help them take out a local drug gang, where Max’s abilities are put to a violent and harrowing test.",14.734,/4H54bQrCM6NBm9sqw911scGd4hb.jpg,2020-12-11,Archenemy,False,5.8,24
657,False,,[],804216,en,$avvy,"$avy investigates the historical, cultural, and societal norms around women and money.",14.925,,2021-04-01,$avvy,False,0.0,0
658,False,/yNhmsmCqK6bTl4xUT28fJ1r6f61.jpg,"[35, 18, 10749]",11931,en,In Her Shoes,"Irresponsible party girl, Maggie is kicked out of her father's and stepmother's home—where she lives for free—and is taken in by her hard-working sister, Philadelphia lawyer, Rose. After Maggie's disruptive ways ruin her sister's love life, Rose turns her out as well. But when their grandmother, who they never knew existed, comes into their lives, the sisters face some complicated truths about themselves and their family.",15.075,/4x1w6GD9XZvMpBlc44bXLjCbQDj.jpg,2005-10-07,In Her Shoes,False,6.1,927
659,False,/iQgb3uBH2JYGqc2Gje3MlXEGPx7.jpg,"[12, 28, 16]",614587,ja,ルパン三世 THE FIRST,"The iconic “gentleman thief” Lupin III returns in an action-packed, continent-spanning adventure, as Lupin III and his colorful underworld companions race to uncover the secrets of the mysterious Bresson Diary, before it falls into the hands of a dark cabal that will stop at nothing to resurrect the Third Reich.",12.61,/dnTuIOzW5TOgTIfFz9oGUgC1vO2.jpg,2019-12-06,Lupin III: The First,False,7.4,118
660,False,/lRIMbdpZL0Z7Aa65sb5dm9ulHdR.jpg,[18],670129,en,PVT Chat,"Jack is an internet gambler living in NYC. After the death of his roommate, he becomes fixated on Scarlet - a cam girl from San Francisco. His obsession reaches a boiling point when fantasy materializes in reality and Jack sees Scarlet on a rainy NYC Chinatown street.",14.247,/tvGBoCe0IPRlpwx5QsrRrcMmuLT.jpg,2021-02-05,PVT Chat,False,5.8,6
661,False,,[99],755024,en,The Box,"The Box is a hybrid documentary that explores the effects of solitary confinement through three people’s harrowing true stories – they’ve spent a combined nine years in isolation, and one of them co-directed this film.",12.186,/tO2eGKVoUfnA0u31dVkyAkJNvWY.jpg,2021-03-20,The Box,False,0.0,0
662,False,,[99],804097,en,Águilas,"Along the scorching desert border in Arizona, it is estimated that only one out of every five missing migrants are ever found. Águilas is the story of one group of searchers, the Águilas del Desierto.",9.239,,2021-03-20,Águilas,False,0.0,0
663,False,/5AOV7ga7jvkIhmJalE4rmEf833X.jpg,"[28, 35, 80]",54054,en,One for the Money,"An unemployed lingerie buyer convinces her bail bondsman cousin to give her a shot as a bounty hunter. Her first assignment is to track down a former cop on the run for murder – the same man who broke her heart years before. With the help of some friends and the best bounty hunter in the business, she slowly learns what it takes to be a true bounty hunter.",11.313,/e3OK2ZaHiGDrNClRBREVaGdvvQG.jpg,2012-01-26,One for the Money,False,5.5,775
664,False,/tmP4COlAaowO0FniW30aatOcmMq.jpg,"[35, 18, 10749, 10402]",243,en,High Fidelity,"When record store owner Rob Gordon gets dumped by his girlfriend, Laura, because he hasn't changed since they met, he revisits his top five breakups of all time in an attempt to figure out what went wrong. As Rob seeks out his former lovers to find out why they left, he keeps up his efforts to win Laura back.",15.854,/e2LZGB62GMhv3Fo8tDZjY87I81a.jpg,2000-03-17,High Fidelity,False,7.2,1363
665,False,/6opuu3Jep5pVE0oNxxZzWkTVlUF.jpg,"[18, 10749]",588787,en,Ordinary Love,An extraordinary look at the lives of a middle-aged couple in the midst of the wife's breast cancer diagnosis.,16.211,/aZcZKvqZFRxu3TgCiJzFu5Vb1GP.jpg,2019-12-06,Ordinary Love,False,7.0,71
666,False,/4XN9BT8rwTA2MYr5ZHlMOxBEY3U.jpg,[35],779280,ru,Батя,"The story of the journey of an adult hero to his Bata, a stern Russian peasant who became a father at the dawn of the nineties and raised his son the way all Soviet people did.",13.887,/5uOtnjkL7DV7HYIFofCGCEoBK3M.jpg,2021-02-23,Dad,False,7.7,6
667,False,/5HcVXC2L9j6dxloFXWHXu6Pddvm.jpg,"[27, 53]",565028,en,Candyman,"Anthony and his partner move into a loft in the now gentrified Cabrini. After a chance encounter with an old-timer exposes Anthony to the true story behind Candyman, he unknowingly opens a door to a complex past that unravels his own sanity and unleashes a terrifying wave of violence.",14.411,/z2TCWemv83tfyzFGctf9HfMPr2v.jpg,2021-08-25,Candyman,False,0.0,0
668,False,/7DgMuHvgjUhp7X0m3O9m8kWcvga.jpg,"[10751, 14]",500284,en,Life-Size 2: A Christmas Eve,"Grace Manning is in the middle of her quarter-life crisis, realizing she is in over her head as CEO. To make matters worse, her wild-child ways are causing the company’s stock to plummet. With the help of her young next-door neighbor, Grace’s old Eve doll magically awakens to help get Grace back on track and give her the confidence to be the woman and leader Eve knows Grace can be.",15.259,/4tPVZWZ13fWuWZRaZv3TyM7ilaw.jpg,2018-12-02,Life-Size 2: A Christmas Eve,False,6.2,40
669,False,,[99],804096,en,The Beauty President,"In 1992, drag queen Joan Jett Blakk made a historic bid for the White House as an openly queer write-in candidate. Today, Terence Smith, the man behind the persona, reflects back on his place in gay rights history at the height of the AIDS crisis.",9.665,/t7oJtp4FxaDiGUNGrnfrC6eAwn6.jpg,2021-03-20,The Beauty President,False,4.0,2
670,False,/8zlo7jnuHM8aFc8th6FY3oAp6JV.jpg,[27],480100,en,Nightmare Cinema,"A series of down-on-their-luck individuals enter the decrepit and spine-chilling Rialto theater, only to have their deepest and darkest fears brought to life on the silver screen by The Projectionist – a mysterious, ghostly figure who holds the nightmarish futures of all who attend his screenings.",18.551,/wKQt91hfroplixdx4B5gRNHRBax.jpg,2019-06-21,Nightmare Cinema,False,5.9,128
671,False,,[],684097,en,Finding the Werewolf,"Larry, a rare werewolf-like man who has never felt the need to hide and has fought to empower those who feel different, now has to stay clear of ICE raids as an undocumented immigrant in Trump’s era.",14.339,,2021-12-31,Finding the Werewolf,False,0.0,0
672,False,/2ILGrVCOQyiClPQkS6qSqp7FFvY.jpg,"[18, 53]",1902,es,Abre los ojos,"A very handsome man finds the love of his life, but he suffers an accident and needs to have his face rebuilt by surgery after it is severely disfigured.",11.021,/orjSy9xEGI9jxrtodACH04gANmF.jpg,1997-12-19,Open Your Eyes,False,7.5,603
673,False,,[],805070,en,General Admission,A movie directed by Jeffrey Hidalgo starring Jasmine Curtis-Smith.,21.172,/fv1KZVziar0T56AQFHlqElqPgyV.jpg,2021-03-23,General Admission,False,0.0,0
674,False,/3vSrGsnMjzAycIU80udh7NFAJkP.jpg,"[878, 18, 9648]",395814,en,Rememory,The widow of a wise professor stumbles upon one of his inventions that's able to record and play a person's memory.,17.281,/qz3mvkpTOQOEqzxenvaaObOMarj.jpg,2017-09-08,Rememory,False,6.0,290
675,False,/60lM0vQZdalDSvDdZnaplJGZy6v.jpg,[27],794783,en,The Heiress,"Claire and Anna are cousins who share a mysterious connection to a dark family secret. Following the death of Clare’s grandmother, ancient spirits are unleashed and the women must do battle with ‘Lilith’, a malevolent female spirit who has returned to claim possession of Anna’s unborn child.",16.107,/49zpb5xvc3vB3oy3ZDF7O4hzlaP.jpg,2021-03-15,The Heiress,False,4.8,4
676,False,,[99],805128,es,Algo se enciende,"After the disappearance of a student, their classmates mobilize for the case to be solved. A disturbing record about how physical absence causes a disaster in which astonishment seems to have the last word.",21.13,/4YKE23bcJIDvqV5503qqHvVO2Vy.jpg,2021-03-23,Algo se enciende,False,0.0,0
677,False,/rWlxVEbNd4tiLdWvNdq2R3LiWfa.jpg,"[53, 18]",534081,hi,संदीप और पिंकी फरार,"The film follows the story of a man and woman who represent two completely different Indias. However, they are united by their mistrust, suspicion, and hate for each other.",9.385,/kMf9xYQ05oaTABguRVYVnzUkiR7.jpg,2021-03-19,Sandeep Aur Pinky Faraar,False,0.0,0
678,False,/1gppRGWEPIGh58YNY0sAPS2elub.jpg,"[80, 9648, 18, 53]",505026,en,Death on the Nile,Belgian sleuth Hercule Poirot’s Egyptian vacation aboard a glamorous river steamer turns into a terrifying search for a murderer when a picture-perfect couple’s idyllic honeymoon is tragically cut short.,15.866,/oT4vRVzulbN72602tTPFCwotl7a.jpg,2021-09-16,Death on the Nile,False,0.0,0
679,False,/feQvRl67oc4AOWN4LhAwkrMWdX4.jpg,"[35, 18]",664300,en,Shiva Baby,"A college student attends a family shiva where she is accosted by her relatives, outshined by her ex-girlfriend, and face-to-face with her sugar daddy and his family.",13.274,/5IBJwMPSCS5XdRT7BO1ZMreFOis.jpg,2020-09-10,Shiva Baby,False,7.5,14
680,False,/nYM3MNG9Jp0Vqdq0CU5CvgeV4hS.jpg,"[28, 14, 27]",20481,en,Nightbreed,A troubled young man is drawn to a mythical place called Midian where a variety of monsters are hiding from humanity.,15.056,/1ChluYH0BEvJo3gtYoFHnMZI660.jpg,1990-02-16,Nightbreed,False,6.5,277
681,False,/jn1A7sqyoEqCnALLiUbZcGiBQog.jpg,"[28, 53]",567189,en,Tom Clancy's Without Remorse,An elite Navy SEAL uncovers an international conspiracy while seeking justice for the murder of his pregnant wife.,13.251,/s9VFcru4oAurVVK49jmpB35vVhZ.jpg,2021-04-30,Tom Clancy's Without Remorse,False,0.0,0
682,False,,[],743250,en,The Fourth Wall,Chloé is a serious actress who's spent her life on the stages of Paris. The result? She has been chipped down into a product of the scrutiny and unfair politics that infest the entertainment industry. Doomed to star in one last performance of Shakespeare's 'A Mid-Summer Night's Dream' Chloé fights for her moment in the spotlight amongst the self-serving newcomers she is forced to share the stage with. How far will she go to be the star of the show?,9.022,/8MqjJU8TRAEYT2HMKFqP0PM57Js.jpg,2021-03-20,The Fourth Wall,False,0.0,0
683,False,,[],800329,en,Groomed,Gwen van de Pas returns to her hometown in search of answers about the man who sexually abused her as a child.,13.743,/8tKYA05yJdN5OILlqOBYxOQE2NO.jpg,2021-03-18,Groomed,False,6.0,3
684,False,,[],648097,en,Communists!,"A filmmaker unthinkingly attempts to turn a real-world assault into art, more or less obliterating all of her relationships in the process.",21.015,/oRMriS3MrP5LZ6NVHpPGOFHYdyt.jpg,2021-03-24,Communists!,False,0.0,0
685,False,/zpD9VRmZ1Zv7ZMsrNmutRrt0LZU.jpg,"[12, 16, 10751, 18, 14]",88557,ja,劇場版ポケットモンスター ベストウイッシュ ビクティニと黒き英雄 ゼクロム,"The Kingdom of the People of the Earth once ruled over the land, but now all that remains is the Sword of the Earth. in the city of Eindoak. Satoshi, Iris, and Dent arrive in Eindoak during a harvest festival's Pokémon Tournament and meet the legendary Pokémon Victini who wishes to share its powers of victory to someone. Elsewhere in the city, a descendant of the People of the Earth named Dred Grangil has arrived who seeks to revive the kingdom's power with the Sword of the Earth, bringing them back into power over the land, and Satoshi and his friends must stop him before he destroys the land along with Victini.",17.754,/3g0GDIiFCTQuOmON0e5sFsaygKK.jpg,2011-07-16,Pokémon the Movie: White - Victini and Zekrom,False,6.5,103
686,False,/mwXmcrvjOJwzsJSuNEupjisXUt6.jpg,[18],479259,en,Lost Girls & Love Hotels,"Searching for escape in Tokyo's back alleys, a haunted English teacher explores love and lust with a dashing Yakuza, as their tumultuous affair takes her on a journey through the city's dive bars and three-hour love hotels.",12.778,/vQgXwuJrlpzGDI8169tRQRy71Nv.jpg,2020-09-18,Lost Girls & Love Hotels,False,5.4,81
687,False,/bXYJwYuxAufubEE09tt2uCpVrMF.jpg,"[18, 12, 10749, 53]",1907,en,The Beach,"Twenty-something Richard travels to Thailand and finds himself in possession of a strange map. Rumours state that it leads to a solitary beach paradise, a tropical bliss - excited and intrigued, he sets out to find it.",14.45,/Ai1iDX065HBFhtcbxJVwhzJniv0.jpg,2000-02-03,The Beach,False,6.4,3212
688,False,,[35],426615,en,Shoplifters of the World,"Denver, summer 1987. One crazy night in the life of four friends reeling from the sudden demise of iconic British band The Smiths, while the local airwaves are hijacked by an impassioned Smiths fan with a gun.",18.272,/2ipOamF9JbPbmaIM9zEaektJwUp.jpg,2021-03-26,Shoplifters of the World,False,0.0,0
689,False,/iMGd5FPajzsoEyD142pQr5wh9eS.jpg,[16],728754,ja,STAND BY ME ドラえもん 2,"She and her beloved Shizuka are finally married! Nobita's childhood dream was supposed to come true on his wedding day, but for some reason, Nobita doesn't show up... One of the most popular episodes from the original story transcends time and space, and leads to Nobita's future. Doraemon and Nobita's great adventure begins in order to fulfill his grandmother's wish to see his bride at first sight. This is a story of tears and bonds, set in the past, present and future.",14.488,/mu5t94c8IZU781aMg1E1FKinYG2.jpg,2020-11-20,Stand by Me Doraemon 2,False,9.0,3
690,False,,[],804244,en,The Day Sports Stood Still,"The story of the unprecedented sports shutdown in March of 2020 and the remarkable turn of events that followed. This sports documentary is a chronicle of the abrupt stoppage, athletes’ prominent role in the cultural reckoning on racial injustices that escalated during the pandemic, and the complex return to competition in the summer and fall.",20.971,/yjxOhWrCi4l6IaggcodgaCtdgvT.jpg,2021-03-24,The Day Sports Stood Still,False,0.0,0
691,False,/kYB4Le7xjOckmiMGgroElQTZiwY.jpg,"[35, 80]",378,en,Raising Arizona,The Coen Brothers tell the story of an absurd yet likable family with an unproductive couple as the focal point. The couple has gotten themselves into some trouble while kidnapping a baby and give Hollywood one of the most memorable chase scenes to date.,11.746,/m5Zp4K4hKdPhsBl3E0p8I7QomlT.jpg,1987-03-01,Raising Arizona,False,7.0,1376
692,False,/o1a5hUxzdXtz1vmu240euYHNe8E.jpg,"[18, 27, 80]",1696,en,The Devil's Rejects,"The sequel to House of 1000 Corpses – the Firefly family are ambushed at their isolated home by Sheriff Wydell and a squad of armed men guns blazing – yet only Otis and his sister, Baby, manage to escape the barrage of bullets unharmed. Hiding out in a backwater motel, the wanted siblings wait to rendezvous with their errant father, Captain Spaulding, killing whoever happens to stand in their way.",14.958,/oZJzIKHaI4tIoxGUasIgybszt2O.jpg,2005-07-22,The Devil's Rejects,False,6.8,955
693,False,/3Ii5lf3ugSZrEhle96ZFQC3JmH0.jpg,"[9648, 53]",12767,en,Cold Creek Manor,"A family moves from New York into an old mansion in the countryside, still filled with the previous owner's things. As they begin to make it their own, a series of events begin to occur that makes them believe that the former inhabitants are not yet gone.",13.143,/2AKitfwCoCmHU4PTtC5oF6LImlG.jpg,2003-09-19,Cold Creek Manor,False,5.4,308
694,False,/4KNBDeBJJxV2cwpeGkOI9eV66F6.jpg,[18],8649,en,Bringing Out the Dead,"Once called Father Frank for his efforts to rescue lives, Frank sees the ghosts of those he failed to save around every turn. He has tried everything he can to get fired, calling in sick, delaying taking calls where he might have to face one more victim he couldn't help, yet cannot quit the job on his own.",10.741,/jqwhUOOBORqpwp0KPwULGpGXhaj.jpg,1999-10-22,Bringing Out the Dead,False,6.7,631
695,False,,[18],53932,es,Las edades de Lulú,"Fifteen-year-old Lulu has never known any affection from her family. But when she goes to a rock concert with Pablo, a friend of the family, he introduces Lulu to her first sexual experience. Years later, Pablo and Lulu have married; Pablo has created a sheltered, private world for Lulu, into which nothing intrudes. However, Lulu tires of her cloistered existence, and begins hanging out in shady bars, looking for vicarious thrills and danger.",15.978,/zwQrgqrMSqidARZrquEjQ10T8bX.jpg,1990-12-13,The Ages of Lulu,False,6.3,131
696,False,/5P9b9aCZnO8V5Ep4NsqnjE2ExWr.jpg,"[35, 18, 10402]",11663,en,The Commitments,"Jimmy Rabbitte, just a tick out of school, gets a brilliant idea: to put a soul band together in Barrytown, his slum home in north Dublin. First he needs musicians and singers: things slowly start to click when he finds three fine-voiced females virtually in his back yard, a lead singer (Deco) at a wedding, and, responding to his ad, an aging trumpet player, Joey ""The Lips"" Fagan.",14.721,/1voMaFayTb1KaIRKqEC8y5oaHFE.jpg,1991-08-14,The Commitments,False,7.3,332
697,False,/3z7F491qQla8CgKCnSdG2IP3EH1.jpg,"[28, 10752]",788672,en,400 Bullets,"One cold winter night in Afghanistan is about to get a whole lot worse for Rana Rae, a Gurkha soldier left to guard a British military outpost, when Captain Noah Brandt arrives looking for refuge from a group of rogue special ops and a cell of heavily armed Taliban. The two soldiers must fight for their lives as they attempt to call for backup before the rogue squad, led by the backstabbing Sergeant Bartlett, can hunt them down to retrieve a case of missile guidance chips that Noah intercepted. But Bartlett and his men do not count on Rana, whose ferocious Gurkha training makes him a force to be reckoned with.",13.785,/burp795vripHCoq8VAT0Dm5SPE.jpg,2021-03-02,400 Bullets,False,5.3,6
698,False,/iACkB2Xddzhqi7YWR1IjIOhqCVW.jpg,"[35, 10749]",12658,en,Someone Like You...,"Jane Goodale has everything going for her. She's a producer on a popular daytime talk show, and is in a hot romance with the show's dashing executive producer Ray. But when the relationship goes terribly awry, Jane begins an extensive study of the male animal, including her womanizing roommate Eddie. Jane puts her studies and romantic misadventure to use as a pseudonymous sex columnist -- and becomes a sensation.",16.713,/j6lr8jE8hDgx75GeRRL1greDmkz.jpg,2001-03-30,Someone Like You...,False,5.9,250
699,False,,[],446177,en,Untitled Alexander McQueen Project,"British fashion designer, Alexander McQueen, prepares to launch his infamous fall 2009 collection.",12.778,,2021-12-31,Untitled Alexander McQueen Project,False,0.0,0
700,False,/7HWx6ADPMGmzoZh1LLpzJZLKsbx.jpg,"[35, 18, 10752]",801,en,"Good Morning, Vietnam","Radio funny man Adrian Cronauer is sent to Vietnam to bring a little comedy back into the lives of the soldiers. After setting up shop, Cronauer delights the G.I.s but shocks his superior officer, Sergeant Major Dickerson, with his irreverent take on the war. While Dickerson attempts to censor Cronauer's broadcasts, Cronauer pursues a relationship with a Vietnamese girl named Trinh, who shows him the horrors of war first-hand.",10.709,/y4zILnCypdVbiq9pyWrtmygZdWN.jpg,1987-12-23,"Good Morning, Vietnam",False,7.4,1757
701,False,/2dWWf6qjVU0TklCUKCUra1Yqfz3.jpg,[18],618416,en,Penguin Bloom,"When an unlikely ally enters the Bloom family's world in the form of an injured baby magpie they name Penguin, the bird’s arrival makes a profound difference in the struggling family’s life.",14.483,/iUn7594Rwfstu5njA8hf9WQIcFi.jpg,2021-01-21,Penguin Bloom,False,7.3,69
702,False,,"[10402, 27, 18]",804042,en,Stuffed,"Stuffed is a short musical about a taxidermist who dreams of stuffing a human and the man she meets online, so afraid of aging he volunteers to be her specimen. An unexpected romantic spark between them complicates their plans.",8.829,/2SS350I8FoPcCloloNUhadpcL43.jpg,2021-03-20,Stuffed,False,0.0,0
703,False,/Aw07IupDF1ubyVNrcWwDPbnCQRP.jpg,"[18, 35]",583903,en,Our Friend,"After learning that his terminally ill wife has six months to live, a man welcomes the support of his best friend who moves into their home to help out.",14.713,/vg9C5LttsKBqoLuqeQvOXaeBGiD.jpg,2021-01-22,Our Friend,False,7.0,55
704,False,/xK28lhRlypVf1sE3sNZNfcsPKPA.jpg,"[28, 35, 27]",10206,en,Buffy the Vampire Slayer,"Blonde, bouncy Buffy is your typical high school cheerleader. But all that changes when a strange man informs her she's been chosen by fate to kill vampires.",12.407,/tcF3S4UdFpuoZEWovMDq5AXazNF.jpg,1992-07-24,Buffy the Vampire Slayer,False,5.5,518
705,False,,[99],740656,es,Sexo y revolución,"In the early ‘70s, in Argentina, a group of homosexuals decided to confront the status quo. With testimonies from its survivors as its denouncement source, Sex and Revolution brings back the voices of those who thought in order to be recognized as political actors in a society that wasn’t prepared for them.",11.321,/11I1cYzoUqVJj7avhQcUCp60lhu.jpg,2021-03-19,Sexo y revolución,False,0.0,0
706,False,/2MwBq0bIbwGI2do1EJhbjde8qlR.jpg,[27],800198,en,Know Fear,"After discovering an ancient book of the occult, a family activates a dangerous ritual forcing each of them to communicate with and fight a demonic force in their own unique way: to see it, hear it or speak to it.",9.647,/cqjEnkzQro5Mb0nBPLkYv3uW3dq.jpg,2021-03-12,Know Fear,False,0.0,0
707,False,/syJIWYB1L14wdIiiH9Q7pft4ga5.jpg,"[35, 80, 9648]",39939,en,Super Troopers,"Five bored, occasionally high and always ineffective Vermont state troopers must prove their worth to the governor or lose their jobs. After stumbling on a drug ring, they plan to make a bust, but a rival police force is out to steal the glory.",12.205,/7aatn3TWAVo9a2OJyQTuYpoB48G.jpg,2001-01-18,Super Troopers,False,6.7,746
