,tmdb_id,imdb_id,year_film,year_ceremony,film,oscar_category,nominee,no_oscar_nominations,oscar_win,genre_id,staring_casts,casts_popularity,director,producers,screenplay,crew_popularity,budget,revenue,runtime,tmdb_vote_average,tmdb_vote_count
1337,70,tt0405159,2004,2005,Million Dollar Baby,Best Adapted Screenplay,Screenplay by Paul Haggis,7,False,[18],"['Clint Eastwood', 'Hilary Swank', 'Morgan Freeman', 'Jay Baruchel']",141.2459999999999,Clint Eastwood,"['Clint Eastwood', 'Paul Haggis', 'Tom Rosenberg', 'Albert S. Ruddy']",['Paul Haggis'],123.37399999999981,30000000,216763646,132,8.0,6916
1338,1653,tt0318462,2004,2005,The Motorcycle Diaries,Best Adapted Screenplay,Screenplay by José Rivera,2,False,[18],"['Gael García Bernal', 'Rodrigo de la Serna', 'Mercedes Morán', 'Mía Maestro']",29.152000000000015,Walter Salles,"['Karen Tenkhoff', 'Edgard Tenenbaum']",['José Rivera'],18.736,0,57663224,126,7.4,885
1339,9675,tt0375063,2004,2005,Sideways,Best Adapted Screenplay,Screenplay by Alexander Payne & Jim Taylor,5,True,"[35, 18, 10749]","['Paul Giamatti', 'Thomas Haden Church', 'Virginia Madsen', 'Sandra Oh']",51.745,Alexander Payne,"['Michael London', 'George Parra']","['Jim Taylor', 'Alexander Payne']",23.324000000000016,16000000,109502303,127,7.1,1105
1340,2567,tt0338751,2004,2005,The Aviator,Best Original Screenplay,Written by John Logan,11,False,[18],"['Leonardo DiCaprio', 'Cate Blanchett', 'Kate Beckinsale', 'John C. Reilly']",187.9839999999999,Martin Scorsese,"['Michael Mann', 'Graham King', 'Sandy Climan', 'Charles Evans Jr.', 'Matthias Deyle']",['John Logan'],260.2969999999992,110000000,213700000,170,7.2,3873
1341,38,tt0338013,2004,2005,Eternal Sunshine of the Spotless Mind,Best Original Screenplay,Screenplay by Charlie Kaufman; Story by Charlie Kaufman & Michel Gondry & Pierre Bismuth,2,True,"[878, 18, 10749]","['Jim Carrey', 'Kate Winslet', 'Kirsten Dunst', 'Mark Ruffalo']",73.66799999999998,Michel Gondry,"['Anthony Bregman', 'Steve Golin']",['Charlie Kaufman'],22.27600000000001,20000000,72258126,108,8.1,10863
1342,205,tt0395169,2004,2005,Hotel Rwanda,Best Original Screenplay,Written by Keir Pearson & Terry George,3,False,"[18, 36, 10752]","['Don Cheadle', 'Sophie Okonedo', 'Nick Nolte', 'Fana Mokoena']",66.27400000000002,Terry George,"['Nicholas Meyer', 'Terry George', 'Izidore Codron', 'A. Kitman Ho']","['Terry George', 'Keir Pearson']",34.959000000000024,17500000,38000000,121,7.7,2008
1343,9806,tt0317705,2004,2005,The Incredibles,Best Original Screenplay,Written by Brad Bird,4,False,"[28, 12, 16, 10751]","['Craig T. Nelson', 'Holly Hunter', 'Samuel L. Jackson', 'Jason Lee']",139.04599999999996,Brad Bird,['John Walker'],[],274.28699999999964,92000000,631442092,115,7.7,13764
1344,11109,tt0383694,2004,2005,Vera Drake,Best Original Screenplay,Written by Mike Leigh,3,False,[18],"['Imelda Staunton', 'Phil Davis', 'Sally Hawkins', 'Daniel Mays']",107.50299999999993,Mike Leigh,"['Alain Sarde', 'Simon Channing Williams']",[],30.635000000000016,11000000,13300000,125,7.2,214
1345,398,tt0379725,2005,2006,Capote,Best Actor,Philip Seymour Hoffman,5,True,"[80, 18]","['Philip Seymour Hoffman', 'Catherine Keener', 'Clifton Collins Jr.', 'Bruce Greenwood']",64.031,Bennett Miller,"['Caroline Baron', 'Michael Ohoven', 'William Vince']",['Dan Futterman'],22.252000000000006,7000000,49084830,114,7.0,998
1346,10476,tt0410097,2005,2006,Hustle & Flow,Best Actor,Terrence Howard,2,False,"[18, 10402]","['Terrence Howard', 'Anthony Anderson', 'Taryn Manning', 'Taraji P. Henson']",30.455000000000013,Craig Brewer,"['John Singleton', 'Stephanie Allain']",['Craig Brewer'],24.326000000000015,8000000,23563727,116,7.0,230
1347,142,tt0388795,2005,2006,Brokeback Mountain,Best Actor,Heath Ledger,8,False,"[18, 10749]","['Heath Ledger', 'Jake Gyllenhaal', 'Michelle Williams', 'Anne Hathaway']",121.20299999999986,Ang Lee,"['Diana Ossana', 'James Schamus']","['Diana Ossana', 'Larry McMurtry']",46.54000000000003,14000000,178043761,134,7.8,4938
1348,69,tt0358273,2005,2006,Walk the Line,Best Actor,Joaquin Phoenix,5,False,"[18, 10402, 10749]","['Joaquin Phoenix', 'Reese Witherspoon', 'Ginnifer Goodwin', 'Robert Patrick']",82.34399999999997,James Mangold,"['James Keach', 'Cathy Konrad']","['James Mangold', 'Gill Dennis']",56.45300000000004,28000000,186438883,136,7.5,2008
1349,3291,tt0433383,2005,2006,"Good Night, and Good Luck.",Best Actor,David Strathairn,6,False,"[18, 36]","['David Strathairn', 'Jeff Daniels', 'Alex Borstein', 'Rose Abdoo']",87.83600000000001,George Clooney,['Grant Heslov'],"['George Clooney', 'Grant Heslov']",36.90200000000001,7000000,54600000,93,7.1,661
1350,10773,tt0413015,2005,2006,Mrs. Henderson Presents,Best Actress,Judi Dench,2,False,"[35, 18]","['Judi Dench', 'Bob Hoskins', 'Will Young', 'Christopher Guest']",48.596999999999994,Stephen Frears,"['Bob Hoskins', 'Norma Heyman', 'David Rose', 'Kathy Rose']",['Martin Sherman'],15.793999999999997,0,0,103,6.7,143
1351,546,tt0407265,2005,2006,Transamerica,Best Actress,Felicity Huffman,2,False,[18],"['Felicity Huffman', 'Kevin Zegers', 'Elizabeth Peña', 'Danny Burstein']",26.578999999999997,Duncan Tucker,"['Rene Bastian', 'Linda Moran', 'Lucy Cooper']",['Duncan Tucker'],16.444,1000000,13350369,103,7.1,330
1352,4348,tt0414387,2005,2006,Pride & Prejudice,Best Actress,Keira Knightley,4,False,"[18, 10749]","['Keira Knightley', 'Talulah Riley', 'Rosamund Pike', 'Jena Malone']",124.94699999999996,Joe Wright,"['Tim Bevan', 'Eric Fellner', 'Paul Webster']",['Deborah Moggach'],18.586999999999996,28000000,121147947,127,8.1,5631
1353,9701,tt0395972,2005,2006,North Country,Best Actress,Charlize Theron,2,False,[18],"['Charlize Theron', 'Elle Peterson', 'Thomas Curtis', 'Frances McDormand']",140.18800000000002,Niki Caro,['Nick Wechsler'],['Michael Seitzman'],25.767000000000003,35000000,25224242,126,7.1,403
1354,69,tt0358273,2005,2006,Walk the Line,Best Actress,Reese Witherspoon,5,True,"[18, 10402, 10749]","['Joaquin Phoenix', 'Reese Witherspoon', 'Ginnifer Goodwin', 'Robert Patrick']",82.34399999999997,James Mangold,"['James Keach', 'Cathy Konrad']","['James Mangold', 'Gill Dennis']",56.45300000000004,28000000,186438883,136,7.5,2008
1355,142,tt0388795,2005,2006,Brokeback Mountain,Best Director,Ang Lee,8,True,"[18, 10749]","['Heath Ledger', 'Jake Gyllenhaal', 'Michelle Williams', 'Anne Hathaway']",121.20299999999986,Ang Lee,"['Diana Ossana', 'James Schamus']","['Diana Ossana', 'Larry McMurtry']",46.54000000000003,14000000,178043761,134,7.8,4938
1356,398,tt0379725,2005,2006,Capote,Best Director,Bennett Miller,5,False,"[80, 18]","['Philip Seymour Hoffman', 'Catherine Keener', 'Clifton Collins Jr.', 'Bruce Greenwood']",64.031,Bennett Miller,"['Caroline Baron', 'Michael Ohoven', 'William Vince']",['Dan Futterman'],22.252000000000006,7000000,49084830,114,7.0,998
1357,1640,tt0375679,2005,2006,Crash,Best Director,Paul Haggis,6,False,[18],"['Sandra Bullock', 'Don Cheadle', 'Matt Dillon', 'Michael Peña']",150.28099999999995,Paul Haggis,"['Paul Haggis', 'Don Cheadle', 'Bob Yari', 'Cathy Schulman', 'Mark R. Harris', 'Robert Moresco']","['Paul Haggis', 'Robert Moresco']",121.80899999999964,6500000,98410061,112,7.3,2524
1358,3291,tt0433383,2005,2006,"Good Night, and Good Luck.",Best Director,George Clooney,6,False,"[18, 36]","['David Strathairn', 'Jeff Daniels', 'Alex Borstein', 'Rose Abdoo']",87.83600000000001,George Clooney,['Grant Heslov'],"['George Clooney', 'Grant Heslov']",36.90200000000001,7000000,54600000,93,7.1,661
1359,612,tt0408306,2005,2006,Munich,Best Director,Steven Spielberg,5,False,"[18, 28, 36, 53]","['Eric Bana', 'Daniel Craig', 'Ciarán Hinds', 'Mathieu Kassovitz']",69.03100000000002,Steven Spielberg,"['Steven Spielberg', 'Kathleen Kennedy', 'Colin Wilson', 'Barry Mendel']","['Eric Roth', 'Tony Kushner']",157.04799999999955,70000000,130358911,164,7.1,1791
1360,142,tt0388795,2005,2006,Brokeback Mountain,Best Picture,"Diana Ossana and James Schamus, Producers",8,False,"[18, 10749]","['Heath Ledger', 'Jake Gyllenhaal', 'Michelle Williams', 'Anne Hathaway']",121.20299999999986,Ang Lee,"['Diana Ossana', 'James Schamus']","['Diana Ossana', 'Larry McMurtry']",46.54000000000003,14000000,178043761,134,7.8,4938
1361,398,tt0379725,2005,2006,Capote,Best Picture,"Caroline Baron, William Vince and Michael Ohoven, Producers",5,False,"[80, 18]","['Philip Seymour Hoffman', 'Catherine Keener', 'Clifton Collins Jr.', 'Bruce Greenwood']",64.031,Bennett Miller,"['Caroline Baron', 'Michael Ohoven', 'William Vince']",['Dan Futterman'],22.252000000000006,7000000,49084830,114,7.0,998
1362,1640,tt0375679,2005,2006,Crash,Best Picture,"Paul Haggis and Cathy Schulman, Producers",6,True,[18],"['Sandra Bullock', 'Don Cheadle', 'Matt Dillon', 'Michael Peña']",150.28099999999995,Paul Haggis,"['Paul Haggis', 'Don Cheadle', 'Bob Yari', 'Cathy Schulman', 'Mark R. Harris', 'Robert Moresco']","['Paul Haggis', 'Robert Moresco']",121.80899999999964,6500000,98410061,112,7.3,2524
1363,3291,tt0433383,2005,2006,"Good Night, and Good Luck.",Best Picture,"Grant Heslov, Producer",6,False,"[18, 36]","['David Strathairn', 'Jeff Daniels', 'Alex Borstein', 'Rose Abdoo']",87.83600000000001,George Clooney,['Grant Heslov'],"['George Clooney', 'Grant Heslov']",36.90200000000001,7000000,54600000,93,7.1,661
1364,612,tt0408306,2005,2006,Munich,Best Picture,"Kathleen Kennedy, Steven Spielberg and Barry Mendel, Producers",5,False,"[18, 28, 36, 53]","['Eric Bana', 'Daniel Craig', 'Ciarán Hinds', 'Mathieu Kassovitz']",69.03100000000002,Steven Spielberg,"['Steven Spielberg', 'Kathleen Kennedy', 'Colin Wilson', 'Barry Mendel']","['Eric Roth', 'Tony Kushner']",157.04799999999955,70000000,130358911,164,7.1,1791
1365,142,tt0388795,2005,2006,Brokeback Mountain,Best Adapted Screenplay,Screenplay by Larry McMurtry & Diana Ossana,8,True,"[18, 10749]","['Heath Ledger', 'Jake Gyllenhaal', 'Michelle Williams', 'Anne Hathaway']",121.20299999999986,Ang Lee,"['Diana Ossana', 'James Schamus']","['Diana Ossana', 'Larry McMurtry']",46.54000000000003,14000000,178043761,134,7.8,4938
1366,398,tt0379725,2005,2006,Capote,Best Adapted Screenplay,Screenplay by Dan Futterman,5,False,"[80, 18]","['Philip Seymour Hoffman', 'Catherine Keener', 'Clifton Collins Jr.', 'Bruce Greenwood']",64.031,Bennett Miller,"['Caroline Baron', 'Michael Ohoven', 'William Vince']",['Dan Futterman'],22.252000000000006,7000000,49084830,114,7.0,998
1367,1985,tt0387131,2005,2006,The Constant Gardener,Best Adapted Screenplay,Screenplay by Jeffrey Caine,4,False,"[18, 9648, 53]","['Ralph Fiennes', 'Rachel Weisz', 'Danny Huston', 'Bill Nighy']",60.51100000000001,Fernando Meirelles,"['Henning Molfenter', 'Tracey Seaward', 'Thierry Potok', 'Simon Channing Williams']",['Jeffrey Caine'],50.79800000000006,25000000,82466670,129,7.0,987
1368,59,tt0399146,2005,2006,A History of Violence,Best Adapted Screenplay,Screenplay by Josh Olson,2,False,"[18, 53, 80]","['Viggo Mortensen', 'Maria Bello', 'Heidi Hayes', 'Ashton Holmes']",56.912,David Cronenberg,"['Chris Bender', 'J.C. Spink']",['Josh Olson'],53.243000000000016,32000000,60740827,96,7.2,2167
1369,612,tt0408306,2005,2006,Munich,Best Adapted Screenplay,Screenplay by Tony Kushner and Eric Roth,5,False,"[18, 28, 36, 53]","['Eric Bana', 'Daniel Craig', 'Ciarán Hinds', 'Mathieu Kassovitz']",69.03100000000002,Steven Spielberg,"['Steven Spielberg', 'Kathleen Kennedy', 'Colin Wilson', 'Barry Mendel']","['Eric Roth', 'Tony Kushner']",157.04799999999955,70000000,130358911,164,7.1,1791
1370,1640,tt0375679,2005,2006,Crash,Best Original Screenplay,Screenplay by Paul Haggis & Bobby Moresco; Story by Paul Haggis,6,True,[18],"['Sandra Bullock', 'Don Cheadle', 'Matt Dillon', 'Michael Peña']",150.28099999999995,Paul Haggis,"['Paul Haggis', 'Don Cheadle', 'Bob Yari', 'Cathy Schulman', 'Mark R. Harris', 'Robert Moresco']","['Paul Haggis', 'Robert Moresco']",121.80899999999964,6500000,98410061,112,7.3,2524
1371,3291,tt0433383,2005,2006,"Good Night, and Good Luck.",Best Original Screenplay,Screenplay by George Clooney & Grant Heslov,6,False,"[18, 36]","['David Strathairn', 'Jeff Daniels', 'Alex Borstein', 'Rose Abdoo']",87.83600000000001,George Clooney,['Grant Heslov'],"['George Clooney', 'Grant Heslov']",36.90200000000001,7000000,54600000,93,7.1,661
1372,116,tt0416320,2005,2006,Match Point,Best Original Screenplay,Written by Woody Allen,1,False,"[18, 53, 80, 10749]","['Jonathan Rhys Meyers', 'Scarlett Johansson', 'Emily Mortimer', 'Brian Cox']",124.86099999999998,Woody Allen,"['Letty Aronson', 'Nicky Kentish Barnes', 'Stephen Tenenbaum', 'Gareth Wiley']",[],41.778000000000034,15000000,85306374,124,7.3,3040
1373,10707,tt0367089,2005,2006,The Squid and the Whale,Best Original Screenplay,Written by Noah Baumbach,1,False,"[35, 18]","['Jeff Daniels', 'Laura Linney', 'Jesse Eisenberg', 'Owen Kline']",81.60099999999996,Noah Baumbach,"['Wes Anderson', 'Peter Newman', 'Charles Corwin', 'Clara Markowicz']",['Noah Baumbach'],37.892000000000024,1500000,11098131,81,7.0,620
1374,231,tt0365737,2005,2006,Syriana,Best Original Screenplay,Written by Stephen Gaghan,2,False,"[18, 53]","['George Clooney', 'Matt Damon', 'Jeffrey Wright', 'Chris Cooper']",104.02799999999995,Stephen Gaghan,"['Jennifer Fox', 'Georgia Kacandes', 'Michael Nozik']",['Stephen Gaghan'],49.761000000000024,50000000,93974620,128,6.4,952
1375,1372,tt0450259,2006,2007,Blood Diamond,Best Actor,Leonardo DiCaprio,5,False,"[18, 53, 28]","['Leonardo DiCaprio', 'Djimon Hounsou', 'Jennifer Connelly', 'Kagiso Kuypers']",85.048,Edward Zwick,"['Edward Zwick', 'Marshall Herskovitz', 'Gillian Gorfil', 'Graham King', 'Darrell James Roodt', 'Paula Weinstein', 'Genevieve Hofmeyr', 'Josh Gummersall', 'Philip Key']",['Charles Leavitt'],179.78499999999937,100000000,171720398,143,7.5,5546
1376,7859,tt0468489,2006,2007,Half Nelson,Best Actor,Ryan Gosling,1,False,[18],"['Ryan Gosling', 'Shareeka Epps', 'Anthony Mackie', 'Jeff Lima']",80.20599999999999,Ryan Fleck,"['Anna Boden', 'Lynette Howell Taylor', 'Rosanne Korenberg', 'Alex Orlovsky', 'Jamie Patricof', 'Jeremy Kipp Walker']",[],14.395999999999997,700000,4911725,107,6.7,586
1377,13771,tt0489327,2006,2007,Venus,Best Actor,Peter O'Toole,1,False,"[35, 18, 10749]","[""Peter O'Toole"", 'Leslie Phillips', 'Jodie Whittaker', 'Vanessa Redgrave']",54.73600000000001,Roger Michell,['Kevin Loader'],['Hanif Kureishi'],37.04400000000004,0,0,95,6.6,91
1378,1402,tt0454921,2006,2007,The Pursuit of Happyness,Best Actor,Will Smith,1,False,[18],"['Will Smith', 'Jaden Smith', 'Thandiwe Newton', 'Brian Howe']",91.5919999999999,Gabriele Muccino,"['Steve Tisch', 'Will Smith']",['Steve Conrad'],53.97100000000004,55000000,307077295,117,7.9,7351
1379,1523,tt0455590,2006,2007,The Last King of Scotland,Best Actor,Forest Whitaker,1,True,[18],"['Forest Whitaker', 'James McAvoy', 'Simon McBurney', 'Gillian Anderson']",43.23100000000001,Kevin Macdonald,"['Lisa Bryer', 'Suzanne Warren', 'Andrea Calderwood', 'Christine Ruppert', 'Ros Borland', 'Charles Steel']","['Peter Morgan', 'Jeremy Brock']",32.81000000000002,6000000,48027970,123,7.4,1436
1380,219,tt0441909,2006,2007,Volver,Best Actress,Penélope Cruz,1,False,"[35, 18, 10749]","['Penélope Cruz', 'Carmen Maura', 'Lola Dueñas', 'Blanca Portillo']",36.19400000000002,Pedro Almodóvar,['Esther García'],[],21.00100000000001,12899867,85582407,121,7.5,1137
1381,1259,tt0465551,2006,2007,Notes on a Scandal,Best Actress,Judi Dench,4,False,"[18, 10749]","['Judi Dench', 'Cate Blanchett', 'Michael Maloney', 'Joanna Scanlan']",67.24700000000001,Richard Eyre,"['Scott Rudin', 'Robert Fox']",['Patrick Marber'],15.227999999999998,15000000,49469904,92,7.1,572
1382,1165,tt0436697,2006,2007,The Queen,Best Actress,Helen Mirren,6,True,"[18, 36]","['Helen Mirren', 'Michael Sheen', 'James Cromwell', 'Helen McCrory']",46.69800000000001,Stephen Frears,"['Christine Langan', 'Tracey Seaward', 'Andy Harries']",['Peter Morgan'],139.86099999999945,15000000,123384128,103,7.0,876
1383,350,tt0458352,2006,2007,The Devil Wears Prada,Best Actress,Meryl Streep,2,False,"[35, 18, 10749]","['Meryl Streep', 'Anne Hathaway', 'Emily Blunt', 'Stanley Tucci']",129.66699999999983,David Frankel,['Wendy Finerman'],['Aline Brosh McKenna'],16.102,35000000,326551094,109,7.4,9073
1384,1440,tt0404203,2006,2007,Little Children,Best Actress,Kate Winslet,3,False,"[10749, 18, 35]","['Kate Winslet', 'Patrick Wilson', 'Jennifer Connelly', 'Jackie Earle Haley']",74.32999999999998,Todd Field,"['Todd Field', 'Albert Berger', 'Ron Yerxa']","['Todd Field', 'Tom Perrotta']",33.23200000000002,26000000,14821658,136,7.1,631
1385,1164,tt0449467,2006,2007,Babel,Best Director,Alejandro González Iñárritu,7,False,[18],"['Brad Pitt', 'Cate Blanchett', 'Gael García Bernal', 'Adriana Barraza']",122.86499999999984,Alejandro González Iñárritu,"['Steve Golin', 'Alejandro González Iñárritu', 'Jon Kilik', 'Ann Ruark', 'Corinne Golden Weber']",['Guillermo Arriaga'],38.015000000000015,25000000,135330182,143,7.2,2687
1386,1422,tt0407887,2006,2007,The Departed,Best Director,Martin Scorsese,5,True,"[18, 53, 80]","['Jack Nicholson', 'Leonardo DiCaprio', 'Matt Damon', 'Mark Wahlberg']",181.8719999999999,Martin Scorsese,"['Brad Pitt', 'Brad Grey', 'Graham King']","['William Monahan', 'Alan Mak', 'Felix Chong Man-Keung']",112.07799999999988,90000000,291465000,151,8.2,11010
1387,1251,tt0498380,2006,2007,Letters from Iwo Jima,Best Director,Clint Eastwood,4,False,"[28, 18, 10752]","['Ken Watanabe', 'Kazunari Ninomiya', 'Tsuyoshi Ihara', 'Ryō Kase']",33.25,Clint Eastwood,"['Clint Eastwood', 'Paul Haggis', 'Steven Spielberg', 'Robert Lorenz']","['Paul Haggis', 'Iris Yamashita']",88.52399999999996,19000000,68673228,141,7.5,1392
1388,1165,tt0436697,2006,2007,The Queen,Best Director,Stephen Frears,6,False,"[18, 36]","['Helen Mirren', 'Michael Sheen', 'James Cromwell', 'Helen McCrory']",46.69800000000001,Stephen Frears,"['Christine Langan', 'Tracey Seaward', 'Andy Harries']",['Peter Morgan'],139.86099999999945,15000000,123384128,103,7.0,876
1389,9829,tt0475276,2006,2007,United 93,Best Director,Paul Greengrass,2,False,"[18, 36, 80, 53, 28]","['J.J. Johnson', 'Polly Adams', 'Trish Gates', 'Nancy McDoniel']",47.41799999999999,Paul Greengrass,"['Lloyd Levin', 'Tim Bevan', 'Eric Fellner', 'Paul Greengrass']",['Paul Greengrass'],117.58299999999969,15000000,76286096,111,7.1,950
1390,1164,tt0449467,2006,2007,Babel,Best Picture,"Alejandro González Iñárritu, Jon Kilik and Steve Golin, Producers",7,False,[18],"['Brad Pitt', 'Cate Blanchett', 'Gael García Bernal', 'Adriana Barraza']",122.86499999999984,Alejandro González Iñárritu,"['Steve Golin', 'Alejandro González Iñárritu', 'Jon Kilik', 'Ann Ruark', 'Corinne Golden Weber']",['Guillermo Arriaga'],38.015000000000015,25000000,135330182,143,7.2,2687
1391,1422,tt0407887,2006,2007,The Departed,Best Picture,"Graham King, Producer",5,True,"[18, 53, 80]","['Jack Nicholson', 'Leonardo DiCaprio', 'Matt Damon', 'Mark Wahlberg']",181.8719999999999,Martin Scorsese,"['Brad Pitt', 'Brad Grey', 'Graham King']","['William Monahan', 'Alan Mak', 'Felix Chong Man-Keung']",112.07799999999988,90000000,291465000,151,8.2,11010
1392,1251,tt0498380,2006,2007,Letters from Iwo Jima,Best Picture,"Clint Eastwood, Steven Spielberg and Robert Lorenz, Producers",4,False,"[28, 18, 10752]","['Ken Watanabe', 'Kazunari Ninomiya', 'Tsuyoshi Ihara', 'Ryō Kase']",33.25,Clint Eastwood,"['Clint Eastwood', 'Paul Haggis', 'Steven Spielberg', 'Robert Lorenz']","['Paul Haggis', 'Iris Yamashita']",88.52399999999996,19000000,68673228,141,7.5,1392
1393,773,tt0449059,2006,2007,Little Miss Sunshine,Best Picture,"David T. Friendly, Peter Saraf and Marc Turtletaub, Producers",4,False,"[35, 18]","['Greg Kinnear', 'Toni Collette', 'Steve Carell', 'Paul Dano']",76.04499999999999,Valerie Faris,"['Peter Saraf', 'Marc Turtletaub', 'Albert Berger', 'David T. Friendly', 'Ron Yerxa']",[],63.864000000000054,8000000,100523181,102,7.7,4937
1394,1165,tt0436697,2006,2007,The Queen,Best Picture,"Andy Harries, Christine Langan and Tracey Seaward, Producers",6,False,"[18, 36]","['Helen Mirren', 'Michael Sheen', 'James Cromwell', 'Helen McCrory']",46.69800000000001,Stephen Frears,"['Christine Langan', 'Tracey Seaward', 'Andy Harries']",['Peter Morgan'],139.86099999999945,15000000,123384128,103,7.0,876
1395,496,tt0443453,2006,2007,Borat Cultural Learnings of America for Make Benefit Glorious Nation of Kazakhstan,Best Adapted Screenplay,Screenplay by Sacha Baron Cohen & Anthony Hines & Peter Baynham & Dan Mazer; Story by Sacha Baron Cohen & Peter Baynham & Anthony Hines & Todd Phillips,1,False,[35],"['Sacha Baron Cohen', 'Ken Davitian', 'Luenell', 'Pamela Anderson']",19.177000000000003,Larry Charles,"['Sacha Baron Cohen', 'Jay Roach']","['Sacha Baron Cohen', 'Anthony Hines', 'Peter Baynham', 'Dan Mazer']",45.455000000000005,18000000,262552893,84,6.7,3891
1396,9693,tt0206634,2006,2007,Children of Men,Best Adapted Screenplay,Screenplay by Alfonso Cuarón & Timothy J. Sexton and David Arata and Mark Fergus & Hawk Ostby,3,False,"[18, 28, 53, 878]","['Clive Owen', 'Clare-Hope Ashitey', 'Michael Caine', 'Julianne Moore']",125.2339999999998,Alfonso Cuarón,"['Iain Smith', 'Marc Abraham', 'Eric Newman', 'Pablo Casacuberta', 'Hilary Shor', 'Tony Smith', 'Kristel Laiblin']","['Alfonso Cuarón', 'David Arata', 'Timothy J. Sexton', 'Mark Fergus', 'Hawk Ostby']",257.9869999999989,76000000,70595464,109,7.6,5166
1397,1422,tt0407887,2006,2007,The Departed,Best Adapted Screenplay,Screenplay by William Monahan,5,True,"[18, 53, 80]","['Jack Nicholson', 'Leonardo DiCaprio', 'Matt Damon', 'Mark Wahlberg']",181.8719999999999,Martin Scorsese,"['Brad Pitt', 'Brad Grey', 'Graham King']","['William Monahan', 'Alan Mak', 'Felix Chong Man-Keung']",112.07799999999988,90000000,291465000,151,8.2,11010
1398,1440,tt0404203,2006,2007,Little Children,Best Adapted Screenplay,Screenplay by Todd Field & Tom Perrotta,3,False,"[10749, 18, 35]","['Kate Winslet', 'Patrick Wilson', 'Jennifer Connelly', 'Jackie Earle Haley']",74.32999999999998,Todd Field,"['Todd Field', 'Albert Berger', 'Ron Yerxa']","['Todd Field', 'Tom Perrotta']",33.23200000000002,26000000,14821658,136,7.1,631
1399,1259,tt0465551,2006,2007,Notes on a Scandal,Best Adapted Screenplay,Screenplay by Patrick Marber,4,False,"[18, 10749]","['Judi Dench', 'Cate Blanchett', 'Michael Maloney', 'Joanna Scanlan']",67.24700000000001,Richard Eyre,"['Scott Rudin', 'Robert Fox']",['Patrick Marber'],15.227999999999998,15000000,49469904,92,7.1,572
1400,1164,tt0449467,2006,2007,Babel,Best Original Screenplay,Written by Guillermo Arriaga,7,False,[18],"['Brad Pitt', 'Cate Blanchett', 'Gael García Bernal', 'Adriana Barraza']",122.86499999999984,Alejandro González Iñárritu,"['Steve Golin', 'Alejandro González Iñárritu', 'Jon Kilik', 'Ann Ruark', 'Corinne Golden Weber']",['Guillermo Arriaga'],38.015000000000015,25000000,135330182,143,7.2,2687
1401,1251,tt0498380,2006,2007,Letters from Iwo Jima,Best Original Screenplay,Screenplay by Iris Yamashita; Story by Iris Yamashita & Paul Haggis,4,False,"[28, 18, 10752]","['Ken Watanabe', 'Kazunari Ninomiya', 'Tsuyoshi Ihara', 'Ryō Kase']",33.25,Clint Eastwood,"['Clint Eastwood', 'Paul Haggis', 'Steven Spielberg', 'Robert Lorenz']","['Paul Haggis', 'Iris Yamashita']",88.52399999999996,19000000,68673228,141,7.5,1392
1402,773,tt0449059,2006,2007,Little Miss Sunshine,Best Original Screenplay,Written by Michael Arndt,4,True,"[35, 18]","['Greg Kinnear', 'Toni Collette', 'Steve Carell', 'Paul Dano']",76.04499999999999,Valerie Faris,"['Peter Saraf', 'Marc Turtletaub', 'Albert Berger', 'David T. Friendly', 'Ron Yerxa']",[],63.864000000000054,8000000,100523181,102,7.7,4937
1403,1417,tt0457430,2006,2007,Pan's Labyrinth,Best Original Screenplay,Written by Guillermo del Toro,6,False,"[14, 18, 10752]","['Ivana Baquero', 'Maribel Verdú', 'Sergi López', 'Doug Jones']",41.123000000000005,Guillermo del Toro,"['Alfonso Cuarón', 'Frida Torresblanco', 'Guillermo del Toro', 'Álvaro Augustín', 'Bertha Navarro']",['Guillermo del Toro'],63.129000000000055,19000000,83258226,118,7.7,8050
1404,1165,tt0436697,2006,2007,The Queen,Best Original Screenplay,Written by Peter Morgan,6,False,"[18, 36]","['Helen Mirren', 'Michael Sheen', 'James Cromwell', 'Helen McCrory']",46.69800000000001,Stephen Frears,"['Christine Langan', 'Tracey Seaward', 'Andy Harries']",['Peter Morgan'],139.86099999999945,15000000,123384128,103,7.0,876
1405,4566,tt0465538,2007,2008,Michael Clayton,Best Actor,George Clooney,7,False,"[18, 53]","['George Clooney', 'Tom Wilkinson', ""Michael O'Keefe"", 'Sydney Pollack']",117.01899999999993,Tony Gilroy,"['Sydney Pollack', 'Jennifer Fox', 'Steve Samuels', 'Kerry Orent']",['Tony Gilroy'],32.715,25000000,92991835,119,6.7,1119
1406,7345,tt0469494,2007,2008,There Will Be Blood,Best Actor,Daniel Day-Lewis,8,True,[18],"['Daniel Day-Lewis', 'Paul Dano', 'Hope Elizabeth Reeves', 'Ciarán Hinds']",49.015000000000015,Paul Thomas Anderson,"['Paul Thomas Anderson', 'Daniel Lupi', 'JoAnne Sellar']",['Paul Thomas Anderson'],46.056000000000004,25000000,77208711,158,8.1,4478
