,tmdb_id,imdb_id,year_film,year_ceremony,film,oscar_category,nominee,oscar_win,no_oscar_wins,no_oscar_nominations,genre_id,staring_casts,casts_popularity,director,producers,screenplay,crew_popularity,budget,revenue,runtime,tmdb_vote_average,tmdb_vote_count,imdb_rating,imdb_votes,rotten_tomatoes_rating,metascore,total_wins,total_nominations
1000,5503,tt0106977,1993,1994,The Fugitive,Best Picture,"Arnold Kopelson, Producer",False,1.0,7,"[18, 28, 53]","['Harrison Ford', 'Tommy Lee Jones', 'Joe Pantoliano', 'Daniel Roebuck']",125.98699999999987,Andrew Davis,['Arnold Kopelson'],"['Jeb Stuart', 'David Twohy']",55.49200000000003,44000000,368875760,131,74,2955,78,269413,96,87,12,37
1001,7984,tt0107207,1993,1994,In the Name of the Father,Best Picture,"Jim Sheridan, Producer",False,0.0,7,[18],"['Daniel Day-Lewis', 'Pete Postlethwaite', 'Emma Thompson', 'John Lynch']",116.09499999999981,Jim Sheridan,['Jim Sheridan'],"['Terry George', 'Jim Sheridan']",64.69300000000003,13000000,65796862,133,79,1156,81,158375,94,84,7,34
1002,713,tt0107822,1993,1994,The Piano,Best Picture,"Jan Chapman, Producer",False,3.0,8,"[18, 10749]","['Holly Hunter', 'Harvey Keitel', 'Sam Neill', 'Anna Paquin']",47.685,Jane Campion,"['Mark Turnbull', 'Alain Depardieu']",['Jane Campion'],12.493999999999996,7000000,116700000,116,74,908,76,79569,90,89,61,56
1003,1245,tt0107943,1993,1994,The Remains of the Day,Best Picture,"Mike Nichols, John Calley and Ismail Merchant, Producers",False,0.0,8,"[18, 10749]","['Anthony Hopkins', 'Emma Thompson', 'James Fox', 'Christopher Reeve']",81.24799999999996,James Ivory,"['Mike Nichols', 'John Calley', 'Ismail Merchant']",['Ruth Prawer Jhabvala'],31.086000000000016,11500000,23237911,134,74,811,78,66975,95,86,17,33
1004,424,tt0108052,1993,1994,Schindler's List,Best Picture,"Steven Spielberg, Gerald R. Molen and Branko Lustig, Producers",True,7.0,12,"[18, 36, 10752]","['Liam Neeson', 'Ben Kingsley', 'Ralph Fiennes', 'Caroline Goodall']",180.4189999999996,Steven Spielberg,"['Steven Spielberg', 'Branko Lustig', 'Gerald R. Molen']",['Steven Zaillian'],73.51799999999997,22000000,321365567,195,86,11217,89,1222642,97,94,83,49
1005,10436,tt0106226,1993,1994,The Age of Innocence,Best Adapted Screenplay,"Jay Cocks, Martin Scorsese",False,1.0,5,"[18, 10749]","['Daniel Day-Lewis', 'Michelle Pfeiffer', 'Winona Ryder', 'Alexis Smith']",80.694,Martin Scorsese,['Barbara De Fina'],"['Martin Scorsese', 'Jay Cocks']",31.104999999999997,34000000,32255440,138,70,676,72,53944,84,90,14,33
1006,7984,tt0107207,1993,1994,In the Name of the Father,Best Adapted Screenplay,"Terry George, Jim Sheridan",False,0.0,7,[18],"['Daniel Day-Lewis', 'Pete Postlethwaite', 'Emma Thompson', 'John Lynch']",116.09499999999981,Jim Sheridan,['Jim Sheridan'],"['Terry George', 'Jim Sheridan']",64.69300000000003,13000000,65796862,133,79,1156,81,158375,94,84,7,34
1007,1245,tt0107943,1993,1994,The Remains of the Day,Best Adapted Screenplay,Ruth Prawer Jhabvala,False,0.0,8,"[18, 10749]","['Anthony Hopkins', 'Emma Thompson', 'James Fox', 'Christopher Reeve']",81.24799999999996,James Ivory,"['Mike Nichols', 'John Calley', 'Ismail Merchant']",['Ruth Prawer Jhabvala'],31.086000000000016,11500000,23237911,134,74,811,78,66975,95,86,17,33
1008,424,tt0108052,1993,1994,Schindler's List,Best Adapted Screenplay,Steven Zaillian,True,7.0,12,"[18, 36, 10752]","['Liam Neeson', 'Ben Kingsley', 'Ralph Fiennes', 'Caroline Goodall']",180.4189999999996,Steven Spielberg,"['Steven Spielberg', 'Branko Lustig', 'Gerald R. Molen']",['Steven Zaillian'],73.51799999999997,22000000,321365567,195,86,11217,89,1222642,97,94,83,49
1009,10445,tt0108101,1993,1994,Shadowlands,Best Adapted Screenplay,William Nicholson,False,0.0,2,"[18, 10749]","['Anthony Hopkins', 'Debra Winger', 'John Wood', 'Julian Fellowes']",49.56199999999999,Richard Attenborough,"['Richard Attenborough', 'Brian Eastman']",['William Nicholson'],27.250000000000018,22000000,25842000,131,70,169,73,17449,97,N/A,7,12
1010,11566,tt0106673,1993,1994,Dave,Best Original Screenplay,Gary Ross,False,0.0,1,[35],"['Kevin Kline', 'Sigourney Weaver', 'Frank Langella', 'Kevin Dunn']",162.0769999999999,Ivan Reitman,"['Lauren Shuler Donner', 'Ivan Reitman']",['Gary Ross'],23.888,0,63000000,110,65,478,68,49332,95,76,2,5
1011,9386,tt0107206,1993,1994,In the Line of Fire,Best Original Screenplay,Jeff Maguire,False,0.0,3,"[28, 18, 53, 80, 9648]","['Clint Eastwood', 'Rene Russo', 'John Malkovich', 'Dylan McDermott']",90.06299999999999,Wolfgang Petersen,['Jeff Apple'],[],31.97700000000002,40000000,176997168,128,70,1000,72,93394,96,74,2,14
1012,9800,tt0107818,1993,1994,Philadelphia,Best Original Screenplay,Ron Nyswaner,False,2.0,5,[18],"['Tom Hanks', 'Denzel Washington', 'Jason Robards', 'Mary Steenburgen']",139.5699999999999,Jonathan Demme,"['Jonathan Demme', 'Edward Saxon']",[],39.55900000000002,26000000,206678440,126,77,3003,77,226074,80,66,18,23
1013,713,tt0107822,1993,1994,The Piano,Best Original Screenplay,Jane Campion,True,3.0,8,"[18, 10749]","['Holly Hunter', 'Harvey Keitel', 'Sam Neill', 'Anna Paquin']",47.685,Jane Campion,"['Mark Turnbull', 'Alain Depardieu']",['Jane Campion'],12.493999999999996,7000000,116700000,116,74,908,76,79569,90,89,61,56
1014,858,tt0108160,1993,1994,Sleepless in Seattle,Best Original Screenplay,"Screenplay by Nora Ephron, David S. Ward, Jeff Arch;  Story by Jeff Arch",False,0.0,2,"[35, 18, 10749]","['Tom Hanks', 'Meg Ryan', 'Ross Malinger', 'Rita Wilson']",114.18099999999987,Nora Ephron,['Gary Foster'],"['Nora Ephron', 'David S. Ward', 'Jeff Arch']",29.83100000000001,21000000,227799884,105,67,1611,68,161979,75,72,4,17
1015,278,tt0111161,1994,1995,The Shawshank Redemption,Best Actor,Morgan Freeman,False,0.0,7,"[18, 80]","['Tim Robbins', 'Morgan Freeman', 'Bob Gunton', 'William Sadler']",112.42099999999994,Frank Darabont,['Niki Marvin'],[],132.10699999999963,25000000,28341469,142,87,18679,93,2367380,91,80,21,36
1016,13,tt0109830,1994,1995,Forrest Gump,Best Actor,Tom Hanks,True,6.0,13,"[35, 18, 10749]","['Tom Hanks', 'Robin Wright', 'Gary Sinise', 'Mykelti Williamson']",149.56999999999996,Robert Zemeckis,"['Wendy Finerman', 'Steve Tisch', 'Steve Starkey']",['Eric Roth'],164.72699999999958,55000000,677387716,142,85,20292,88,1826575,71,82,44,75
1017,11318,tt0110428,1994,1995,The Madness of King George,Best Actor,Nigel Hawthorne,False,1.0,4,"[35, 18, 36]","['Nigel Hawthorne', 'Helen Mirren', 'Ian Holm', 'Rupert Graves']",58.53,Nicholas Hytner,['David Parfitt'],['Alan Bennett'],5.865,0,15238994,107,68,154,72,15542,93,89,15,20
1018,11593,tt0110684,1994,1995,Nobody's Fool,Best Actor,Paul Newman,False,0.0,2,"[18, 35]","['Paul Newman', 'Bruce Willis', 'Melanie Griffith', 'Jessica Tandy']",76.98599999999993,Robert Benton,"['Scott Rudin', 'Arlene Donovan']",['Robert Benton'],18.276999999999997,0,0,110,69,173,74,18794,91,86,5,8
1019,680,tt0110912,1994,1995,Pulp Fiction,Best Actor,John Travolta,False,1.0,7,"[53, 80]","['John Travolta', 'Samuel L. Jackson', 'Uma Thurman', 'Bruce Willis']",208.84799999999993,Quentin Tarantino,['Lawrence Bender'],['Quentin Tarantino'],165.7059999999996,8000000,214179088,154,85,20876,89,1841574,92,94,69,75
1020,1945,tt0110638,1994,1995,Nell,Best Actress,Jodie Foster,False,0.0,1,"[18, 53]","['Jodie Foster', 'Liam Neeson', 'Natasha Richardson', 'Richard Libertini']",61.303000000000026,Michael Apted,"['Jodie Foster', 'Renée Missel', 'Graham Place']","['William Nicholson', 'Mark Handley']",23.026000000000007,31000000,106683817,112,65,326,65,27536,55,60,5,6
1021,57834,tt0109306,1994,1995,Blue Sky,Best Actress,Jessica Lange,True,1.0,1,"[18, 10749]","['Jessica Lange', 'Tommy Lee Jones', 'Powers Boothe', 'Carrie Snodgress']",23.731,Tony Richardson,['Robert H. Solo'],"['Jerry Leichtling', 'Arlene Sarner', 'Rama Laurie Stagner']",29.584000000000017,0,0,101,62,84,64,6836,79,N/A,3,5
1022,46797,tt0111454,1994,1995,Tom & Viv,Best Actress,Miranda Richardson,False,0.0,2,"[18, 10749]","['Willem Dafoe', 'Miranda Richardson', 'Rosemary Harris', 'Tim Dutton']",39.612,Brian Gilbert,"['Marc Samuelson', 'Peter Samuelson', 'Harvey Kass']",[],15.059999999999997,0,0,115,58,17,64,1529,31,N/A,3,3
1023,9587,tt0110367,1994,1995,Little Women,Best Actress,Winona Ryder,False,1.0,9,"[18, 10749]","['Winona Ryder', 'Trini Alvarado', 'Claire Danes', 'Kirsten Dunst']",67.363,Gillian Armstrong,['Denise Di Novi'],['Robin Swicord'],29.461000000000016,18000000,50083616,115,73,850,73,52765,87,87,7,17
1024,10731,tt0109446,1994,1995,The Client,Best Actress,Susan Sarandon,False,0.0,1,"[18, 53, 80, 9648]","['Brad Renfro', 'Susan Sarandon', 'Tommy Lee Jones', 'Mary-Louise Parker']",112.38699999999982,Joel Schumacher,"['Arnon Milchan', 'Steven Reuther']","['Akiva Goldsman', 'Robert Getchell']",28.359000000000012,45000000,117615211,119,67,737,68,60926,78,65,3,3
1025,11382,tt0109348,1994,1995,Bullets over Broadway,Best Director,Woody Allen,False,1.0,7,"[28, 35, 53]","['Jim Broadbent', 'John Cusack', 'Harvey Fierstein', 'Chazz Palminteri']",91.61699999999995,Woody Allen,['Robert Greenhut'],"['Woody Allen', 'Douglas McGrath']",22.559,0,0,98,72,371,74,35795,97,N/A,21,30
1026,13,tt0109830,1994,1995,Forrest Gump,Best Director,Robert Zemeckis,True,6.0,13,"[35, 18, 10749]","['Tom Hanks', 'Robin Wright', 'Gary Sinise', 'Mykelti Williamson']",149.56999999999996,Robert Zemeckis,"['Wendy Finerman', 'Steve Tisch', 'Steve Starkey']",['Eric Roth'],164.72699999999958,55000000,677387716,142,85,20292,88,1826575,71,82,44,75
1027,680,tt0110912,1994,1995,Pulp Fiction,Best Director,Quentin Tarantino,False,1.0,7,"[53, 80]","['John Travolta', 'Samuel L. Jackson', 'Uma Thurman', 'Bruce Willis']",208.84799999999993,Quentin Tarantino,['Lawrence Bender'],['Quentin Tarantino'],165.7059999999996,8000000,214179088,154,85,20876,89,1841574,92,94,69,75
1028,11450,tt0110932,1994,1995,Quiz Show,Best Director,Robert Redford,False,0.0,4,"[36, 18]","['John Turturro', 'Rob Morrow', 'Ralph Fiennes', 'Paul Scofield']",120.94399999999997,Robert Redford,"['Michael Nozik', 'Robert Redford', 'Michael Jacobs', 'Julian Krainin']",['Paul Attanasio'],32.210000000000015,0,0,133,73,601,75,65089,96,92,6,32
1029,110,tt0111495,1994,1995,Three Colours: Red,Best Director,Krzysztof Kieslowski,False,0.0,3,"[18, 9648, 10749]","['Irène Jacob', 'Jean-Louis Trintignant', 'Jean-Pierre Lorit', 'Frédérique Feder']",21.382,Krzysztof Kieślowski,['Marin Karmitz'],"['Krzysztof Kieślowski', 'Krzysztof Piesiewicz']",12.979999999999999,0,0,100,80,846,81,91982,10,100,19,26
1030,13,tt0109830,1994,1995,Forrest Gump,Best Picture,"Wendy Finerman, Steve Tisch and Steve Starkey, Producers",True,6.0,13,"[35, 18, 10749]","['Tom Hanks', 'Robin Wright', 'Gary Sinise', 'Mykelti Williamson']",149.56999999999996,Robert Zemeckis,"['Wendy Finerman', 'Steve Tisch', 'Steve Starkey']",['Eric Roth'],164.72699999999958,55000000,677387716,142,85,20292,88,1826575,71,82,44,75
1031,712,tt0109831,1994,1995,Four Weddings and a Funeral,Best Picture,"Duncan Kenworthy, Producer",False,0.0,2,"[35, 18, 10749]","['Hugh Grant', 'Andie MacDowell', 'James Fleet', 'Simon Callow']",98.27499999999996,Mike Newell,['Duncan Kenworthy'],['Richard Curtis'],18.241000000000003,6000000,254700832,117,67,1829,71,140888,96,81,24,26
1032,680,tt0110912,1994,1995,Pulp Fiction,Best Picture,"Lawrence Bender, Producer",False,1.0,7,"[53, 80]","['John Travolta', 'Samuel L. Jackson', 'Uma Thurman', 'Bruce Willis']",208.84799999999993,Quentin Tarantino,['Lawrence Bender'],['Quentin Tarantino'],165.7059999999996,8000000,214179088,154,85,20876,89,1841574,92,94,69,75
1033,11450,tt0110932,1994,1995,Quiz Show,Best Picture,"Robert Redford, Michael Jacobs, Julian Krainin and Michael Nozik, Producers",False,0.0,4,"[36, 18]","['John Turturro', 'Rob Morrow', 'Ralph Fiennes', 'Paul Scofield']",120.94399999999997,Robert Redford,"['Michael Nozik', 'Robert Redford', 'Michael Jacobs', 'Julian Krainin']",['Paul Attanasio'],32.210000000000015,0,0,133,73,601,75,65089,96,92,6,32
1034,278,tt0111161,1994,1995,The Shawshank Redemption,Best Picture,"Niki Marvin, Producer",False,0.0,7,"[18, 80]","['Tim Robbins', 'Morgan Freeman', 'Bob Gunton', 'William Sadler']",112.42099999999994,Frank Darabont,['Niki Marvin'],[],132.10699999999963,25000000,28341469,142,87,18679,93,2367380,91,80,21,36
1035,13,tt0109830,1994,1995,Forrest Gump,Best Adapted Screenplay,Eric Roth,True,6.0,13,"[35, 18, 10749]","['Tom Hanks', 'Robin Wright', 'Gary Sinise', 'Mykelti Williamson']",149.56999999999996,Robert Zemeckis,"['Wendy Finerman', 'Steve Tisch', 'Steve Starkey']",['Eric Roth'],164.72699999999958,55000000,677387716,142,85,20292,88,1826575,71,82,44,75
1036,11318,tt0110428,1994,1995,The Madness of King George,Best Adapted Screenplay,Alan Bennett,False,1.0,4,"[35, 18, 36]","['Nigel Hawthorne', 'Helen Mirren', 'Ian Holm', 'Rupert Graves']",58.53,Nicholas Hytner,['David Parfitt'],['Alan Bennett'],5.865,0,15238994,107,68,154,72,15542,93,89,15,20
1037,11593,tt0110684,1994,1995,Nobody's Fool,Best Adapted Screenplay,Robert Benton,False,0.0,2,"[18, 35]","['Paul Newman', 'Bruce Willis', 'Melanie Griffith', 'Jessica Tandy']",76.98599999999993,Robert Benton,"['Scott Rudin', 'Arlene Donovan']",['Robert Benton'],18.276999999999997,0,0,110,69,173,74,18794,91,86,5,8
1038,11450,tt0110932,1994,1995,Quiz Show,Best Adapted Screenplay,Paul Attanasio,False,0.0,4,"[36, 18]","['John Turturro', 'Rob Morrow', 'Ralph Fiennes', 'Paul Scofield']",120.94399999999997,Robert Redford,"['Michael Nozik', 'Robert Redford', 'Michael Jacobs', 'Julian Krainin']",['Paul Attanasio'],32.210000000000015,0,0,133,73,601,75,65089,96,92,6,32
1039,278,tt0111161,1994,1995,The Shawshank Redemption,Best Adapted Screenplay,Frank Darabont,False,0.0,7,"[18, 80]","['Tim Robbins', 'Morgan Freeman', 'Bob Gunton', 'William Sadler']",112.42099999999994,Frank Darabont,['Niki Marvin'],[],132.10699999999963,25000000,28341469,142,87,18679,93,2367380,91,80,21,36
1040,11382,tt0109348,1994,1995,Bullets over Broadway,Best Original Screenplay,"Woody Allen, Douglas McGrath",False,1.0,7,"[28, 35, 53]","['Jim Broadbent', 'John Cusack', 'Harvey Fierstein', 'Chazz Palminteri']",91.61699999999995,Woody Allen,['Robert Greenhut'],"['Woody Allen', 'Douglas McGrath']",22.559,0,0,98,72,371,74,35795,97,N/A,21,30
1041,712,tt0109831,1994,1995,Four Weddings and a Funeral,Best Original Screenplay,Richard Curtis,False,0.0,2,"[35, 18, 10749]","['Hugh Grant', 'Andie MacDowell', 'James Fleet', 'Simon Callow']",98.27499999999996,Mike Newell,['Duncan Kenworthy'],['Richard Curtis'],18.241000000000003,6000000,254700832,117,67,1829,71,140888,96,81,24,26
1042,1024,tt0110005,1994,1995,Heavenly Creatures,Best Original Screenplay,"Frances Walsh, Peter Jackson",False,0.0,1,"[18, 14]","['Melanie Lynskey', 'Kate Winslet', 'Sarah Peirse', ""Simon O'Connor""]",54.01600000000002,Peter Jackson,['Jim Booth'],"['Peter Jackson', 'Fran Walsh']",35.66300000000001,5000000,3049135,109,70,619,73,59042,92,86,17,14
1043,680,tt0110912,1994,1995,Pulp Fiction,Best Original Screenplay,Screenplay by Quentin Tarantino;  Stories by Quentin Tarantino & Roger Avary,True,1.0,7,"[53, 80]","['John Travolta', 'Samuel L. Jackson', 'Uma Thurman', 'Bruce Willis']",208.84799999999993,Quentin Tarantino,['Lawrence Bender'],['Quentin Tarantino'],165.7059999999996,8000000,214179088,154,85,20876,89,1841574,92,94,69,75
1044,110,tt0111495,1994,1995,Three Colours: Red,Best Original Screenplay,"Krzysztof Piesiewicz, Krzysztof Kieslowski",False,0.0,3,"[18, 9648, 10749]","['Irène Jacob', 'Jean-Louis Trintignant', 'Jean-Pierre Lorit', 'Frédérique Feder']",21.382,Krzysztof Kieślowski,['Marin Karmitz'],"['Krzysztof Kieślowski', 'Krzysztof Piesiewicz']",12.979999999999999,0,0,100,80,846,81,91982,10,100,19,26
1045,451,tt0113627,1995,1996,Leaving Las Vegas,Best Actor,Nicolas Cage,True,1.0,4,"[18, 10749]","['Nicolas Cage', 'Elisabeth Shue', 'Julian Sands', 'Richard Lewis']",132.99899999999997,Mike Figgis,"['Lila Cazès', 'Annie Stewart']",['Mike Figgis'],89.83599999999986,3600000,49800000,111,73,900,75,115325,91,82,31,29
1046,2054,tt0113862,1995,1996,Mr. Holland's Opus,Best Actor,Richard Dreyfuss,False,0.0,1,"[18, 10402, 10751]","['Richard Dreyfuss', 'Glenne Headly', 'Jay Thomas', 'Olympia Dukakis']",80.83500000000002,Stephen Herek,"['Ted Field', 'Robert W. Cort', 'Michael Nolin']",[],47.11500000000004,23000000,106269971,137,70,263,73,35754,75,59,5,4
1047,10858,tt0113987,1995,1996,Nixon,Best Actor,Anthony Hopkins,False,0.0,4,"[36, 18]","['Anthony Hopkins', 'Joan Allen', 'Powers Boothe', 'Ed Harris']",182.98399999999998,Oliver Stone,"['Oliver Stone', 'Clayton Townsend', 'Dan Halsted', 'Andrew G. Vajna']","['Oliver Stone', 'Christopher Wilkinson', 'Stephen J. Rivele']",42.58900000000002,44000000,13681765,192,69,211,71,28960,75,66,11,14
1048,687,tt0112818,1995,1996,Dead Man Walking,Best Actor,Sean Penn,False,1.0,4,[18],"['Susan Sarandon', 'Sean Penn', 'Robert Prosky', 'Raymond J. Barry']",83.41899999999994,Tim Robbins,"['Tim Robbins', 'Rudd Simmons', 'Jon Kilik']","['Tim Robbins', 'Helen Prejean']",114.77099999999965,11000000,39363635,122,74,919,75,89222,95,80,22,23
1049,11010,tt0110877,1995,1996,The Postman,Best Actor,Massimo Troisi,False,1.0,2,"[35, 18, 10749]","['Philippe Noiret', 'Massimo Troisi', 'Maria Grazia Cucinotta', 'Renato Scarpa']",16.216,Michael Radford,"['Mario Cecchi Gori', 'Vittorio Cecchi Gori', 'Gaetano Daniele']","['Furio Scarpelli', 'Michael Radford', 'Giacomo Scarpelli', 'Massimo Troisi']",11.306999999999999,0,0,108,80,765,77,33864,94,81,31,20
1050,687,tt0112818,1995,1996,Dead Man Walking,Best Actress,Susan Sarandon,True,1.0,4,[18],"['Susan Sarandon', 'Sean Penn', 'Robert Prosky', 'Raymond J. Barry']",83.41899999999994,Tim Robbins,"['Tim Robbins', 'Rudd Simmons', 'Jon Kilik']","['Tim Robbins', 'Helen Prejean']",114.77099999999965,11000000,39363635,122,74,919,75,89222,95,80,22,23
1051,451,tt0113627,1995,1996,Leaving Las Vegas,Best Actress,Elisabeth Shue,False,1.0,4,"[18, 10749]","['Nicolas Cage', 'Elisabeth Shue', 'Julian Sands', 'Richard Lewis']",132.99899999999997,Mike Figgis,"['Lila Cazès', 'Annie Stewart']",['Mike Figgis'],89.83599999999986,3600000,49800000,111,73,900,75,115325,91,82,31,29
1052,524,tt0112641,1995,1996,Casino,Best Actress,Sharon Stone,False,0.0,1,"[80, 18]","['Robert De Niro', 'Sharon Stone', 'Joe Pesci', 'James Woods']",98.35599999999998,Martin Scorsese,['Barbara De Fina'],"['Martin Scorsese', 'Nicholas Pileggi']",107.5239999999997,52000000,116112375,179,80,3865,82,470638,80,73,4,10
1053,688,tt0112579,1995,1996,The Bridges of Madison County,Best Actress,Meryl Streep,False,0.0,1,"[18, 10749]","['Meryl Streep', 'Clint Eastwood', 'Annie Corley', 'Victor Slezak']",29.79900000000001,Clint Eastwood,"['Clint Eastwood', 'Tom Rooker', 'Kathleen Kennedy', 'Michael Maurer']",['Richard LaGravenese'],48.132000000000005,24000000,182016617,135,77,1378,76,73829,90,69,7,17
1054,4584,tt0114388,1995,1996,Sense and Sensibility,Best Actress,Emma Thompson,False,1.0,7,"[18, 10749]","['Emma Thompson', 'Alan Rickman', 'Kate Winslet', 'Hugh Grant']",72.66599999999997,Ang Lee,['Lindsay Doran'],['Emma Thompson'],31.999000000000024,16000000,134582776,136,74,1157,76,103663,97,84,32,49
1055,9598,tt0112431,1995,1996,Babe,Best Director,Chris Noonan,False,1.0,7,"[14, 18, 35, 10751]","['Christine Cavanaugh', 'Miriam Margolyes', 'Danny Mann', 'Hugo Weaving']",46.345,Chris Noonan,"['George Miller', 'Doug Mitchell', 'Bill Miller']","['George Miller', 'Chris Noonan']",17.122999999999994,30000000,254134910,91,61,2123,68,117483,97,83,19,26
1056,197,tt0112573,1995,1996,Braveheart,Best Director,Mel Gibson,True,5.0,10,"[28, 18, 36, 10752]","['Mel Gibson', 'Catherine McCormack', 'Sophie Marceau', 'Patrick McGoohan']",121.92799999999993,Mel Gibson,"['Mel Gibson', 'Bruce Davey', 'Alan Ladd, Jr.', 'Elisabeth Robinson', 'Dean Lopata']",['Randall Wallace'],207.43899999999917,72000000,210000000,178,79,7427,83,964966,78,68,28,34
1057,687,tt0112818,1995,1996,Dead Man Walking,Best Director,Tim Robbins,False,1.0,4,[18],"['Susan Sarandon', 'Sean Penn', 'Robert Prosky', 'Raymond J. Barry']",83.41899999999994,Tim Robbins,"['Tim Robbins', 'Rudd Simmons', 'Jon Kilik']","['Tim Robbins', 'Helen Prejean']",114.77099999999965,11000000,39363635,122,74,919,75,89222,95,80,22,23
1058,451,tt0113627,1995,1996,Leaving Las Vegas,Best Director,Mike Figgis,False,1.0,4,"[18, 10749]","['Nicolas Cage', 'Elisabeth Shue', 'Julian Sands', 'Richard Lewis']",132.99899999999997,Mike Figgis,"['Lila Cazès', 'Annie Stewart']",['Mike Figgis'],89.83599999999986,3600000,49800000,111,73,900,75,115325,91,82,31,29
1059,11010,tt0110877,1995,1996,The Postman ,Best Director,Michael Radford,False,0.0,3,"[35, 18, 10749]","['Philippe Noiret', 'Massimo Troisi', 'Maria Grazia Cucinotta', 'Renato Scarpa']",16.216,Michael Radford,"['Mario Cecchi Gori', 'Vittorio Cecchi Gori', 'Gaetano Daniele']","['Furio Scarpelli', 'Michael Radford', 'Giacomo Scarpelli', 'Massimo Troisi']",11.306999999999999,0,0,108,80,765,77,33864,94,81,31,20
1060,568,tt0112384,1995,1996,Apollo 13,Best Picture,"Brian Grazer, Producer",False,2.0,9,"[18, 36]","['Tom Hanks', 'Bill Paxton', 'Kevin Bacon', 'Gary Sinise']",183.07299999999992,Ron Howard,['Brian Grazer'],"['William Broyles Jr.', 'Al Reinert']",251.6329999999988,52000000,355237933,140,74,3943,76,271825,96,77,26,59
1061,9598,tt0112431,1995,1996,Babe,Best Picture,"George Miller, Doug Mitchell and Bill Miller, Producers",False,1.0,7,"[14, 18, 35, 10751]","['Christine Cavanaugh', 'Miriam Margolyes', 'Danny Mann', 'Hugo Weaving']",46.345,Chris Noonan,"['George Miller', 'Doug Mitchell', 'Bill Miller']","['George Miller', 'Chris Noonan']",17.122999999999994,30000000,254134910,91,61,2123,68,117483,97,83,19,26
1062,197,tt0112573,1995,1996,Braveheart,Best Picture,"Mel Gibson, Alan Ladd, Jr. and Bruce Davey, Producers",True,5.0,10,"[28, 18, 36, 10752]","['Mel Gibson', 'Catherine McCormack', 'Sophie Marceau', 'Patrick McGoohan']",121.92799999999993,Mel Gibson,"['Mel Gibson', 'Bruce Davey', 'Alan Ladd, Jr.', 'Elisabeth Robinson', 'Dean Lopata']",['Randall Wallace'],207.43899999999917,72000000,210000000,178,79,7427,83,964966,78,68,28,34
1063,11010,tt0110877,1995,1996,The Postman ,Best Picture,"Mario Cecchi Gori, Vittorio Cecchi Gori and Gaetano Daniele, Producers",False,0.0,3,"[35, 18, 10749]","['Philippe Noiret', 'Massimo Troisi', 'Maria Grazia Cucinotta', 'Renato Scarpa']",16.216,Michael Radford,"['Mario Cecchi Gori', 'Vittorio Cecchi Gori', 'Gaetano Daniele']","['Furio Scarpelli', 'Michael Radford', 'Giacomo Scarpelli', 'Massimo Troisi']",11.306999999999999,0,0,108,80,765,77,33864,94,81,31,20
1064,4584,tt0114388,1995,1996,Sense and Sensibility,Best Picture,"Lindsay Doran, Producer",False,1.0,7,"[18, 10749]","['Emma Thompson', 'Alan Rickman', 'Kate Winslet', 'Hugh Grant']",72.66599999999997,Ang Lee,['Lindsay Doran'],['Emma Thompson'],31.999000000000024,16000000,134582776,136,74,1157,76,103663,97,84,32,49
1065,568,tt0112384,1995,1996,Apollo 13,Best Adapted Screenplay,"William Broyles, Jr., Al Reinert",False,2.0,9,"[18, 36]","['Tom Hanks', 'Bill Paxton', 'Kevin Bacon', 'Gary Sinise']",183.07299999999992,Ron Howard,['Brian Grazer'],"['William Broyles Jr.', 'Al Reinert']",251.6329999999988,52000000,355237933,140,74,3943,76,271825,96,77,26,59
1066,9598,tt0112431,1995,1996,Babe,Best Adapted Screenplay,"George Miller, Chris Noonan",False,1.0,7,"[14, 18, 35, 10751]","['Christine Cavanaugh', 'Miriam Margolyes', 'Danny Mann', 'Hugo Weaving']",46.345,Chris Noonan,"['George Miller', 'Doug Mitchell', 'Bill Miller']","['George Miller', 'Chris Noonan']",17.122999999999994,30000000,254134910,91,61,2123,68,117483,97,83,19,26
1067,451,tt0113627,1995,1996,Leaving Las Vegas,Best Adapted Screenplay,Mike Figgis,False,1.0,4,"[18, 10749]","['Nicolas Cage', 'Elisabeth Shue', 'Julian Sands', 'Richard Lewis']",132.99899999999997,Mike Figgis,"['Lila Cazès', 'Annie Stewart']",['Mike Figgis'],89.83599999999986,3600000,49800000,111,73,900,75,115325,91,82,31,29
1068,11010,tt0110877,1995,1996,The Postman ,Best Adapted Screenplay,"Anna Pavignano, Michael Radford, Furio Scarpelli, Giacomo Scarpelli, Massimo Troisi",False,0.0,3,"[35, 18, 10749]","['Philippe Noiret', 'Massimo Troisi', 'Maria Grazia Cucinotta', 'Renato Scarpa']",16.216,Michael Radford,"['Mario Cecchi Gori', 'Vittorio Cecchi Gori', 'Gaetano Daniele']","['Furio Scarpelli', 'Michael Radford', 'Giacomo Scarpelli', 'Massimo Troisi']",11.306999999999999,0,0,108,80,765,77,33864,94,81,31,20
1069,4584,tt0114388,1995,1996,Sense and Sensibility,Best Adapted Screenplay,Emma Thompson,True,1.0,7,"[18, 10749]","['Emma Thompson', 'Alan Rickman', 'Kate Winslet', 'Hugh Grant']",72.66599999999997,Ang Lee,['Lindsay Doran'],['Emma Thompson'],31.999000000000024,16000000,134582776,136,74,1157,76,103663,97,84,32,49
